-0.20585,-0.5546,-0.69787,-0.23291,0.15163,-0.5599,0.23712,-0.32176,-0.28521,0.34082,-0.71202,0.16638,0.094808,0.13339,-0.0011341,0.16646,0.38377,0.48566,0.42809,0.149,0.26049,0.29898,0.084586,0.31691,0.40774,0.35669,0.17398,0.13152,0.1499,0.125,0.027519,0.012168,-0.0027504,-0.12028,-0.20784,-0.22084,-0.17727,-0.18558,-0.19158,-0.1098,-0.079186,-0.12572,-0.14079,-0.074374,-0.044108,-0.053281,-0.010533,0.04861,0.059954,0.0548,0.06243,0.081173,0.023729,0.0033409,0.023652,-0.014074,-0.14462,-0.14111,-0.10495,-0.096133,-0.11362,-0.097072,-0.060241,-0.11741,-0.13818,-0.091783,-0.052623,-0.074251,-0.046966,-0.020845,-0.001043,-0.011443,0.059984,0.081439,0.085626,0.16206,0.2178,0.2106,0.19024,0.19346
-1.9623,-0.8114,-0.82665,-0.89209,-1.0972,-0.82951,-1.1864,-1.3491,-1.2243,-1.018,-1.2507,-0.73185,-0.87022,-1.0276,-1.1992,-0.95075,-1.262,-1.1827,-0.89194,-0.83157,1.2082,1.2929,1.0468,0.67744,0.22416,0.17122,0.066676,-0.014225,-0.055013,-0.057226,-0.038672,-0.030974,-0.024608,0.0070418,0.079268,0.18553,0.25669,0.29307,0.36239,0.3566,0.36018,0.40958,0.38007,0.38104,0.37509,0.41095,0.4404,0.44686,0.4499,0.45165,0.41182,0.36585,0.32426,0.30375,0.28316,0.28846,0.25629,0.27075,0.3275,0.32674,0.3599,0.36354,0.31585,0.2976,0.2789,0.27312,0.29222,0.29238,0.28986,0.293,0.30799,0.39602,0.44851,0.43482,0.4727,0.62248,0.60555,0.60063,0.59533,0.58338
1.349,3.028,4.2195,4.1949,4.726,5.0145,4.5959,4.912,4.3882,3.9221,4.1516,4.3235,4.555,4.378,3.8888,4.1302,4.9134,4.6152,4.827,3.3681,1.766,0.30251,-0.93759,-1.5982,-1.6506,-1.5256,-1.418,-1.4163,-1.4017,-1.392,-1.395,-1.3647,-1.3083,-1.2661,-1.309,-1.41,-1.4349,-1.4456,-1.5069,-1.5531,-1.5511,-1.5824,-1.6269,-1.6061,-1.5602,-1.5472,-1.5202,-1.5028,-1.4951,-1.5682,-1.5853,-1.5746,-1.564,-1.5596,-1.5444,-1.4895,-1.4316,-1.4221,-1.435,-1.4481,-1.494,-1.5365,-1.5842,-1.6392,-1.6709,-1.6503,-1.6134,-1.5958,-1.5618,-1.5056,-1.4546,-1.4224,-1.3977,-1.3805,-1.3878,-1.3609,-1.3474,-1.3423,-1.3438,-1.332
0.68993,1.622,2.3286,2.0852,1.8667,2.5141,2.1178,2.3006,2.2632,1.7571,2.3724,2.2081,2.3149,2.6189,2.6162,2.604,2.5133,2.6619,2.4771,1.7204,0.32321,-0.27688,-0.73826,-0.9781,-0.90594,-0.81073,-0.71797,-0.77877,-0.77252,-0.76446,-0.76262,-0.76999,-0.78173,-0.80033,-0.77513,-0.76145,-0.7002,-0.74115,-0.76708,-0.75501,-0.74802,-0.75448,-0.72527,-0.71005,-0.7185,-0.71326,-0.70699,-0.70366,-0.71597,-0.74934,-0.70182,-0.70156,-0.71121,-0.73639,-0.73607,-0.69714,-0.70488,-0.71649,-0.70355,-0.70066,-0.7071,-0.72624,-0.73773,-0.74859,-0.75282,-0.75792,-0.77744,-0.79285,-0.81463,-0.81005,-0.77064,-0.77975,-0.79262,-0.78604,-0.77895,-0.76086,-0.7467,-0.74028,-0.7404,-0.74032
0.15891,0.15928,0.37357,0.43334,0.62427,0.42003,0.48257,0.63653,0.66293,0.5428,0.8468,0.47548,0.49605,0.58679,0.6455,0.47343,0.53586,0.60005,0.43198,0.42045,0.59588,0.44613,0.078871,-0.1708,-0.11724,-0.16948,-0.22913,-0.21427,-0.20035,-0.18344,-0.14048,-0.10883,-0.10431,-0.11346,-0.12609,-0.086756,-0.034238,-0.042833,-0.028456,0.029591,0.014954,-0.098867,-0.11711,-0.12088,-0.12824,-0.19255,-0.25418,-0.26987,-0.26019,-0.32054,-0.30519,-0.27132,-0.23922,-0.22893,-0.21535,-0.21351,-0.22058,-0.20989,-0.18146,-0.18748,-0.21288,-0.22729,-0.2367,-0.28646,-0.29438,-0.27339,-0.2563,-0.25733,-0.24517,-0.25517,-0.25783,-0.26768,-0.28521,-0.27431,-0.27756,-0.27714,-0.20856,-0.22366,-0.23172,-0.21781
1.2424,2.7653,3.6661,2.4818,2.119,3.2525,2.2682,2.7494,2.5536,1.7252,2.7676,2.415,2.6857,3.0749,3.0848,2.9044,2.8198,3.2495,2.2505,1.3762,0.20624,-0.4487,-0.95024,-0.99376,-0.94025,-0.96566,-0.91487,-0.95739,-0.95426,-0.94591,-0.76766,-0.72594,-0.80045,-0.88363,-0.88161,-0.8738,-0.8432,-0.88815,-0.92461,-0.91445,-0.85555,-0.78911,-0.8079,-0.77056,-0.7316,-0.74807,-0.77522,-0.75591,-0.73452,-0.81953,-0.87328,-0.8548,-0.84779,-0.87895,-0.88412,-0.80903,-0.88226,-0.9398,-0.89698,-0.8997,-0.9269,-0.92959,-0.90674,-0.92956,-0.95238,-0.94691,-0.94771,-0.97996,-1.0042,-0.97812,-0.83702,-0.91524,-0.91792,-0.90927,-0.9134,-0.92202,-0.90337,-0.8963,-0.90403,-0.90814
1.9115,1.9992,1.9596,1.9746,2.0093,1.9666,2.0179,2.0024,2.0103,2.024,2.0028,2.0155,2.0048,1.9978,2.0206,2.0149,2.0288,2.0318,2.179,2.235,0.6675,-0.080724,-0.49046,-0.59304,-0.65977,-0.70799,-0.71708,-0.71611,-0.70873,-0.70256,-0.70632,-0.70732,-0.70433,-0.70523,-0.70793,-0.70892,-0.70659,-0.70714,-0.70966,-0.70609,-0.70151,-0.70051,-0.70706,-0.72329,-0.75425,-0.76048,-0.74732,-0.74079,-0.71306,-0.69492,-0.6864,-0.68113,-0.67261,-0.65886,-0.64196,-0.66276,-0.74418,-0.76284,-0.7566,-0.75021,-0.74089,-0.74215,-0.73906,-0.74488,-0.74682,-0.74512,-0.74665,-0.73964,-0.74243,-0.73997,-0.72025,-0.71471,-0.71094,-0.70525,-0.69309,-0.68241,-0.67258,-0.67638,-0.68182,-0.68222
3.3014,2.311,2.1227,2.1231,2.0839,2.0962,2.1619,2.1447,2.1746,2.175,2.161,2.167,2.1634,2.2028,2.2177,2.2369,2.2583,2.2824,2.7992,3.3358,-1.188,-1.3613,-1.2266,-1.1064,-1.0579,-1.0472,-1.0155,-1.0242,-1.0235,-1.0209,-1.0238,-1.0268,-1.0291,-1.0314,-1.0296,-1.0383,-1.0479,-1.0465,-1.0492,-1.0553,-1.0584,-1.0478,-1.0251,-1.0023,-1.054,-0.98345,-0.87289,-0.82515,-0.94143,-0.85749,-0.7722,-0.72129,-0.73338,-0.73422,-0.71083,-0.69812,-0.68302,-0.64111,-0.57585,-0.49993,-0.44886,-0.44488,-0.43927,-0.40874,-0.36455,-0.40048,-0.44805,-0.44795,-0.47356,-0.45757,-0.42891,-0.44988,-0.45047,-0.43722,-0.44589,-0.4601,-0.48454,-0.40747,-0.36031,-0.37299
-0.054112,2.2272,2.7355,2.8142,2.9488,2.9945,2.8944,2.8275,2.5913,2.5489,2.5422,2.4986,2.5473,2.4216,2.4236,2.2277,2.1626,1.9048,0.33348,-3.3536,-2.0981,-0.61718,-0.50295,-0.54417,-0.60087,-0.61748,-0.62626,-0.62557,-0.63225,-0.62172,-0.62518,-0.6268,-0.62397,-0.61409,-0.5919,-0.56209,-0.55454,-0.54797,-0.53905,-0.53414,-0.53749,-0.53869,-0.54097,-0.55905,-0.63227,-0.66595,-0.67346,-0.6817,-0.70357,-0.70032,-0.67264,-0.66825,-0.66511,-0.66528,-0.67324,-0.68158,-0.71204,-0.74082,-0.71239,-0.71132,-0.68799,-0.68322,-0.69374,-0.6921,-0.69959,-0.69579,-0.68278,-0.68521,-0.67889,-0.68675,-0.69739,-0.68381,-0.68934,-0.69351,-0.69055,-0.67852,-0.67803,-0.69361,-0.70235,-0.70101
1.8884,2.0315,1.9924,1.8391,1.8275,1.8219,1.8624,1.9214,1.947,1.913,1.9726,1.9171,1.948,2.0169,2.0537,2.0448,2.1286,2.2472,1.0603,0.31782,0.051088,-0.80231,-0.78834,-0.67131,-0.6033,-0.62468,-0.58289,-0.57223,-0.55937,-0.55102,-0.50857,-0.50217,-0.51872,-0.54076,-0.53083,-0.52326,-0.53399,-0.54556,-0.56531,-0.53665,-0.47921,-0.47661,-0.50072,-0.4649,-0.35662,-0.40608,-0.46695,-0.45835,-0.37802,-0.4712,-0.6659,-0.71766,-0.72148,-0.72528,-0.72851,-0.71771,-0.6374,-0.59507,-0.61138,-0.64258,-0.70108,-0.69228,-0.68089,-0.71109,-0.72428,-0.71289,-0.69046,-0.69946,-0.69424,-0.69986,-0.69097,-0.72303,-0.7312,-0.72573,-0.74211,-0.76969,-0.76685,-0.7817,-0.79272,-0.78931
