0.27041,0.49221,0.73852,0.77176,0.73199,0.65895,0.6433,0.62829,0.61885,0.58389,0.55556,0.6003,0.47513,0.10179,-0.19055,-0.21688,-0.068212,-0.097861,-0.12638,-0.19032,-0.16829,-0.18271,-0.2302,-0.22062,-0.21945,-0.22736,-0.24996,-0.25584,-0.23304,-0.21376,-0.24957,-0.26776,-0.24061,-0.24049,-0.25132,-0.26706,-0.25928,-0.24238,-0.25885,-0.28771,-0.26338,-0.25503,-0.27617,-0.29167,-0.28932,-0.27102,-0.28162,-0.28628
0.06134,0.058436,-0.22267,-0.22725,-0.22628,-0.24229,-0.24216,-0.23336,-0.25638,-0.251,-0.2168,-0.16255,-0.20621,-0.24245,-0.27863,-0.09847,0.11168,0.15861,0.16392,0.17278,0.14094,0.1184,0.10408,0.11268,0.10115,0.078841,0.078289,0.11278,0.12416,0.10996,0.095075,0.092062,0.091413,0.083178,0.050035,0.078117,0.089307,0.082952,0.079628,0.072374,0.086979,0.065424,0.036162,0.038343,0.074475,0.063586,0.058493,0.060863
0.15429,-0.25622,-0.59541,-0.67789,-0.69721,-0.70378,-0.68145,-0.66058,-0.65807,-0.66866,-0.67498,-0.68522,-0.47114,-0.31766,0.20726,0.36496,0.26669,0.22543,0.21397,0.20531,0.20821,0.2087,0.20973,0.23347,0.24027,0.23126,0.22073,0.21881,0.21611,0.21148,0.21059,0.22308,0.2419,0.23716,0.22537,0.22042,0.21761,0.21131,0.19591,0.20347,0.22352,0.23293,0.2254,0.22534,0.22053,0.21141,0.19359,0.19204
0.074905,0.030896,0.17166,0.20743,0.23706,0.22984,0.22281,0.22178,0.21669,0.20421,0.19957,0.21621,0.066755,-0.12697,-0.20886,-0.18734,-0.17705,-0.12578,-0.11402,-0.090243,-0.065635,-0.056794,-0.058587,-0.048584,-0.040087,-0.039888,-0.042774,-0.043652,-0.042187,-0.038974,-0.041899,-0.042533,-0.037357,-0.037121,-0.04063,-0.040987,-0.039659,-0.040514,-0.044247,-0.045158,-0.041841,-0.041668,-0.046393,-0.049411,-0.050011,-0.047075,-0.052721,-0.053168
-0.21061,-0.31049,-0.25993,-0.25143,-0.24333,-0.25341,-0.27133,-0.28371,-0.26967,-0.27211,-0.2819,-0.26984,-0.31468,-0.28392,-0.22631,-0.13604,-0.029414,0.039979,0.052757,0.055269,0.088007,0.11072,0.12181,0.11624,0.12288,0.14189,0.14761,0.13036,0.12737,0.13771,0.14217,0.14007,0.13687,0.14263,0.16672,0.15203,0.14666,0.15381,0.15848,0.15861,0.14671,0.15561,0.17237,0.17065,0.14777,0.15773,0.16409,0.16253
-0.10464,0.22489,0.48976,0.66076,0.66718,0.65067,0.66754,0.67102,0.66976,0.65785,0.66979,0.71157,0.59396,0.38105,-0.030418,-0.22532,-0.17645,-0.20882,-0.19085,-0.21911,-0.20766,-0.21289,-0.2313,-0.22368,-0.2261,-0.23164,-0.24185,-0.24228,-0.23412,-0.2214,-0.2361,-0.244,-0.22757,-0.22817,-0.23902,-0.24188,-0.23535,-0.22715,-0.23462,-0.24546,-0.22975,-0.22865,-0.24327,-0.25196,-0.24989,-0.24023,-0.24137,-0.24283
-0.12139,-0.1647,-0.11772,-0.10183,-0.094492,-0.088656,-0.083071,-0.083456,-0.083783,-0.085312,-0.089969,-0.11902,-0.11921,-0.031887,-0.01028,0.024822,0.0094116,0.033438,0.01767,0.019923,0.049174,0.048112,0.040714,0.04476,0.044287,0.047652,0.046712,0.04358,0.042821,0.044628,0.044721,0.044795,0.0464,0.046708,0.046734,0.046876,0.047245,0.048691,0.04673,0.04546,0.046651,0.046707,0.047114,0.045893,0.046611,0.047146,0.046389,0.046202
-0.1232,-0.17118,-0.13635,-0.12812,-0.12732,-0.12677,-0.11964,-0.12265,-0.12152,-0.12103,-0.12482,-0.15893,-0.19701,-0.12465,-0.061329,-0.0007637,0.042486,0.054234,0.057,0.057579,0.060422,0.060495,0.060998,0.061247,0.061778,0.062046,0.06136,0.060546,0.061005,0.061627,0.062555,0.062867,0.063287,0.063749,0.064442,0.06292,0.062479,0.062624,0.0621,0.062388,0.062363,0.063774,0.064765,0.064956,0.064221,0.064492,0.064275,0.0642
-0.08769,-0.13479,-0.16072,-0.13961,-0.11789,-0.10477,-0.093505,-0.093903,-0.098598,-0.099425,-0.072867,-0.032793,-0.011066,-0.062738,-0.038672,-0.01485,0.002999,0.019566,0.047715,0.047089,0.046997,0.045039,0.044803,0.045359,0.045797,0.044417,0.045722,0.048075,0.046655,0.044992,0.044363,0.044671,0.044371,0.043947,0.04198,0.046096,0.046494,0.043337,0.045039,0.04567,0.044801,0.042513,0.040852,0.041541,0.044128,0.04286,0.042816,0.043181
-0.15508,-0.048365,-0.03045,-0.039075,-0.047743,-0.042583,-0.01691,-0.025955,-0.027315,-0.03629,0.0012419,0.055066,0.15349,0.15388,0.076461,-0.014586,0.0035684,-0.021806,0.017007,-0.0048869,0.0034464,0.0040862,0.0027487,0.0010206,0.0022941,0.003349,0.00059884,-0.0053571,-0.0051887,-9.5444e-05,-0.0015231,-0.0033112,0.00079255,0.0021292,0.0052831,-0.0006952,-0.00068574,0.0043182,0.0012113,-0.0014008,0.00069499,0.0055383,0.007321,0.005725,0.0016086,0.0053368,0.0059624,0.0051209
