0.08049,-0.019691,-0.11394,-0.048654,-0.13763,-0.30958,-0.14185,-0.10722,0.0026984,0.026139,0.064816,0.055707,0.014533,-0.069883,-0.085606,-0.11989,-0.18966,-0.037562,-0.51421,-0.38507,-0.15334,-0.0059822,-0.053461,-0.029994,0.00032467,0.017276,0.044959,0.019698,0.010593,0.087426,0.11078,0.10815,0.065065,0.060407,0.072889,0.093807,0.08969,0.055532,0.080922,0.10863,0.13126,0.11767,0.083797,0.075745,0.08022,0.071689,0.10939,0.11368,0.083024,0.099567,0.058406,0.085694,0.14255
-0.16183,-0.161,-0.11442,-0.063536,-0.14166,-0.36397,-0.3514,-0.25706,-0.18875,-0.16932,-0.16011,-0.17629,-0.19549,-0.17986,-0.21316,-0.2955,-0.45243,-0.40894,-0.62339,-0.49973,-0.17566,0.059327,0.13086,0.15367,0.10304,0.066877,0.086747,0.1449,0.20929,0.2104,0.13823,0.15726,0.15586,0.15892,0.17185,0.16351,0.15108,0.14702,0.18413,0.20602,0.21816,0.18211,0.15034,0.19942,0.21014,0.18551,0.1966,0.21169,0.17528,0.23234,0.18661,0.18639,0.21995
0.03843,-0.28611,-0.45239,-0.48004,-0.33564,-0.063663,-0.080569,-0.31603,-0.57107,-0.69108,-0.73386,-0.72087,-0.70037,-0.67969,-0.65297,-0.38922,0.04536,0.42332,0.35732,0.38062,0.2988,0.18295,0.1749,0.12112,0.11267,0.12024,0.14454,0.17243,0.16644,0.16315,0.14669,0.15178,0.16536,0.18303,0.1975,0.20506,0.18876,0.15848,0.16326,0.18738,0.21488,0.21347,0.18382,0.1693,0.17896,0.19466,0.20847,0.20322,0.17286,0.18372,0.18996,0.19254,0.1981
-0.4215,-0.26367,-0.20189,-0.17224,-0.15427,-0.061156,0.13364,0.30125,0.40875,0.45751,0.47336,0.4723,0.48418,0.49544,0.46141,0.35759,0.21106,0.071267,0.14562,-0.023952,-0.13645,-0.098662,-0.12077,-0.064555,-0.056892,-0.051149,-0.059035,-0.092207,-0.10384,-0.065904,-0.025127,-0.044493,-0.055146,-0.055389,-0.052533,-0.049713,-0.05072,-0.06073,-0.06671,-0.0721,-0.078721,-0.089842,-0.1037,-0.11646,-0.13984,-0.15752,-0.13842,-0.13833,-0.14279,-0.1594,-0.19267,-0.18082,-0.15406
-0.016652,0.043402,-0.049656,-0.058674,-0.037461,0.13495,0.051618,0.036884,0.049981,0.041767,0.065392,0.084389,0.092107,0.07767,0.1374,0.038901,-0.028669,0.014701,-0.10479,-0.23053,-0.16706,-0.083029,-0.035806,-0.017329,0.021433,0.040714,0.028685,0.0031751,-0.00745,0.022514,0.082678,0.099634,0.096547,0.083504,0.073668,0.077654,0.071474,0.064333,-0.039155,-0.079384,-0.1069,-0.022444,0.060595,-0.0072169,-0.086285,-0.080529,-0.08071,-0.049742,0.044559,-0.07491,-0.091166,-0.08898,-0.095791
0.30327,0.4593,0.62679,0.70848,0.60771,0.35631,0.3613,0.52714,0.61261,0.64582,0.66036,0.67723,0.65204,0.59456,0.60203,0.55172,0.32345,0.22285,-0.21512,-0.45099,-0.31867,-0.27845,-0.24294,-0.27691,-0.27655,-0.25019,-0.24618,-0.26851,-0.26128,-0.20112,-0.177,-0.15271,-0.18105,-0.19327,-0.20539,-0.20993,-0.22718,-0.26208,-0.27368,-0.27717,-0.27407,-0.28952,-0.32053,-0.33081,-0.30073,-0.2864,-0.31701,-0.3332,-0.35746,-0.31797,-0.28431,-0.30156,-0.33307
-0.52765,-0.48406,-0.44776,-0.45755,-0.45138,-0.42157,-0.39737,-0.36567,-0.35801,-0.35656,-0.35496,-0.35516,-0.34579,-0.33487,-0.34613,-0.38594,-0.42261,-0.52265,0.02187,0.33611,0.30004,0.29582,0.29261,0.27785,0.2583,0.23793,0.21247,0.20361,0.2003,0.19447,0.18751,0.14946,0.15248,0.16226,0.17045,0.17752,0.18534,0.19409,0.20472,0.20966,0.20901,0.20905,0.20878,0.2074,0.20773,0.20784,0.20603,0.20726,0.20812,0.2071,0.21012,0.21166,0.21069
-0.24289,-0.28857,-0.27996,-0.28755,-0.31069,-0.35343,-0.38282,-0.433,-0.23861,-0.13572,-0.12751,-0.17286,-0.20613,-0.21778,-0.2574,-0.26761,-0.25066,-0.2879,-0.13211,-0.086441,-0.070864,0.0080757,0.11536,0.17815,0.20635,0.30523,0.31347,0.17983,0.086098,0.082997,0.12352,0.080856,0.07675,0.11714,0.1313,0.13232,0.17796,0.2072,0.25535,0.25772,0.23801,0.19261,0.15765,0.14993,0.14862,0.14844,0.14631,0.1248,0.11502,0.13556,0.14739,0.14774,0.14274
0.087431,0.1667,0.20834,0.21518,0.2117,0.17262,0.11557,0.14801,0.098031,0.073122,0.072112,0.080939,0.092769,0.10991,0.13492,0.11378,0.099827,0.10004,0.034809,-0.099201,-0.10898,-0.11692,-0.10211,-0.0887,-0.09535,-0.096481,-0.089254,-0.063088,-0.032096,-0.035216,-0.040045,-0.030312,-0.033443,-0.036631,-0.045855,-0.050281,-0.061153,-0.068045,-0.079687,-0.082088,-0.081247,-0.074198,-0.066804,-0.063073,-0.060947,-0.065609,-0.073413,-0.067536,-0.064178,-0.062511,-0.064712,-0.070088,-0.066567
-0.068926,-0.02355,0.024475,0.059292,0.04444,-0.0036587,-0.062588,-0.041195,-0.10734,-0.13949,-0.12573,-0.11714,-0.11847,-0.14095,-0.084831,-0.065839,-0.04476,0.017994,0.03401,0.020253,0.038335,-0.0051342,0.024569,0.0076303,-0.004965,0.012208,0.021778,0.026131,0.047885,0.061751,0.079357,0.086263,0.078215,0.076576,0.053527,0.049792,0.038831,0.026169,0.013017,0.0075587,0.0094467,0.015685,0.015618,0.0068831,0.027486,0.033451,0.0073004,0.0016454,-0.0037085,0.00895,0.038081,0.027036,0.016641
