-2.0622,-2.4616,-1.6819,-1.3152,-0.75103,-0.55833,-2.2998,0.36234,0.38848,0.47045,0.68754,0.54685,0.34602,0.2857,0.35398,0.4396,0.65767,0.78614,0.6914,-0.10066,-0.37991,-0.064055,0.21466,0.017031,0.22513,0.21667,0.20273,-0.0049469,0.22823,0.20362,0.24521,0.22163,0.21213,0.2686,0.23985,0.17955,0.12588,0.10971,0.051996,0.055625,0.0084575,-0.091224,-0.0062914,0.077043,0.090395,0.13046,0.15665,0.12448,0.14626,0.16887,0.15543,0.13483,0.13793,0.14397,0.12802,0.12397,0.13581,0.12429,0.15773,0.16884,0.13899,0.1361,0.15435
0.54261,0.39512,0.34685,0.52034,0.44046,0.79749,1.7931,0.66197,0.73893,0.90772,1.1901,1.2005,1.2798,1.3746,1.2895,1.3007,1.7712,1.6828,1.6824,1.7697,1.2762,0.59106,0.41593,-0.239,-0.42342,-0.41101,-0.5102,-0.58003,-0.50845,-0.43605,-0.47267,-0.54729,-0.52015,-0.47404,-0.44613,-0.42168,-0.42919,-0.46548,-0.5097,-0.45436,-0.44552,-0.51615,-0.49687,-0.66492,-0.83879,-0.81106,-0.7249,-0.69756,-0.7459,-0.76204,-0.73244,-0.69577,-0.69523,-0.69673,-0.67399,-0.67017,-0.67704,-0.72117,-0.76615,-0.78655,-0.76584,-0.76238,-0.77299
0.49164,0.13928,0.076335,-0.46241,-0.97658,-1.0825,-2.5976,-0.38507,-0.32875,-0.43453,-0.53634,-0.58938,-0.58923,-0.58114,-0.52777,-0.39575,-0.45407,-0.46984,-0.54945,-0.14251,-0.2286,0.35004,0.2769,0.54373,0.51905,0.47771,0.43472,0.24438,0.19413,0.16362,0.16283,0.14003,0.12706,0.11678,0.12086,0.13729,0.17304,0.18765,0.18609,0.19992,0.2233,0.23982,0.22782,0.22845,0.20029,0.20085,0.24666,0.28761,0.27381,0.2907,0.2971,0.2948,0.29286,0.30171,0.28489,0.28269,0.28503,0.25741,0.2432,0.24213,0.22243,0.2235,0.22139
1.1482,2.2161,2.6994,2.8003,2.7429,2.6831,0.68962,2.7449,2.7281,2.8009,2.7715,2.7719,2.7594,2.7233,2.7336,2.7836,2.7984,2.5941,2.019,1.2207,-0.10637,-1.2986,-1.5807,-1.4175,-1.2548,-1.2863,-1.2424,-1.2069,-1.2609,-1.2891,-1.2754,-1.2483,-1.2639,-1.286,-1.2957,-1.2833,-1.2348,-1.2167,-1.2206,-1.2325,-1.2238,-1.1971,-1.2111,-1.151,-1.0918,-1.0958,-1.084,-1.0615,-1.026,-1.0083,-1.0144,-1.0205,-1.0113,-1.0022,-1.0097,-0.99976,-0.99221,-0.97459,-0.95074,-0.94235,-0.95424,-0.95306,-0.95276
-0.72862,-1.0822,-0.95217,-0.7522,-0.45149,-0.24243,-0.94692,-0.24321,-0.28005,-0.29227,-0.41736,-0.41489,-0.43815,-0.49945,-0.47694,-0.4083,-0.59348,-0.56602,-0.56234,-0.11879,0.70356,1.0394,0.50122,0.46826,0.65476,0.63581,0.45319,0.2727,0.2116,0.25636,0.33065,0.30045,0.28592,0.30057,0.304,0.30845,0.30157,0.29124,0.29914,0.30428,0.30343,0.28334,0.27193,0.23998,0.18208,0.18879,0.085562,0.061819,0.0039082,0.025198,0.047644,0.045395,0.05229,0.057172,0.054373,0.057103,0.060592,0.030557,0.020223,0.032521,0.030934,0.048346,0.061045
1.6257,1.3553,1.1937,1.0384,0.76213,0.4797,-1.7078,0.15741,0.09065,0.19021,0.20492,0.24218,0.26788,0.21444,0.24806,0.159,0.057149,0.029391,0.10855,0.38899,-0.072518,-0.53974,-0.85964,-0.48847,-0.13515,-0.13661,-0.18259,-0.073752,-0.08517,-0.11361,-0.10358,-0.13234,-0.16478,-0.14437,-0.14955,-0.16087,-0.17198,-0.19128,-0.20892,-0.23499,-0.27944,-0.33159,-0.29192,-0.23937,-0.21765,-0.17653,-0.12921,-0.094831,-0.075646,-0.056121,-0.055653,-0.064216,-0.064796,-0.057387,-0.056015,-0.064472,-0.060999,-0.073421,-0.059245,-0.062679,-0.075846,-0.088641,-0.080312
-0.15792,0.10365,0.12311,0.11241,0.17106,0.14256,0.10784,0.28135,0.28423,0.29307,0.29966,0.28589,0.27785,0.27044,0.24306,0.24681,0.28396,0.29491,0.95629,1.2834,0.12126,0.37327,0.49207,-0.12428,-0.20417,-0.19359,-0.15785,-0.16451,-0.16628,-0.16791,-0.1597,-0.15823,-0.1724,-0.1781,-0.17895,-0.19036,-0.19007,-0.17426,-0.16196,-0.1735,-0.17561,-0.16481,-0.16574,-0.16144,-0.15814,-0.16258,-0.16333,-0.17087,-0.17303,-0.17328,-0.17412,-0.17499,-0.17494,-0.17786,-0.17531,-0.17605,-0.177,-0.18092,-0.18233,-0.17944,-0.1776,-0.17804,-0.17662
-1.1346,-1.0723,-1.1002,-1.1608,-1.1652,-1.1714,-1.0439,-0.99203,-0.9973,-1.0085,-1.0177,-1.0273,-1.0371,-1.0513,-1.1002,-1.1225,-1.0723,-1.0673,-1.0975,-1.2716,-1.4126,-1.4248,-1.2923,-1.2135,-1.2273,-1.2166,-0.49004,0.048325,-0.066029,-0.33202,-0.40422,-0.022052,0.046091,-0.080887,-0.18578,-0.25155,-0.20814,-0.10661,-0.12665,-0.18646,-0.21782,-0.10947,0.080331,0.75592,1.4933,1.5307,1.4362,1.4298,1.8277,1.7947,1.6262,1.5491,1.5331,1.5263,1.4825,1.4689,1.4697,1.7338,1.941,1.9514,1.9093,1.835,1.8165
0.3902,0.16099,0.076942,0.04346,0.046073,0.092741,0.48958,0.20645,0.21834,0.23212,0.2802,0.27543,0.29386,0.29636,0.14001,0.11273,0.30777,0.32686,0.31037,0.32383,0.50292,0.51623,0.46377,0.38581,0.37348,0.34621,0.14905,0.016291,0.0086416,0.062276,0.084853,-0.0090699,-0.01169,0.051908,0.072539,0.069182,0.0291,-0.008858,0.012529,-0.010496,-0.044135,-0.088251,-0.11519,-0.23511,-0.36187,-0.35292,-0.33434,-0.33267,-0.42232,-0.42156,-0.38654,-0.36792,-0.36481,-0.36267,-0.33709,-0.34199,-0.34357,-0.39674,-0.42978,-0.43732,-0.42275,-0.41909,-0.41032
0.46973,0.19105,0.15225,0.03259,0.024221,0.076106,-0.28873,0.1351,0.11304,0.093896,0.14483,0.36813,0.42416,0.48908,0.75955,0.63663,0.086449,0.038322,-0.11258,-0.2925,0.16293,0.32398,0.32088,0.48982,0.5608,0.52181,0.29517,0.15248,0.11746,0.13744,0.18084,0.07319,0.047188,0.14106,0.15642,0.11407,0.026725,-0.014608,0.019936,-0.05364,-0.15366,-0.25181,-0.22985,-0.27899,-0.35405,-0.31467,-0.29784,-0.29877,-0.37529,-0.36506,-0.33549,-0.32827,-0.32716,-0.3232,-0.28385,-0.3039,-0.30296,-0.35608,-0.36832,-0.37516,-0.36075,-0.37615,-0.35399
