-0.15143,-0.37264,-0.42354,-0.45958,-0.67637,-0.78508,-0.85173,-0.6642,-0.73427,-0.68528,-0.56957,-0.5457,-0.54127,-0.52109,-0.52233,-0.58361,-0.59644,-0.63865,-0.69819,-0.58697,-0.25276,-0.012384,0.031607,0.017789,0.11354,0.098501,0.048292,0.042173,0.098165,0.098888,0.064934,0.094614,0.14837,0.20159,0.21446,0.24428,0.25786,0.21433,0.19479,0.25523,0.27995,0.24181,0.26337,0.29002,0.26546,0.23983,0.24559,0.26701,0.22919,0.17868,0.18913,0.22031,0.17791,0.17466,0.23522,0.20286,0.18447,0.22541,0.26209,0.23184,0.21321,0.23385,0.24145,0.20313,0.20789,0.2697,0.18939,0.11099,0.16319,0.2128,0.21896,0.2342,0.30601,0.29797,0.27512,0.30037,0.31877,0.27662,0.27626,0.27895
0.11223,-0.40697,-0.57013,-0.61515,-0.62597,-0.40136,-0.098903,-0.068628,-0.16337,-0.023729,0.034434,0.056941,0.1751,0.20303,0.18848,0.18254,0.20992,0.24619,0.15485,-0.067022,-0.078886,-0.042061,-0.024177,0.12426,0.19344,0.13601,0.11512,0.15846,0.15961,0.10396,0.14661,0.19397,0.13247,0.0052023,-0.029228,0.015026,0.041233,0.070259,0.12576,0.15421,0.1153,0.09288,0.11767,0.13035,0.089437,0.09391,0.15495,0.1412,0.12149,0.16699,0.18966,0.16011,0.14053,0.15026,0.15576,0.12513,0.097292,0.16543,0.12197,0.063173,0.11411,0.13827,0.10248,0.10701,0.11029,0.050648,0.0024782,-0.012675,-0.013659,-0.15687,-0.33157,-0.30949,-0.29048,-0.35818,-0.35792,-0.3297,-0.35085,-0.348,-0.2963,-0.28682
-0.68632,-0.84885,-0.98722,-0.98797,-0.90774,-0.95087,-1.3053,-1.3063,-1.0393,-1.137,-0.73326,-0.63979,-0.64024,-0.62982,-0.63276,-0.63906,-0.61417,-0.5921,-0.4515,-0.067207,-0.50765,-0.37323,0.37846,0.33803,0.3091,0.3465,0.37166,0.39169,0.41392,0.40435,-0.10437,-0.42402,-0.44179,-0.034781,0.29189,0.3779,0.35833,0.34003,0.35161,0.37129,0.35942,0.36094,0.39137,0.31513,0.38756,0.38333,0.38843,0.37716,0.33097,0.33305,0.34154,0.3425,0.34006,0.36436,0.4011,0.38565,0.39037,-0.014873,0.31842,0.38868,0.38087,0.38304,0.35348,0.34555,0.35362,0.35685,0.35936,0.287,0.05496,0.36446,0.3302,0.081444,0.16482,0.31722,0.30549,0.28964,0.26319,0.24807,0.25625,0.25728
-0.03135,-0.046191,0.0043525,-0.0038484,-0.26358,-0.55928,-0.54646,-0.56783,-0.54714,-0.55575,-0.54157,-0.49176,-0.53665,-0.54604,-0.46144,-0.45719,-0.46154,-0.4648,-0.44586,-0.27819,-0.12362,-0.019581,0.023398,0.12002,0.15323,0.12963,0.10969,0.10482,0.11199,0.11248,0.083953,0.073651,0.093665,0.11681,0.13273,0.13785,0.12005,0.10281,0.095622,0.10074,0.10056,0.093843,0.10188,0.10115,0.097054,0.093178,0.092798,0.094339,0.086461,0.08185,0.089356,0.10499,0.094987,0.10352,0.11785,0.11489,0.11496,0.10043,0.11551,0.12455,0.11613,0.12518,0.13586,0.13821,0.13521,0.14084,0.12541,0.14854,0.16867,0.21517,0.2666,0.26097,0.25275,0.25704,0.28529,0.26285,0.25416,0.24033,0.23429,0.23453
-0.077357,-0.026762,-0.034178,-0.029993,0.014443,-0.019695,-0.059486,-0.031005,-0.050266,-0.088423,-0.11266,-0.14687,-0.24821,-0.28037,-0.2721,-0.27381,-0.2975,-0.3151,-0.27544,-0.19307,-0.095976,-0.067095,0.024134,0.092733,0.080068,0.10917,0.11533,0.086215,0.081737,0.091217,0.10786,0.10153,0.078698,0.087613,0.05732,0.029821,0.072131,0.095719,0.076567,0.058374,0.071591,0.072737,0.041989,0.043393,0.07054,0.071864,0.048115,0.067654,0.091175,0.065655,0.059398,0.090699,0.099834,0.088512,0.081268,0.10118,0.1162,0.11112,0.10454,0.13922,0.10592,0.09427,0.12882,0.12724,0.091288,0.055021,0.039354,0.026872,0.020956,-0.0079273,-0.04841,-0.065137,-0.088565,-0.064546,-0.096379,-0.11119,-0.074363,-0.064433,-0.084677,-0.08609
0.03546,-0.076242,-0.0153,-0.014472,0.0096054,0.049921,-0.074246,0.00068244,-0.15227,-0.11683,0.019011,0.052095,0.077205,0.10365,0.1643,0.14766,0.1644,0.1924,0.14342,0.010783,0.082632,-0.04754,-0.020896,-0.085415,-0.046931,-0.046897,-0.064948,-0.04675,-0.006031,-0.0082728,-0.047671,-0.048073,-0.034456,0.0077171,0.041066,0.070693,0.088448,0.07504,0.071214,0.10088,0.10658,0.077802,0.082146,0.080316,0.062073,0.044768,0.054674,0.058251,0.038779,0.018084,0.028909,0.054769,0.036112,0.037283,0.068959,0.046472,0.036013,0.030779,0.059654,0.043437,0.032426,0.042047,0.03666,0.019987,0.014984,0.015486,-0.098139,-0.1736,-0.17126,-0.14284,-0.147,-0.17901,-0.14445,-0.15072,-0.069154,-0.15144,-0.14109,-0.15245,-0.13274,-0.12862
0.52233,0.46031,0.46754,0.47409,0.44853,0.42375,0.50629,0.42874,0.40797,0.40517,0.38524,0.38003,0.37068,0.36401,0.30292,0.30141,0.24288,-0.32727,-0.6969,-0.76538,-0.78414,-0.69019,-0.64539,-0.52852,-0.48271,-0.49936,-0.54148,-0.53531,-0.51639,-0.4827,-0.45212,-0.44649,-0.376,-0.09259,0.1285,0.13843,0.13864,0.12046,0.11885,0.10634,0.11476,0.1362,0.12064,0.081206,0.067329,0.041828,0.0032373,-0.060596,-0.17447,-0.22591,-0.24464,-0.19959,-0.19178,-0.19034,-0.18655,-0.18698,-0.14378,-0.078959,-0.058996,-0.060775,-0.065775,-0.045285,0.0068195,0.01981,0.083475,0.17003,0.18068,0.18006,0.18464,0.18962,0.19398,0.16585,0.16879,0.16987,0.19695,0.1977,0.16649,0.1656,0.16416,0.16454
-0.27823,-0.31933,-0.34557,-0.34645,-0.33844,-0.359,-0.41487,-0.4037,-0.41087,-0.43462,-0.4479,-0.43965,-0.43856,-0.43757,-0.43441,-0.43538,-0.43826,-0.44763,-0.43655,-0.40152,-0.3776,-0.35442,-0.35539,-0.33292,-0.33955,-0.34069,-0.34216,-0.34411,-0.32512,-0.23442,-0.22306,-0.20254,0.06093,0.15655,0.21378,0.18687,-0.027872,-0.19098,-0.26974,-0.27073,-0.22524,-0.21137,-0.18736,-0.20497,-0.25839,-0.28209,-0.33066,-0.33774,-0.33697,-0.34155,-0.34384,-0.33683,-0.3359,-0.3343,-0.33298,-0.33303,-0.33164,-0.32676,-0.33253,-0.33147,-0.33836,-0.34073,-0.33653,-0.32495,-0.19265,0.10054,0.26563,0.38285,0.53665,0.92456,1.5756,1.6925,1.6777,1.6953,1.8349,1.8476,1.7953,1.7572,1.7188,1.7054
-0.01228,-0.068002,-0.066543,-0.061927,-0.065649,-0.040308,0.0040096,0.009522,0.016419,0.040357,0.0047224,-0.010792,0.00066675,0.00029123,-0.0019135,-0.0061512,-0.0052231,0.035436,0.058164,0.065152,0.14565,0.10689,0.089503,0.14405,0.14998,0.15139,0.15512,0.15561,0.14823,0.12211,0.1324,0.13836,0.078443,0.026131,-0.0054805,1.699e-05,0.046438,0.078221,0.096087,0.095873,0.087126,0.081372,0.077911,0.081649,0.087248,0.094391,0.11159,0.11718,0.12789,0.13006,0.13227,0.14106,0.14285,0.14091,0.13707,0.13246,0.13118,0.14268,0.12374,0.12107,0.11398,0.11151,0.10932,0.11088,0.084497,0.0032439,-0.098208,-0.16066,-0.18096,-0.25695,-0.38693,-0.39532,-0.40006,-0.41115,-0.44846,-0.43895,-0.42345,-0.41753,-0.40455,-0.4029
-0.22463,-0.33956,-0.35853,-0.36353,-0.31522,-0.2706,-0.39901,-0.33123,-0.36681,-0.36679,-0.36811,-0.39241,-0.3789,-0.37701,-0.3554,-0.37323,-0.36369,-0.18525,-0.068039,-0.045492,0.27119,0.34654,0.39418,0.33768,0.32231,0.33453,0.34191,0.33688,0.33725,0.31948,0.29958,0.29099,0.2316,0.16271,0.10037,0.10142,0.15345,0.17595,0.18193,0.18893,0.19848,0.18742,0.18421,0.1906,0.20407,0.21137,0.22789,0.25775,0.29835,0.28697,0.28256,0.2994,0.30403,0.30038,0.30622,0.29842,0.29173,0.27708,0.27443,0.27603,0.24943,0.23362,0.22047,0.20904,0.16407,0.059028,-0.15255,-0.29139,-0.3104,-0.32287,-0.41404,-0.42569,-0.40802,-0.40338,-0.44722,-0.45145,-0.41337,-0.41653,-0.40973,-0.41184
