-0.54243,-0.61802,-0.69576,-0.77704,-0.6329,-0.41763,-0.26243,-0.098202,0.068515,0.038152,0.0077122,-0.02897,-0.10927,0.049517,0.17405,0.32478,0.23212,0.21118,0.25837,0.1838,0.12052,0.16291,0.16119,0.11822,0.13126,0.14756,0.098803,0.10629,0.12628,0.089003,0.097061,0.11588,0.097037,0.082535,0.091084,0.088567,0.078148,0.071893,0.083984,0.069741,0.055848,0.07847,0.073568,0.054287,0.067702,0.088763,0.077857
-0.30739,-0.51471,-0.68825,-0.85996,-0.96332,-0.99542,-0.92711,-0.82764,-0.76426,-0.77177,-0.76152,-0.59917,-0.55685,-0.36811,-0.19351,0.022011,0.1296,0.2754,0.30578,0.29985,0.34036,0.37337,0.33194,0.33008,0.34066,0.31815,0.30639,0.32164,0.30955,0.29725,0.30326,0.31209,0.28843,0.2945,0.32681,0.31058,0.31307,0.35984,0.34069,0.33459,0.38061,0.36996,0.35494,0.38072,0.38734,0.37217,0.36741
0.29923,0.19598,-0.016901,-0.049088,0.10195,0.3288,0.31373,0.39099,0.3949,0.36575,0.37676,0.30726,0.29422,0.23921,0.2342,0.047482,-0.027456,-0.070183,-0.094546,-0.15124,-0.16485,-0.15687,-0.17726,-0.16559,-0.14454,-0.13537,-0.13287,-0.10963,-0.094611,-0.10526,-0.086527,-0.077062,-0.085931,-0.078532,-0.077862,-0.09206,-0.10334,-0.10256,-0.11857,-0.14319,-0.14459,-0.15416,-0.16901,-0.16583,-0.16582,-0.16402,-0.16515
0.016847,0.0014024,0.028539,-0.0039429,0.015566,0.027256,0.07029,0.092811,0.14643,0.099279,0.10403,0.14289,0.061052,-0.025556,-0.11402,-0.12959,-0.13988,-0.17611,-0.16827,-0.15347,-0.11263,-0.051381,-0.030483,-0.022986,-0.012314,-0.003841,-0.0077312,-0.00076598,0.0080548,0.0050317,0.0090646,0.015163,0.015731,0.01816,0.02283,0.024799,0.022881,0.022868,0.025354,0.022067,0.01926,0.022482,0.020292,0.015261,0.018052,0.02026,0.018961
-0.083407,-0.11331,-0.10176,-0.16339,-0.2895,-0.4173,-0.39391,-0.3865,-0.40847,-0.4104,-0.42422,-0.39747,-0.32609,-0.21475,-0.043209,0.093358,0.25676,0.20681,0.20691,0.21626,0.18052,0.11211,0.1231,0.12378,0.11807,0.12995,0.13359,0.11887,0.12406,0.13053,0.1224,0.11579,0.13072,0.1267,0.10808,0.12309,0.12461,0.099137,0.11614,0.12258,0.095739,0.1047,0.11695,0.09708,0.091297,0.10149,0.1025
-0.064461,0.16437,0.37238,0.22084,0.12148,-0.10848,-0.31317,-0.3982,-0.45639,-0.45042,-0.45129,-0.46523,-0.45748,-0.31232,0.012072,0.20611,0.2155,0.25374,0.22495,0.16564,0.10011,0.11089,0.091037,0.074327,0.08515,0.086853,0.064948,0.074157,0.081736,0.058766,0.064129,0.072742,0.053392,0.048968,0.054145,0.046916,0.038636,0.04281,0.039351,0.028011,0.028402,0.033825,0.02705,0.02034,0.028701,0.03555,0.029435
0.10594,0.16408,0.20876,0.22468,0.25044,0.26705,0.28878,0.31697,0.32466,0.30757,0.29079,0.27926,0.31796,0.29332,0.072499,-0.062119,-0.16651,-0.19864,-0.21833,-0.22119,-0.16038,-0.11983,-0.11859,-0.12076,-0.12086,-0.11772,-0.12165,-0.11936,-0.11779,-0.11714,-0.095021,-0.09061,-0.088088,-0.10004,-0.088885,-0.090674,-0.093403,-0.097995,-0.093697,-0.097915,-0.098948,-0.095544,-0.095387,-0.096841,-0.094713,-0.096971,-0.097157
0.0092278,0.010365,0.009023,-0.0089105,-0.032068,-0.048239,-0.072317,-0.073888,-0.075435,-0.073522,-0.07474,-0.065822,-0.021292,0.0023716,-0.028725,-0.047657,-0.050505,-0.037994,-0.02362,-0.0077969,0.01076,0.024449,0.029156,0.029016,0.028231,0.029575,0.029753,0.02911,0.029126,0.029396,0.029382,0.029233,0.029836,0.028737,0.027575,0.027636,0.027214,0.02509,0.025389,0.025576,0.023649,0.02411,0.024231,0.023609,0.023509,0.023944,0.02425
0.013248,-0.0051705,-0.018718,-0.032428,-0.078736,-0.12835,-0.15789,-0.17393,-0.18394,-0.18908,-0.16577,-0.075787,-0.067813,-0.12713,-0.22091,-0.22861,-0.094575,-0.0073225,0.025243,0.054918,0.075123,0.074674,0.068034,0.067476,0.067092,0.063351,0.062735,0.063623,0.06223,0.06188,0.061075,0.061588,0.060923,0.063957,0.066794,0.066747,0.068478,0.07328,0.072003,0.072833,0.077053,0.075616,0.074943,0.076543,0.076402,0.074275,0.074019
-0.14361,-0.038675,0.11362,0.17908,0.20027,0.15901,0.14596,0.13151,0.11312,0.15043,0.12407,-0.09029,-0.17015,-0.014498,0.55488,0.78979,0.56208,0.32211,0.19532,0.064326,-0.085371,-0.10285,-0.10293,-0.10934,-0.11023,-0.10698,-0.11093,-0.11226,-0.10916,-0.11359,-0.11964,-0.12018,-0.12189,-0.12193,-0.12908,-0.12847,-0.13057,-0.13713,-0.13581,-0.13623,-0.14426,-0.14203,-0.14111,-0.14697,-0.14637,-0.14116,-0.14188
0.18728,0.20302,0.16499,0.18324,0.20979,0.24209,0.22464,0.19047,0.18857,0.17003,0.17711,0.25763,0.28235,0.14905,-0.22332,-0.41409,-0.38365,-0.29669,-0.24431,-0.1592,-0.066415,-0.071226,-0.063263,-0.052614,-0.052389,-0.052502,-0.042586,-0.042146,-0.044148,-0.036449,-0.03835,-0.041603,-0.037859,-0.035509,-0.036739,-0.036729,-0.035869,-0.034282,-0.035976,-0.034075,-0.030593,-0.034478,-0.033621,-0.028157,-0.029314,-0.032159,-0.029944
-0.64058,-1.838,-2.6524,-2.823,-2.2027,-1.0524,0.091311,0.76346,1.5036,1.2782,1.2687,1.4812,0.75407,0.40383,-0.06854,0.16531,0.26682,-0.01643,0.093839,0.050593,0.032145,0.088215,0.096435,0.069036,0.08618,0.10445,0.066862,0.075639,0.10766,0.08543,0.0945,0.11835,0.11621,0.12006,0.12745,0.1395,0.13653,0.13976,0.15685,0.14484,0.13578,0.15662,0.15766,0.13992,0.1486,0.16771,0.16088
0.24105,0.49341,0.92841,1.6005,2.2291,2.6934,3.0745,2.9934,2.9924,2.9176,3.0279,2.7268,1.888,0.69578,-0.16869,-0.67129,-0.75696,-0.79986,-0.88354,-0.9203,-0.93574,-0.87644,-0.90066,-0.90319,-0.9104,-0.92714,-0.93384,-0.92842,-0.93169,-0.93546,-0.92576,-0.91526,-0.91496,-0.90139,-0.88279,-0.8867,-0.87919,-0.86282,-0.87334,-0.87312,-0.86192,-0.87231,-0.87966,-0.88305,-0.89043,-0.9079,-0.90821
-1.5123,-1.4773,-0.94131,-0.98672,-1.3442,-1.7806,-1.175,-1.0647,-1.012,-1.0006,-0.99868,-0.9114,-1.102,-0.86561,-0.58433,0.32815,0.3656,0.49814,0.44961,0.45641,0.46705,0.49229,0.49858,0.50364,0.4963,0.49806,0.51297,0.51455,0.5232,0.55211,0.56369,0.56693,0.58032,0.58579,0.591,0.58674,0.58794,0.58269,0.57151,0.57292,0.56983,0.54851,0.54516,0.5436,0.53652,0.53099,0.53598
0.67606,1.3762,1.9401,2.0249,1.7598,0.94826,-0.078673,-0.56109,-0.6653,-0.65413,-0.66691,-0.55949,-0.26363,-0.12828,-0.14408,-0.31838,-0.22749,-0.23645,-0.2471,-0.17745,-0.10625,-0.12161,-0.11072,-0.10961,-0.10987,-0.10895,-0.11133,-0.11406,-0.1205,-0.12874,-0.13603,-0.1441,-0.14736,-0.15283,-0.15821,-0.15713,-0.15876,-0.16333,-0.15883,-0.15946,-0.16236,-0.16015,-0.15828,-0.16006,-0.1596,-0.15894,-0.15975
0.57186,0.94319,0.87379,1.0556,1.601,2.0803,2.0145,1.8685,1.8463,1.8404,1.7535,1.5089,1.4099,1.1515,0.37694,-0.44948,-0.86962,-0.77377,-0.68576,-0.62565,-0.56487,-0.68359,-0.6468,-0.64094,-0.63456,-0.62056,-0.61155,-0.61506,-0.61217,-0.60904,-0.61983,-0.63202,-0.63492,-0.64974,-0.66709,-0.66733,-0.6762,-0.69175,-0.68282,-0.68163,-0.69,-0.67964,-0.67137,-0.66591,-0.65725,-0.64295,-0.64208
