0.88441,0.98306,0.7794,0.46533,0.43655,0.47578,0.27144,0.33398,0.43014,0.47106,0.44472,-0.044239,-0.45671,-1.3962,-0.75809,-0.39544,-0.043135,0.051163,0.23632,0.31171,0.27053,0.31246,0.39117,0.36367,0.31239,0.24017,0.15391,0.060105,0.035186,0.032583,-0.010813,-0.0080209,0.011011,-0.00041678,-0.04851,-0.067308,-0.077699,-0.091052,-0.12143,-0.097032,-0.072926,-0.12704,-0.17575,-0.16736,-0.23681,-0.33444,-0.33537,-0.29531,-0.32224,-0.32318,-0.27693,-0.24411,-0.24531,-0.22728,-0.18314,-0.18804,-0.19859,-0.14939,-0.15695,-0.18093,-0.13559,-0.051142,-0.018553,-0.018234,-0.02149,-0.03333,-0.053645,-0.090219,-0.062268,-0.046475,-0.075989,-0.064724,-0.062113,0.012141,0.020596
-0.22104,-0.53027,-0.57717,-0.27128,-0.29155,-0.095532,-0.17253,-0.17756,-0.13172,-0.12819,-0.03466,-0.13036,0.78822,0.75032,0.94193,0.50496,0.21393,-0.063932,-0.52176,-0.59632,-0.54946,-0.4173,-0.32455,-0.2909,-0.27159,-0.30525,-0.32241,-0.30092,-0.28256,-0.26734,-0.40465,-0.38932,-0.23928,-0.18102,-0.098947,0.017704,0.10602,0.16728,0.14762,0.17557,0.16491,0.12229,0.1053,0.069292,0.020996,0.037295,0.058207,0.093588,0.13516,0.17063,0.17282,0.18718,0.21952,0.21253,0.17946,0.10771,0.039851,0.020861,0.035694,0.039854,0.083349,0.098987,0.10993,0.14638,0.16088,0.13179,0.13058,0.1137,0.064206,0.029531,0.089888,0.27474,0.37129,0.38675,0.39068
-0.49951,-0.50189,-0.16077,-0.74367,-1.4779,-1.7016,-1.5948,-1.5625,-1.5502,-1.5065,-1.3798,-1.0695,-0.75269,-0.83381,-0.1433,0.0097478,0.097806,0.23993,0.42567,0.4763,0.42563,0.3244,0.31574,0.32194,0.32528,0.38561,0.4783,0.48443,0.47378,0.48352,0.45306,0.41653,0.4066,0.44316,0.41142,0.35394,0.32723,0.30266,0.24732,0.22195,0.20888,0.18836,0.17337,0.17275,0.18027,0.19326,0.2046,0.2398,0.23602,0.22355,0.22954,0.22465,0.19103,0.16787,0.16811,0.15232,0.15459,0.17139,0.19945,0.23038,0.25517,0.27785,0.28006,0.24604,0.21542,0.21252,0.19764,0.17994,0.18706,0.18756,0.16983,0.12046,0.073472,0.059517,0.053712
3.0612,3.0455,3.1417,3.3433,3.353,3.3838,3.4109,3.4114,3.3967,3.4028,3.3526,2.8695,1.9501,0.93211,-0.029391,-0.53064,-0.72844,-0.7766,-0.76464,-0.75375,-0.75763,-0.75729,-0.72504,-0.71232,-0.71499,-0.6977,-0.70372,-0.70976,-0.71745,-0.71772,-0.6887,-0.67816,-0.64592,-0.61579,-0.61952,-0.62468,-0.6668,-0.66437,-0.67612,-0.68505,-0.68905,-0.69559,-0.70409,-0.70257,-0.70995,-0.65021,-0.64911,-0.66401,-0.66523,-0.65909,-0.64659,-0.63763,-0.63306,-0.65379,-0.72241,-0.7347,-0.73522,-0.73303,-0.73831,-0.74457,-0.72464,-0.73502,-0.73972,-0.7632,-0.76416,-0.75043,-0.75908,-0.76854,-0.68811,-0.73144,-0.77032,-0.67827,-0.68014,-0.68571,-0.68543
0.23543,0.63598,0.61235,0.48409,0.55783,0.56919,0.4909,0.48424,0.50524,0.51166,0.45747,0.52448,0.01165,0.124,0.17009,0.15089,0.073947,-0.084689,0.1042,0.13168,0.09464,0.014409,-0.039366,-0.054261,-0.063493,-0.049739,-0.069374,-0.098872,-0.091162,-0.0916,0.0016073,-0.075011,-0.12673,-0.087295,-0.097203,-0.11205,-0.18792,-0.23519,-0.16838,-0.22263,-0.20731,-0.16278,-0.1733,-0.12237,-0.034849,-0.054339,-0.070422,-0.10608,-0.14215,-0.16786,-0.16936,-0.18145,-0.20708,-0.20131,-0.17613,-0.081963,-0.046935,-0.049423,-0.062283,-0.083425,-0.11998,-0.15568,-0.17705,-0.21754,-0.2162,-0.17853,-0.17244,-0.16572,-0.14158,-0.14731,-0.15397,-0.16032,-0.14911,-0.16689,-0.16788
0.29026,0.18775,0.27264,0.59144,0.9258,1.1286,1.0718,1.0733,1.0872,1.1025,1.0896,0.52723,0.47185,0.47407,0.2801,-0.080285,-0.20935,-0.28646,-0.23379,-0.21598,-0.24264,-0.24416,-0.18266,-0.16866,-0.16536,-0.18662,-0.27638,-0.28017,-0.28174,-0.26906,-0.2875,-0.26967,-0.16564,-0.19776,-0.19925,-0.16811,-0.12214,-0.10475,-0.13676,-0.13786,-0.12202,-0.14071,-0.15675,-0.15563,-0.17269,-0.1742,-0.18154,-0.16595,-0.17979,-0.19282,-0.18173,-0.17021,-0.17586,-0.1892,-0.18269,-0.16662,-0.22837,-0.23832,-0.2471,-0.25384,-0.071623,-0.083264,-0.096561,-0.1018,-0.11099,-0.11501,-0.13999,-0.16905,-0.11506,-0.13762,-0.16406,-0.1196,-0.14292,-0.11019,-0.10759
-1.795,-1.861,-1.7583,-1.8133,-1.8486,-1.7873,-1.8016,-1.8013,-1.7926,-1.7605,-1.8224,-1.8754,-1.6684,-1.4091,-0.68019,0.5558,1.2935,1.4631,1.4484,1.3379,1.1127,1.0116,0.98018,0.97542,0.91234,0.83505,0.84064,0.82607,0.77938,0.74573,0.74576,0.74812,0.73408,0.74682,0.80596,0.82567,0.80615,0.80182,0.77702,0.71166,0.76165,0.7744,0.70204,0.67323,0.57383,0.31743,0.16921,0.053132,-0.072728,-0.073245,-0.0754,-0.019015,-0.015928,-0.043829,-0.058668,-0.062244,-0.059607,-0.065248,-0.07583,-0.14135,-0.15493,-0.11389,-0.11854,-0.097147,-0.082559,-0.012418,0.0033678,-0.012973,-0.0071709,0.0010707,-0.008474,0.0047468,-0.0038424,-0.0041618,-0.00075157
-1.4511,-1.5495,-1.5608,-1.5649,-1.5652,-1.5418,-1.5327,-1.5293,-1.537,-1.5002,-1.4243,-1.4138,-1.3243,-1.2691,-0.56034,-0.16404,0.04438,0.17338,0.23492,0.23893,0.34263,0.40441,0.40754,0.42389,0.40787,0.4053,0.43576,0.42835,0.37026,0.35841,0.67751,0.91014,0.85613,0.81708,0.72765,0.64424,0.61309,0.56319,0.52751,0.53909,0.50095,0.49997,0.49143,0.45549,0.39215,0.36145,0.36715,0.35851,0.36815,0.37236,0.37946,0.39896,0.43314,0.43849,0.34485,0.19192,0.24879,0.29008,0.24903,0.22354,0.1637,0.15389,0.16649,0.1865,0.16953,0.13713,0.14101,0.14322,0.16219,0.29073,0.26418,0.21531,0.11149,0.13275,0.13278
-0.2034,-0.11143,-0.11132,-0.12114,-0.1419,-0.07627,-0.10862,-0.10406,-0.098384,-0.06661,-0.0028881,0.022649,0.12938,0.36263,0.20279,0.10522,0.010115,-0.020671,-0.042179,-0.046355,-0.050685,-0.049489,-0.048182,-0.047386,-0.030209,-0.051667,-0.06003,-0.047489,-0.021057,-0.011464,-0.10028,-0.14853,-0.14598,-0.10202,-0.066719,-0.038154,-0.026573,-0.0097437,-0.00013477,0.0046381,0.014343,0.013996,0.018477,0.023858,0.03741,0.053429,0.060987,0.05789,0.062898,0.06316,0.060616,0.054128,0.045735,0.045525,0.050332,0.028781,0.015788,0.0012477,0.0068441,0.0063177,0.012068,0.022954,0.020284,0.026731,0.036713,0.048309,0.062347,0.067209,0.040619,0.014718,0.021189,0.049596,0.12068,0.1042,0.10423
0.59593,0.53382,0.38679,0.42716,0.49762,0.30603,0.39005,0.379,0.36804,0.23964,0.16154,0.074174,0.21697,0.77145,0.47001,-0.1003,-0.37664,-0.44049,-0.37279,-0.32256,-0.29787,-0.30403,-0.30067,-0.30315,-0.26544,-0.24487,-0.27377,-0.25495,-0.23925,-0.24517,-0.30735,-0.34852,-0.26858,-0.33834,-0.37536,-0.37321,-0.36645,-0.35438,-0.34886,-0.32508,-0.30892,-0.30839,-0.28778,-0.26755,-0.22772,-0.16561,-0.13063,-0.10315,-0.086477,-0.10797,-0.10546,-0.12054,-0.14023,-0.13931,0.0059875,0.22022,0.1983,0.19587,0.21232,0.26409,0.37437,0.36892,0.34185,0.32365,0.30388,0.29629,0.25109,0.23727,0.28628,0.26471,0.24651,0.11308,-0.024913,-0.024843,-0.025361
