0.083616,0.7714,1.4743,0.92791,-0.19365,-1.4487,-2.0257,-2.2927,-2.5676,-2.652,-2.637,-2.0738,-0.87253,0.41932,0.96251,1.5262,1.6072,1.3306,1.2421,1.6697,1.687,0.94933,0.60677,0.30832,-0.45718,-0.28973,-0.077129,0.094406,0.22348,0.18669,0.13593,0.014191,0.040267,0.065469,0.033297,0.044652,0.081935,0.052638,0.055682,0.072088,0.074245,0.06834,0.074016,0.069054,0.04371,0.066077,0.073188,0.059667,0.05172,0.046775,0.040712,0.030611,0.033777,0.046243,0.022671,0.036349,0.048136,0.019989,0.015607
0.16872,0.60216,1.1316,1.4267,1.6614,2.0131,2.3652,2.3102,2.4838,2.1192,2.0899,1.7268,1.1412,1.5939,1.7115,1.6879,1.6656,1.7101,1.6551,1.2396,2.0362,2.5002,1.6753,0.56629,-0.094926,-0.38617,-1.1134,-1.1187,-1.1903,-1.1687,-1.1863,-1.146,-1.179,-1.2057,-1.1826,-1.1794,-1.2187,-1.1933,-1.2011,-1.214,-1.2016,-1.2148,-1.2188,-1.2242,-1.2306,-1.2202,-1.2271,-1.1998,-1.1729,-1.187,-1.1722,-1.147,-1.14,-1.1412,-1.1248,-1.1226,-1.1342,-1.1202,-1.1042
-1.5297,-2.1046,-1.93,-1.7756,-1.979,-2.1672,-1.709,-1.9539,-1.1191,0.083389,1.3663,1.5597,2.3287,2.5982,2.7166,2.7099,2.7016,2.7679,2.8452,2.929,2.1295,1.3465,0.46027,0.37157,-0.19197,-0.33406,-0.35537,-0.35333,-0.4261,-0.41853,-0.35237,-0.38686,-0.40225,-0.40771,-0.43344,-0.42939,-0.42476,-0.42537,-0.42316,-0.42258,-0.40097,-0.39895,-0.38466,-0.372,-0.35721,-0.34806,-0.33799,-0.31595,-0.31261,-0.30317,-0.29879,-0.30592,-0.31105,-0.31248,-0.3295,-0.33656,-0.33675,-0.34841,-0.34796
-0.86501,-0.75124,-0.66014,-0.59292,-0.46867,-0.40878,-0.20931,-0.23854,-0.32012,-0.26459,-0.25423,-0.10899,-0.12102,-0.21903,-0.3,-0.25552,-0.2802,-0.29585,-0.3052,-0.3078,0.037921,0.45746,0.70648,0.74923,0.52067,0.35909,0.27562,0.13243,0.0026492,0.022497,0.072677,0.054806,0.072042,0.085917,0.085526,0.092275,0.10732,0.11584,0.11742,0.11291,0.15373,0.15429,0.16043,0.16165,0.16478,0.15993,0.1486,0.17468,0.14508,0.14343,0.14666,0.14838,0.15337,0.15898,0.15725,0.16076,0.16456,0.18643,0.20339
0.93398,0.88012,0.97234,1.1494,0.94504,0.83054,0.74517,0.37708,-0.35534,-0.84428,-1.0947,-1.1608,-1.0974,-1.2489,-1.2824,-1.2717,-1.2425,-1.2542,-1.288,-1.2171,-0.56797,0.19021,0.8139,0.82441,0.57393,0.4229,0.28273,0.19982,0.31519,0.30943,0.21795,0.16963,0.15156,0.14316,0.12217,0.12296,0.12674,0.10778,0.09557,0.10606,0.092906,0.096261,0.10048,0.10355,0.10361,0.09531,0.10775,0.10564,0.1045,0.11007,0.099311,0.084963,0.082772,0.082882,0.077099,0.080564,0.10048,0.086745,0.080532
0.6572,0.77026,0.66188,-0.041967,-0.74037,-0.57856,-0.20254,-0.1017,-0.15905,-0.078332,-0.085196,0.010058,-0.29374,-0.74682,-1.0312,-0.87469,-1.0248,-1.0892,-1.021,-0.56036,0.22732,0.28856,0.81668,0.56948,0.18696,0.25847,-0.01314,-0.09293,-0.11531,-0.024974,0.1246,0.057829,0.068499,0.071864,0.057577,0.063469,0.075784,0.13804,0.13324,0.0981,0.26631,0.25926,0.26449,0.26551,0.2528,0.22545,0.15948,0.28556,0.15829,0.098605,0.10623,0.10817,0.10876,0.12122,0.11619,0.12097,0.1216,0.21081,0.29035
-0.55629,1.9345,2.2477,2.2255,2.1357,2.0773,2.0685,2.1224,2.0083,2.0812,2.1023,2.1571,2.1956,2.2023,2.2172,2.247,2.2455,2.2261,2.2245,1.9039,0.69369,-0.35458,-0.44469,-0.25464,-0.81023,-1.2005,-1.1506,-1.1329,-1.1214,-1.1289,-1.1292,-1.1319,-1.1315,-1.1251,-1.1235,-1.1288,-1.1289,-1.1321,-1.1322,-1.1352,-1.1376,-1.1384,-1.1359,-1.1327,-1.1358,-1.1335,-1.1453,-1.1553,-1.1617,-1.1554,-1.1568,-1.158,-1.1548,-1.155,-1.1605,-1.1608,-1.1621,-1.1623,-1.1615
-2.0111,-2.2358,-2.1488,-2.264,-2.6412,-2.683,-2.6708,-2.1934,-1.6154,-1.6051,-2.1551,-2.2084,-2.2511,-2.2493,-2.1373,-2.0767,-2.0243,-2.1804,-2.1424,-1.61,-1.0398,-0.75445,-0.61382,0.087603,0.68294,0.50642,1.019,1.1649,0.97636,0.9518,1.1912,1.2536,1.4225,1.4896,1.4851,1.458,1.5262,1.4837,1.5018,1.4808,1.4831,1.4845,1.4629,1.4326,1.4291,1.4307,1.4172,1.3659,1.3153,1.3112,1.311,1.3151,1.3103,1.3171,1.3148,1.31,1.2612,1.2874,1.2706
1.0806,0.023926,0.33932,0.44459,-0.1128,-0.28581,-0.45504,-1.2682,-1.6404,-0.87005,-0.027334,-0.42281,0.0045864,1.521,1.6594,1.3479,1.1728,1.4593,1.5852,-0.56644,-1.0634,0.34846,0.41969,0.13847,-0.0012854,0.079175,-0.028612,-0.038913,-0.013083,-0.042797,-0.10991,-0.11535,-0.14995,-0.16971,-0.16767,-0.16312,-0.17903,-0.17367,-0.17985,-0.17556,-0.18268,-0.18444,-0.18089,-0.17803,-0.18736,-0.18614,-0.18397,-0.18119,-0.1641,-0.1641,-0.16343,-0.16106,-0.16075,-0.1596,-0.15666,-0.15423,-0.14926,-0.15456,-0.15136
3.7708,4.2818,3.891,2.6118,0.65527,0.21355,0.23349,0.48217,-0.037851,0.047647,-0.14804,0.064215,0.33336,0.15538,0.050013,0.23826,0.22041,0.053521,0.04475,1.6029,0.49776,-1.758,-0.91134,-0.8518,-0.74375,-0.43416,-0.31748,-0.30033,-0.27639,-0.3461,-0.39403,-0.43328,-0.45881,-0.47203,-0.47855,-0.46994,-0.46646,-0.45563,-0.46253,-0.4615,-0.43747,-0.43716,-0.43205,-0.42569,-0.44973,-0.45164,-0.46563,-0.45035,-0.46667,-0.47583,-0.47706,-0.48277,-0.48392,-0.47524,-0.4833,-0.47766,-0.47274,-0.46896,-0.45617
-1.5104,-1.6269,-1.8402,-0.27816,3.1801,3.877,3.8122,3.3513,4.2818,4.2528,4.2635,4.1881,3.621,2.801,2.6873,2.5894,2.6571,2.8037,2.7666,1.812,0.27632,0.040108,-1.0169,-1.1083,-1.0569,-1.2362,-1.4835,-1.5846,-1.5116,-1.3459,-1.3344,-1.3129,-1.3459,-1.3462,-1.336,-1.3366,-1.3659,-1.3547,-1.3499,-1.3447,-1.3605,-1.3589,-1.3554,-1.3487,-1.2991,-1.3057,-1.2844,-1.2694,-1.2482,-1.2367,-1.2359,-1.2357,-1.2334,-1.2514,-1.2416,-1.2517,-1.2332,-1.2402,-1.2447
0.052036,-0.53701,-0.72412,-0.60755,-0.22853,0.64243,1.3127,1.9281,1.968,1.6589,1.9215,1.7439,1.0965,0.614,0.38601,0.49036,0.85421,0.81845,0.46917,0.23074,0.059625,0.33227,0.14721,-0.1984,-0.51469,-0.46317,-0.33835,-0.49364,-0.48693,-0.47587,-0.47908,-0.48331,-0.44458,-0.40936,-0.42071,-0.41252,-0.38996,-0.41932,-0.41457,-0.3898,-0.42572,-0.4193,-0.40547,-0.4168,-0.42302,-0.40751,-0.3866,-0.4069,-0.3911,-0.371,-0.38479,-0.38288,-0.37102,-0.36644,-0.37574,-0.36987,-0.35415,-0.36821,-0.36825
0.063902,0.4759,0.71673,0.72547,0.68043,0.77101,0.86215,0.75693,0.58384,0.78452,1.1383,1.0985,1.1068,0.91406,0.84664,0.82551,0.6642,0.69919,0.7638,0.69976,1.1088,0.84155,0.4405,-0.023648,-0.35668,-0.31648,-0.49681,-0.42651,-0.42672,-0.45165,-0.46668,-0.45297,-0.47214,-0.50142,-0.49618,-0.47353,-0.4897,-0.49469,-0.49017,-0.50039,-0.52778,-0.53008,-0.53504,-0.54946,-0.55281,-0.54679,-0.55692,-0.56504,-0.5483,-0.5484,-0.54611,-0.52809,-0.53098,-0.53421,-0.52325,-0.51595,-0.52008,-0.53312,-0.53978
-0.68313,-0.086917,0.14828,0.016953,-0.51098,-0.50636,-0.32368,-0.35519,-0.075429,0.78985,1.4326,1.6717,1.3503,1.7434,1.5052,1.52,1.4911,1.4845,1.4781,1.4138,1.1802,0.31975,0.4576,0.60984,0.25651,-0.1157,-0.3557,-0.41582,-0.48076,-0.50592,-0.50305,-0.50908,-0.52749,-0.52716,-0.51215,-0.50253,-0.5087,-0.48427,-0.49451,-0.51089,-0.49793,-0.5018,-0.51087,-0.49511,-0.48858,-0.48747,-0.49748,-0.48089,-0.49312,-0.49296,-0.4812,-0.48193,-0.4849,-0.47509,-0.48222,-0.48988,-0.50264,-0.51087,-0.51935
-0.24948,-0.1109,-0.10238,0.032962,0.19477,0.23421,0.30864,0.31793,0.38986,0.71775,0.61982,0.62038,0.19455,-0.41865,-0.65946,-0.65424,-0.61128,-0.65071,-0.71185,-0.71187,-0.62157,-0.45359,-0.33746,-0.20466,-0.049083,-0.032904,0.0557,0.070766,0.14022,0.15743,0.14825,0.12872,0.11628,0.10377,0.088073,0.05365,0.03338,0.021921,0.017477,0.033682,0.10846,0.10422,0.10472,0.1016,0.1,0.093985,0.09224,0.086665,0.086714,0.089927,0.087605,0.085897,0.085142,0.086402,0.088568,0.084581,0.085176,0.099249,0.10874
-0.52379,-0.16899,-0.1517,-0.20433,-0.032493,0.19054,0.20633,0.1123,-0.74471,-1.812,-2.313,-2.2644,-2.4324,-2.6759,-2.7418,-2.6907,-2.5965,-2.6342,-2.6861,-2.6192,-1.9377,-0.20648,0.93303,1.1739,1.0703,0.71389,0.70426,0.6803,0.6987,0.74224,0.75938,0.75536,0.76494,0.7899,0.79292,0.79503,0.81691,0.82579,0.82383,0.83367,0.85807,0.85784,0.86446,0.8755,0.88101,0.8708,0.87211,0.87495,0.85897,0.85966,0.85746,0.84286,0.84482,0.84484,0.83534,0.8332,0.8382,0.84111,0.84155
