0.6623,-0.033284,-1.2056,-2.4921,-3.2168,-3.2986,-1.8448,-0.56986,-0.26516,0.17212,0.24041,0.23003,-0.17363,-0.23184,-0.088512,-0.01924,0.0019802,0.057213,0.29322,0.080187,-0.034837,-0.027269,-0.0059287,0.1276,0.00087252,0.2522,0.28087,0.43683,0.48338,0.43916,0.41403,0.40606,0.39301,0.3643,0.36207,0.36417,0.37037,0.34432,0.34467,0.36391,0.34388,0.32753,0.35229,0.34967,0.32167,0.32499,0.33616,0.33548,0.32108,0.3196,0.30119,0.32243,0.32081,0.2958,0.24572,0.32075,0.31862,0.27438,0.29017
-0.15573,-0.24516,-1.1135,-1.315,-1.0612,-0.26815,0.393,0.42175,0.32822,0.71061,0.38221,0.094954,-0.013278,-0.024692,-0.097595,-0.048752,-0.084242,-0.16133,0.33144,1.0379,0.65639,0.72752,0.20897,0.51082,-0.26807,-0.05865,0.14423,0.1273,0.1008,0.080817,0.080814,0.064955,0.041698,-0.025064,-0.042593,-0.036652,0.011166,-0.025365,-0.061229,-0.02494,-0.03427,-0.063072,-0.062322,-0.074658,-0.079069,-0.070024,-0.071771,-0.084461,-0.082552,-0.063394,-0.063768,-0.034817,-0.055893,-0.074771,-0.11942,-0.066016,-0.052093,-0.086389,-0.085714
0.3994,0.94313,1.3861,0.88131,0.8688,0.53361,-0.017942,-0.097671,-0.13772,-0.14029,0.35035,0.72719,0.63224,0.33062,-0.12527,-0.12289,-0.11376,-0.10014,0.22424,0.34776,0.72487,0.50042,0.18274,0.017678,0.029461,-0.26489,-0.33825,-0.30577,-0.30008,-0.2969,-0.28358,-0.27188,-0.25428,-0.26881,-0.26024,-0.22487,-0.19585,-0.21678,-0.22332,-0.22636,-0.23731,-0.24401,-0.2366,-0.23684,-0.23395,-0.22372,-0.22587,-0.21866,-0.22133,-0.22682,-0.21749,-0.22016,-0.22637,-0.24108,-0.23087,-0.21907,-0.21297,-0.20862,-0.21059
0.007123,0.29484,0.61451,0.91652,0.93168,0.22756,-1.0307,-1.928,-2.0852,-1.3195,-0.80456,-0.5693,-0.41367,-0.48058,-0.60059,-0.5273,-0.54941,-0.61332,-0.3795,-0.037706,0.0069901,-0.011994,-0.032277,-0.015328,0.010716,0.21055,0.27123,0.18735,0.14271,0.14977,0.16978,0.16985,0.17412,0.18385,0.2,0.22676,0.23947,0.2457,0.25524,0.25762,0.25781,0.26287,0.27082,0.27315,0.27459,0.27754,0.28186,0.28205,0.28112,0.28147,0.26472,0.27237,0.31314,0.27955,0.24367,0.32103,0.32958,0.27119,0.26637
-0.30683,0.032069,0.25084,0.13868,0.28967,0.94121,1.3829,1.2576,0.97213,0.58269,0.3325,0.16542,0.25016,0.33714,0.61487,0.6132,0.62324,0.61366,0.86275,1.0439,0.95269,0.70035,0.41101,-0.098867,-0.12599,-0.276,-0.4877,-0.52144,-0.50673,-0.50028,-0.50515,-0.49979,-0.49365,-0.38421,-0.34762,-0.38247,-0.48673,-0.40809,-0.33128,-0.39432,-0.37474,-0.32441,-0.32371,-0.31707,-0.31523,-0.32342,-0.3219,-0.31352,-0.31563,-0.32756,-0.36903,-0.40073,-0.32771,-0.32378,-0.31128,-0.32429,-0.33636,-0.33286,-0.32826
-0.22942,0.20949,0.92441,1.4893,1.8799,1.5781,0.54437,-1.1664,-1.9466,-1.3815,-0.91947,-0.33359,-0.1436,-0.037601,0.077353,0.077017,0.044386,0.05231,0.088123,-0.10255,-0.025182,0.089352,0.15125,0.3977,0.2356,0.0040824,0.042329,0.009737,-0.075511,-0.087691,-0.052302,-0.088539,-0.087961,-0.10438,-0.093299,-0.061973,-0.034997,-0.046282,-0.047861,-0.033051,-0.045015,-0.058067,-0.049001,-0.055147,-0.073402,-0.074961,-0.073927,-0.075863,-0.084383,-0.088272,-0.056897,-0.064027,0.028563,-0.040883,-0.0577,0.065904,0.1025,-0.012111,-0.082349
0.060581,-0.08965,-0.48642,-0.88012,-1.0985,-1.082,-1.0417,-1.058,-1.1464,-1.2235,-1.2222,-1.1562,-1.0901,-1.0643,-1.0604,-1.057,-1.0402,-0.91032,-0.41298,0.22737,0.41298,0.431,0.44996,0.4543,0.46249,0.4267,0.41853,0.41929,0.41206,0.41549,0.42039,0.42381,0.42474,0.4276,0.43152,0.43213,0.43056,0.43175,0.43328,0.43271,0.43214,0.43253,0.43345,0.43307,0.43186,0.43196,0.4331,0.43293,0.43259,0.43363,0.43449,0.43308,0.43566,0.4348,0.43461,0.43549,0.43568,0.43525,0.43445
-0.71462,-1.1275,-0.70791,0.083929,0.77523,0.7414,0.7738,0.86686,1.0138,1.4354,1.7653,1.938,2.0031,2.0681,2.0886,2.0822,2.0722,1.997,0.44329,-1.1794,-0.96706,-0.90602,-0.73247,-0.63489,-0.50773,-0.45563,-0.43562,-0.4301,-0.42905,-0.42783,-0.42754,-0.4272,-0.42574,-0.43303,-0.43613,-0.43146,-0.42213,-0.42833,-0.43466,-0.4297,-0.43111,-0.43464,-0.4336,-0.43207,-0.43175,-0.43163,-0.43147,-0.43123,-0.43129,-0.43205,-0.42757,-0.42589,-0.43312,-0.4321,-0.43063,-0.43253,-0.43247,-0.43066,-0.43083
-2.1538,-1.4248,0.96934,3.5106,4.4644,4.6354,4.8631,4.6367,4.6429,4.6873,4.5857,4.5932,4.585,4.5882,4.5958,4.6372,4.6414,4.6345,0.80123,-2.8869,-2.1566,-1.8244,-1.6624,-1.5509,-1.5724,-1.5878,-1.6041,-1.6094,-1.6139,-1.6142,-1.6129,-1.6109,-1.6128,-1.6117,-1.6102,-1.6135,-1.6167,-1.6141,-1.6125,-1.613,-1.6124,-1.6116,-1.6129,-1.6153,-1.6156,-1.615,-1.6149,-1.6165,-1.6159,-1.613,-1.6136,-1.6144,-1.6157,-1.6129,-1.6125,-1.6186,-1.6189,-1.616,-1.6165
-0.59881,-1.0742,-0.47095,0.28017,0.33184,0.11547,0.057516,-0.043831,-0.31302,-0.39358,-0.32144,-0.24256,-0.22998,-0.20699,-0.17412,-0.16747,-0.15626,-0.12391,-0.49555,-1.6601,-1.3419,-0.685,-0.12428,0.13192,0.32204,0.24189,0.20597,0.22457,0.22042,0.21906,0.22164,0.21627,0.21912,0.22191,0.22335,0.22555,0.22364,0.22395,0.22611,0.22457,0.22259,0.22219,0.22238,0.22223,0.21794,0.21573,0.21589,0.2177,0.21518,0.21117,0.22484,0.21636,0.22751,0.22453,0.2381,0.23518,0.23869,0.23651,0.22225
