0.15647,0.10871,0.013842,-0.098114,-0.17571,-0.55433,-1.7614,-1.659,-0.88614,0.32486,2.7738,2.6756,2.033,1.3179,1.0966,0.68359,0.42728,0.35454,0.30603,-0.026999,-0.84501,-0.6157,-0.24737,-0.28644,-0.24515,-0.11201,-0.15704,-0.24823,-0.31229,-0.35793,-0.35949,-0.3405,-0.18016,-0.11271,-0.2671,-0.16946,-0.13571,-0.10401,-0.04656,0.018303,0.011909,-0.03893,-0.050577,-0.048483,-0.024909,-0.053675,-0.045451,-0.012191,-0.0064078,-0.046869,-0.078195,-0.082024,-0.10364,-0.13982,-0.1779,-0.15001,-0.064059,-0.078189,-0.094258,-0.10186,-0.091888,-0.080717,-0.10782,-0.11689,-0.084365,-0.06761,-0.084958,-0.11063,-0.10171,-0.067848,-0.023624,-0.014888,0.011909,0.094808,0.10865,0.096548,0.085058,0.075817,0.0028773,-0.053777,-0.069225
0.56976,-0.59344,-0.81127,-1.1693,-1.8264,-2.0964,-1.6174,-0.7541,0.25959,0.065852,-0.41771,-0.092022,0.335,0.24473,-0.77044,-0.98795,-0.66904,-0.29656,-0.36415,-0.52425,0.064667,0.53449,0.75897,0.85759,0.0061781,0.1273,-0.46965,-0.57453,-0.50825,-0.44066,-0.4192,-0.4035,-0.37268,-0.33291,-0.26223,-0.25199,-0.219,-0.16931,-0.18462,-0.1898,-0.1459,-0.090195,-0.022407,0.062397,0.16867,0.28961,0.30236,0.26721,0.23418,0.19794,0.20934,0.2024,0.21103,0.25133,0.27158,0.31178,0.33185,0.37953,0.38972,0.41401,0.42849,0.43179,0.4634,0.41247,0.31574,0.30472,0.34337,0.37855,0.43508,0.45814,0.47621,0.47538,0.46935,0.45378,0.47125,0.49242,0.53291,0.56948,0.59127,0.61641,0.60799
-0.51522,-0.10093,1.019,1.5357,1.6119,1.9876,2.8157,2.9105,2.3576,1.9254,1.8821,0.60874,0.1153,0.45134,1.1308,1.3746,1.4574,1.5101,0.93239,0.919,1.1909,1.2097,0.72441,-0.18478,-0.70507,-0.31001,-0.19489,-0.2419,-0.29924,-0.38492,-0.42567,-0.43159,-0.40612,-0.41088,-0.4164,-0.41183,-0.43255,-0.49403,-0.51417,-0.50918,-0.5055,-0.50788,-0.51737,-0.52948,-0.538,-0.57677,-0.58161,-0.5641,-0.52974,-0.48325,-0.4807,-0.47154,-0.44919,-0.4437,-0.47618,-0.47872,-0.40075,-0.37896,-0.37843,-0.38142,-0.38283,-0.3955,-0.42051,-0.45767,-0.46715,-0.45596,-0.45398,-0.47667,-0.49902,-0.52708,-0.59378,-0.6522,-0.67372,-0.6832,-0.68601,-0.71072,-0.74332,-0.7759,-0.82214,-0.85795,-0.8722
-0.67248,-0.2527,0.23976,0.65169,1.0268,1.4852,1.525,1.2027,0.081685,-2.3516,-3.4739,-2.2347,0.38591,1.2483,1.4758,1.6546,1.6224,1.5169,1.5218,1.5654,1.4482,0.89341,0.28178,-0.090964,-0.35302,-0.27258,-0.25316,-0.27077,-0.28831,-0.27146,-0.27965,-0.27914,-0.29207,-0.29604,-0.28479,-0.26133,-0.25689,-0.26554,-0.25165,-0.24698,-0.25009,-0.2649,-0.27746,-0.2599,-0.17302,-0.11841,-0.11206,-0.10888,-0.13338,-0.18941,-0.23739,-0.25002,-0.2552,-0.26472,-0.26041,-0.22134,-0.17328,-0.16571,-0.16256,-0.15261,-0.13672,-0.12956,-0.12543,-0.11013,-0.087645,-0.087096,-0.085507,-0.09768,-0.11355,-0.10934,-0.096395,-0.096524,-0.10654,-0.093915,-0.094582,-0.1086,-0.11689,-0.11158,-0.1248,-0.12857,-0.13584
0.2245,0.77207,0.65236,0.57857,0.48249,0.37434,0.61053,1.1607,1.7581,1.8615,0.71721,0.85082,0.32391,-0.44953,-0.55844,-0.55687,-0.71953,-0.89699,-0.88711,-0.72438,-0.010588,0.74418,0.66956,0.38115,0.36979,0.036225,0.18511,0.20448,0.19324,0.21171,0.23087,0.21711,0.14984,0.12243,0.10466,0.088708,0.054793,0.040377,0.051376,0.055983,0.033534,0.026453,0.015663,-0.004928,-0.098846,-0.20722,-0.20332,-0.17745,-0.16698,-0.18853,-0.20544,-0.21653,-0.21347,-0.23076,-0.25539,-0.25697,-0.23903,-0.25584,-0.27769,-0.31117,-0.32206,-0.31313,-0.32407,-0.31561,-0.31063,-0.30467,-0.31519,-0.31972,-0.33547,-0.32663,-0.3249,-0.3214,-0.28847,-0.25564,-0.25986,-0.26163,-0.27389,-0.27444,-0.25815,-0.2706,-0.2651
-0.46819,0.207,0.8126,1.4343,2.1006,2.9281,3.4627,3.484,1.5633,-3.2002,-5.2026,-3.7625,-0.22033,1.1734,1.57,1.9814,2.1991,2.1353,2.0588,2.0384,1.5418,0.96899,0.26535,-0.042039,-0.48886,-0.34283,-0.43003,-0.46577,-0.47707,-0.40158,-0.51131,-0.47011,-0.3539,-0.33849,-0.33984,-0.30577,-0.31431,-0.33866,-0.35279,-0.3249,-0.33506,-0.37306,-0.39432,-0.41829,-0.32839,-0.29285,-0.29633,-0.29236,-0.30405,-0.34001,-0.38617,-0.38552,-0.35045,-0.33336,-0.3414,-0.32318,-0.26418,-0.26697,-0.26879,-0.27072,-0.2737,-0.26589,-0.28868,-0.2723,-0.25909,-0.24097,-0.2687,-0.31229,-0.33679,-0.31883,-0.29651,-0.30786,-0.28099,-0.23006,-0.22619,-0.24355,-0.25595,-0.29885,-0.41895,-0.40745,-0.40406
0.1182,1.528,1.4578,1.3796,1.4472,1.4977,1.4255,1.4653,1.3986,1.0065,0.69857,0.83625,0.93759,0.95788,1.0761,1.1727,1.1492,1.1245,1.1656,0.82196,0.24408,-0.21647,-0.39639,-0.34692,-0.31993,-0.32119,-0.30684,-0.30343,-0.30084,-0.29964,-0.29853,-0.31329,-0.33943,-0.35361,-0.36686,-0.3863,-0.41483,-0.43192,-0.4383,-0.43577,-0.42435,-0.42322,-0.41742,-0.39892,-0.39441,-0.39931,-0.39978,-0.4,-0.40858,-0.41283,-0.41355,-0.41624,-0.41487,-0.41569,-0.41991,-0.41746,-0.41217,-0.41138,-0.41244,-0.41903,-0.41467,-0.4121,-0.40623,-0.41235,-0.40895,-0.40874,-0.39438,-0.38782,-0.37966,-0.37469,-0.36991,-0.37,-0.37265,-0.37095,-0.36836,-0.37062,-0.37029,-0.36993,-0.37232,-0.37422,-0.37796
-0.52701,-0.66135,0.55603,0.56415,0.74763,0.91771,0.85334,0.86546,0.5453,0.5352,1.0561,1.3085,1.6139,1.7547,1.8615,1.9549,1.9224,1.9142,2.0019,1.9851,-0.13263,-1.2304,-0.95442,-0.82621,-0.43763,-0.35428,-0.34852,-0.40465,-0.53118,-0.64412,-0.66567,-0.61236,-0.44825,-0.43743,-0.42145,-0.37108,-0.33872,-0.37751,-0.33499,-0.32598,-0.32396,-0.4191,-0.49411,-0.49423,-0.4804,-0.50229,-0.57914,-0.58694,-0.61246,-0.60121,-0.62552,-0.5501,-0.53131,-0.53228,-0.49003,-0.49298,-0.49703,-0.50633,-0.46448,-0.38921,-0.34031,-0.35905,-0.32952,-0.23125,0.030672,0.060431,0.098256,0.10833,0.088341,0.043111,0.055853,0.092289,-0.01352,-0.025645,-0.038553,-0.058607,-0.07393,-0.094407,-0.12542,-0.13292,-0.15337
-0.47418,-0.12853,1.5552,1.5527,1.6057,1.8875,2.1269,2.0876,1.9589,1.5201,0.59386,0.70529,0.71592,0.58785,0.51295,0.57777,0.60951,0.61996,0.54387,0.1307,-1.0068,-0.81105,-0.031342,0.061654,-0.076355,-0.13405,-0.18221,-0.16584,-0.12846,-0.096916,-0.082731,-0.11405,-0.24285,-0.28376,-0.28063,-0.35673,-0.42352,-0.4238,-0.43578,-0.43779,-0.40968,-0.3943,-0.35866,-0.29212,-0.29144,-0.29658,-0.28603,-0.29567,-0.31867,-0.32419,-0.31545,-0.32803,-0.31554,-0.3038,-0.32582,-0.32735,-0.33415,-0.31738,-0.32791,-0.35839,-0.36078,-0.35872,-0.33826,-0.3801,-0.44364,-0.44911,-0.40343,-0.3767,-0.34631,-0.32699,-0.32522,-0.32895,-0.31998,-0.31625,-0.31354,-0.30812,-0.30433,-0.29371,-0.2739,-0.27089,-0.2765
-0.859,-0.059947,0.24996,0.50817,0.60734,0.49605,0.42607,0.27988,0.078227,0.037327,0.77083,0.43305,0.35941,0.45763,0.62132,0.70017,0.6885,0.60667,0.62296,0.81011,0.42583,0.015085,-0.32355,-0.19518,-0.12921,-0.11814,0.034411,0.088761,0.10776,0.066355,-0.019162,0.044214,0.012498,0.043313,0.012176,0.084824,0.10064,0.090618,0.091065,0.15773,0.1333,0.11529,0.085697,-0.089726,-0.10546,-0.064838,-0.036766,-0.020352,0.00059071,0.0059878,0.0020003,-0.011093,-0.042072,-0.054692,-0.056335,-0.056993,-0.044523,-0.098101,-0.10198,-0.11658,-0.18039,-0.18039,-0.27298,-0.22552,-0.24721,-0.22888,-0.35082,-0.44221,-0.51751,-0.5374,-0.54496,-0.54964,-0.44457,-0.39309,-0.39096,-0.38487,-0.37614,-0.39035,-0.43919,-0.40937,-0.36169
-0.55514,1.4306,1.95,1.8506,1.879,1.8631,1.7882,1.5277,1.47,2.0419,1.937,1.8405,1.7945,1.9152,1.9624,1.8362,1.8316,1.8634,1.7779,1.688,1.9167,0.74905,-0.53455,-0.92085,-0.98089,-0.95251,-0.996,-1.0253,-1.0127,-0.94451,-0.86902,-0.91993,-0.76769,-0.73462,-0.70871,-0.68482,-0.59848,-0.56539,-0.58438,-0.66717,-0.69944,-0.63523,-0.6192,-0.57236,-0.57376,-0.58692,-0.58208,-0.57895,-0.5372,-0.53248,-0.5186,-0.5324,-0.53543,-0.54005,-0.52161,-0.52354,-0.53771,-0.50953,-0.51414,-0.49116,-0.45838,-0.44992,-0.41402,-0.45177,-0.5008,-0.53396,-0.52604,-0.48796,-0.45501,-0.44307,-0.45215,-0.46729,-0.51939,-0.5822,-0.58307,-0.58245,-0.58554,-0.57592,-0.53654,-0.56133,-0.58227
0.75177,1.5319,1.9071,1.2476,0.22918,-0.98902,-1.8037,-2.1451,-1.1797,-0.33915,0.44343,1.2028,2.0163,1.1358,0.31787,-1.0667,-1.4477,-1.3856,-1.1736,-2.0064,-1.9042,-1.5966,-0.88003,-0.9998,-0.75069,-0.20583,-0.050868,-0.082738,-0.16716,-0.22337,-0.17871,-0.21713,-0.23094,-0.2151,-0.201,-0.11353,-0.049808,0.004993,0.16673,0.23382,0.20849,0.18277,0.1727,0.20933,0.22545,0.19971,0.19898,0.23579,0.2492,0.19438,0.18186,0.1907,0.21891,0.2144,0.18853,0.20807,0.24433,0.24219,0.22945,0.23633,0.2636,0.28013,0.26901,0.24743,0.25624,0.25758,0.25143,0.24757,0.26446,0.28605,0.28873,0.26832,0.27333,0.29921,0.29321,0.27722,0.27621,0.35584,0.42647,0.40911,0.39195
