0.65355,0.037173,0.22036,0.50369,0.29949,0.31873,0.21008,0.1493,0.37204,0.29835,-0.35512,-0.7923,-1.0711,-1.187,-1.1806,-1.17,-1.0669,-0.99938,-0.8398,-0.83033,-0.45105,-0.182,-0.043132,-0.10156,0.22643,0.34729,0.27015,0.2577,0.25306,0.24317,0.17917,0.14142,0.061967,0.14165,0.21239,0.20192,0.15126,0.12354,0.14564,0.17307,0.12656,0.0682,0.15603,0.16722,0.15045,0.11651,0.12018,0.16041,0.18562,0.12744,0.14648,0.18927,0.20738,0.19009,0.15154,0.16925,0.22327,0.22888,0.18958,0.18817,0.2161,0.23097,0.19142,0.17677
-0.2947,-0.032397,-0.18855,-0.13791,0.08534,0.83755,0.87191,0.58355,0.54084,0.6409,0.59115,0.28318,0.41196,0.53363,0.73508,0.76864,0.65899,0.69868,0.89025,1.6316,1.3624,0.98285,0.60905,-0.10727,-0.17019,-0.28414,-0.31648,-0.30834,-0.21872,-0.23582,-0.3369,-0.31468,-0.26473,-0.25416,-0.31814,-0.36187,-0.40486,-0.33798,-0.33648,-0.39317,-0.38925,-0.35552,-0.32323,-0.31681,-0.36307,-0.35951,-0.30513,-0.29266,-0.33737,-0.33958,-0.34467,-0.31632,-0.35533,-0.39212,-0.35418,-0.30628,-0.31822,-0.35194,-0.35968,-0.31081,-0.29648,-0.33935,-0.34588,-0.32671
0.83646,0.7842,0.57162,0.4401,0.18783,-0.26133,-0.16026,-0.12238,0.027022,-1.0807,-2.6855,-3.1378,-3.5695,-3.5969,-3.607,-3.5396,-3.2946,-2.8633,-2.773,-2.2184,-1.3913,-0.56774,0.52154,0.67782,0.89188,0.79435,0.76431,0.79189,0.81633,0.80112,0.75156,0.71295,0.74019,0.85982,0.8726,0.8416,0.82318,0.80799,0.78747,0.74397,0.72007,0.74524,0.80951,0.79935,0.76603,0.75114,0.74953,0.73172,0.71825,0.71042,0.74572,0.7792,0.77713,0.74497,0.74138,0.74587,0.74449,0.73396,0.74606,0.77218,0.78217,0.7575,0.72615,0.7235
-0.26929,-0.16114,-0.015501,-0.081825,-0.042309,-0.014926,-0.0026276,-0.020119,-0.14441,-0.27516,-0.29117,-0.22282,-0.18593,-0.16101,-0.15423,-0.11449,-0.070922,-0.062967,-0.16042,-0.11512,-0.30974,-0.27094,-0.10864,0.030195,0.04483,0.12889,0.10346,0.0926,0.095498,0.092851,0.075632,0.10201,0.15871,0.20722,0.21297,0.2073,0.17547,0.1633,0.15339,0.13188,0.090716,0.03927,0.036917,0.033121,0.026926,0.020038,0.023029,0.020579,0.0071536,-0.011393,-0.013668,0.049074,0.085011,0.07304,0.066148,0.063827,0.069972,0.060319,0.050344,0.055317,0.063524,0.063801,0.053925,0.052523
-0.41784,-0.14693,-0.1588,-0.29631,-0.21804,-0.24351,-0.19962,-0.097226,-0.068876,-0.073285,-0.07649,-0.082592,-0.071973,-0.11938,-0.1929,-0.20639,-0.16862,-0.10076,0.23765,0.70813,0.5789,0.25566,-0.10091,-0.13144,-0.037852,0.01709,0.0059916,0.032524,-0.0062714,-0.0052714,0.051185,0.063621,0.036166,-0.0017907,0.028785,0.059609,0.078442,0.043582,0.050015,0.08906,0.084698,0.026092,-0.0088938,-0.0023056,0.039573,0.039567,0.016559,0.019628,0.043473,0.041524,0.03268,0.016651,0.045765,0.075702,0.052683,0.024702,0.035497,0.053446,0.053456,0.025102,0.016983,0.048629,0.059167,0.046277
-0.29455,0.15423,0.19144,-0.10103,-0.3499,-0.16674,-0.22631,-0.14406,0.0041813,0.26838,0.18226,0.12805,0.057942,0.065587,0.13847,0.15039,0.28086,0.25883,-0.051862,-0.23614,0.23867,0.32092,0.12942,-0.27654,-0.21647,-0.27076,-0.25672,-0.17703,-0.10512,-0.05314,-0.033667,-0.08408,-0.18681,-0.091531,-0.030895,-0.046176,-0.037257,-0.045363,-0.034736,0.0035379,-0.012128,-0.026195,0.036523,0.020982,-0.01537,-0.024107,-0.025663,-0.012645,0.0072971,-0.017707,-0.0048962,0.04973,0.068678,0.062298,0.053468,0.071501,0.10175,0.11192,0.094448,0.086554,0.09342,0.085609,0.070074,0.068166
0.67273,0.63825,0.78829,0.96714,0.95998,0.94456,1.1958,1.3241,1.3662,1.5649,1.5063,1.3519,1.2718,1.1916,1.1707,1.1286,0.7907,-0.43811,-0.58099,-0.28769,-0.49195,-0.42333,-0.42321,-0.44334,-0.43028,-0.42398,-0.43271,-0.43328,-0.42961,-0.43002,-0.42376,-0.42222,-0.43149,-0.41715,-0.41521,-0.41826,-0.41956,-0.41679,-0.41582,-0.4246,-0.42723,-0.4324,-0.43039,-0.42234,-0.41532,-0.41892,-0.41584,-0.4113,-0.41466,-0.41114,-0.3678,-0.34881,-0.34415,-0.34196,-0.33056,-0.34334,-0.3409,-0.32676,-0.33901,-0.34388,-0.33248,-0.32182,-0.33611,-0.34316
-0.68591,-1.9792,-0.073288,2.2808,3.102,2.9517,2.8646,2.8778,2.9254,2.9785,3.0344,3.0928,3.0954,3.1094,3.1153,3.1171,3.266,3.2038,1.6965,-1.6681,-1.3397,-1.164,-1.0952,-1.0463,-0.99779,-0.95852,-0.95528,-0.96138,-0.9615,-0.95778,-0.94807,-0.94958,-0.9703,-0.94217,-0.93222,-0.93304,-0.9301,-0.93127,-0.93254,-0.94326,-0.94423,-0.94831,-0.95132,-0.94295,-0.93693,-0.94177,-0.94006,-0.93788,-0.94062,-0.93996,-0.93972,-0.93802,-0.93464,-0.93033,-0.93416,-0.93695,-0.93656,-0.92967,-0.92906,-0.92408,-0.92422,-0.92316,-0.92449,-0.92578
-1.8457,-1.2475,1.393,2.4807,3.1659,3.8025,4.2245,4.4505,4.4339,4.2314,4.0429,3.9349,3.9037,3.8281,3.7906,3.5981,2.9639,1.4892,0.17842,-2.1738,-1.1955,-0.92316,-1.104,-1.3459,-1.2586,-1.2,-1.217,-1.2099,-1.1842,-1.1778,-1.1643,-1.1558,-1.2077,-1.1572,-1.1496,-1.1582,-1.1523,-1.1384,-1.1381,-1.1687,-1.1647,-1.1714,-1.1786,-1.1524,-1.14,-1.1482,-1.1304,-1.119,-1.1336,-1.1313,-1.1368,-1.1401,-1.1443,-1.1345,-1.1347,-1.1326,-1.1401,-1.1324,-1.1294,-1.1054,-1.105,-1.1113,-1.1113,-1.1113
-1.5615,0.23067,0.68586,0.48829,0.27818,0.22755,0.09297,0.15082,0.46785,0.73209,0.91381,1.0213,0.97588,1.0091,1.0286,0.97921,1.2621,1.6567,1.3981,0.59531,0.30211,-0.33435,-0.50613,-0.41372,-0.38221,-0.42996,-0.36688,-0.33553,-0.40953,-0.35368,-0.33844,-0.42805,-0.55103,-0.49072,-0.37796,-0.32693,-0.25007,-0.28582,-0.28241,-0.16269,-0.1707,-0.13626,-0.10093,-0.19537,-0.24914,-0.2141,-0.26953,-0.30542,-0.25275,-0.26656,-0.26556,-0.27075,-0.26214,-0.23184,-0.25515,-0.25883,-0.2582,-0.22316,-0.23015,-0.30601,-0.30969,-0.29933,-0.2913,-0.28605
