0.12772,0.038897,0.58416,0.84675,1.0695,0.95754,0.69134,0.52195,0.78714,0.89661,0.79705,0.5556,0.31972,0.39773,0.81571,1.0133,0.75832,0.44362,0.30746,0.36141,0.54139,0.63203,-0.017824,-0.49005,-0.5991,-0.63653,-0.4557,-0.25197,-0.28268,-0.32491,-0.30558,-0.27328,-0.29627,-0.3068,-0.29338,-0.27624,-0.27506,-0.30085,-0.28399,-0.26008,-0.27803,-0.30499,-0.2672,-0.26539,-0.27463,-0.28687,-0.27283,-0.25861,-0.27222,-0.2995,-0.26448,-0.21463,-0.25645,-0.25536,-0.23322,-0.23359,-0.23432,-0.23542,-0.19745,-0.18716,-0.21882,-0.23018,-0.18559,-0.18877,-0.21978,-0.22005,-0.19262,-0.18301,-0.21016,-0.23439,-0.20571,-0.1532
0.068202,0.088807,0.14596,-0.018394,-0.091594,-0.15164,-0.30714,-0.39096,-0.333,-0.34071,-0.31205,-0.43649,-0.47241,-0.37497,-0.26204,-0.18979,-0.30429,-0.4018,-0.40604,-0.35575,-0.28458,-0.23427,-0.38667,-0.5802,-0.52284,-0.36476,-0.086206,0.15799,0.21961,0.19932,0.18643,0.15712,0.15371,0.15215,0.15966,0.16672,0.16495,0.2086,0.21009,0.19335,0.18,0.17801,0.15633,0.14254,0.15418,0.16433,0.18068,0.16518,0.18427,0.19226,0.16786,0.13204,0.12496,0.12006,0.11857,0.11679,0.13592,0.17626,0.17778,0.16046,0.1788,0.18584,0.1612,0.13531,0.13106,0.1466,0.16189,0.14962,0.17977,0.19081,0.16781,0.058812
-0.03144,0.023328,0.27763,0.4884,0.54179,0.63835,0.59492,0.056943,-0.29287,-0.15917,0.22024,0.51985,0.36664,-0.10698,-0.25999,-0.25111,0.10222,0.45566,0.45599,0.1007,-0.21633,-0.28591,-0.42731,-0.28415,-0.077101,0.11067,0.088507,0.034207,-0.088973,-0.095763,-0.092648,-0.084634,-0.083836,-0.068108,-0.052151,-0.034627,-0.028777,-0.045641,-0.055893,-0.064566,-0.07237,-0.088486,-0.072151,-0.06123,-0.045288,-0.038028,-0.032593,-0.024729,-0.041068,-0.06534,-0.068915,-0.071327,-0.073059,-0.069493,-0.039892,-0.022218,-0.018442,-0.028619,-0.041811,-0.050876,-0.07281,-0.08869,-0.077723,-0.072497,-0.063219,-0.050335,-0.042082,-0.043865,-0.063996,-0.079015,-0.096287,-0.11162
0.059443,0.02438,-0.14905,-0.22852,-0.19857,-0.15752,-0.27808,-0.27798,-0.095514,-0.0065163,-0.12749,-0.12474,-0.2246,-0.18462,0.0010749,-0.016029,-0.1636,-0.22147,-0.27355,-0.29737,-0.18906,-0.12985,0.032139,0.052968,0.051855,0.031206,0.041599,0.085647,0.084251,0.04965,0.04556,0.063331,0.063753,0.062985,0.065454,0.069292,0.070544,0.063079,0.06743,0.070288,0.068951,0.062521,0.070543,0.072571,0.070202,0.067514,0.071053,0.078476,0.077534,0.074065,0.082191,0.090655,0.082825,0.079476,0.08322,0.080422,0.07459,0.067469,0.069245,0.072768,0.063042,0.056039,0.062685,0.063641,0.05922,0.054953,0.057109,0.058513,0.04766,0.041185,0.046295,0.081553
0.17049,0.16948,0.11546,-0.028869,-0.16751,-0.21082,-0.16147,-0.1048,-0.13958,-0.24756,-0.31577,-0.17632,-0.061543,-0.069538,-0.15868,-0.2171,-0.26348,-0.20047,-0.11691,-0.0766,-0.088047,-0.11655,-0.21842,-0.31566,-0.26558,-0.16794,-0.052853,0.061269,0.071716,0.065527,0.075406,0.09443,0.091598,0.087811,0.082736,0.0768,0.076783,0.051535,0.055552,0.07089,0.079113,0.079156,0.09314,0.096919,0.083297,0.075921,0.068169,0.077473,0.069052,0.068838,0.085982,0.10355,0.10136,0.099625,0.096463,0.0895,0.071805,0.04764,0.049788,0.064875,0.065486,0.07753,0.10266,0.10396,0.092848,0.080859,0.0736,0.078882,0.065901,0.056494,0.074196,0.050523
-0.27429,-0.19058,0.10429,0.36053,0.28217,0.11029,0.32579,0.73708,0.8799,0.69223,0.38116,0.28356,0.54451,0.82873,0.86827,0.87164,0.60479,0.42013,0.48558,0.70554,0.83259,0.85558,0.44975,-0.020791,-0.24912,-0.37771,-0.34399,-0.27863,-0.23768,-0.23455,-0.22891,-0.22189,-0.23201,-0.23843,-0.23324,-0.22379,-0.22325,-0.23183,-0.23156,-0.22578,-0.23592,-0.25031,-0.24005,-0.24079,-0.23909,-0.24184,-0.23191,-0.22527,-0.229,-0.24089,-0.23021,-0.21225,-0.22713,-0.23051,-0.22274,-0.22208,-0.22228,-0.22335,-0.20293,-0.20638,-0.21461,-0.20942,-0.18589,-0.20121,-0.22056,-0.21528,-0.20203,-0.20594,-0.21454,-0.23238,-0.22795,-0.22131
0.16923,0.047455,-0.32739,-0.54936,-0.57994,-0.55776,-0.56193,-0.5499,-0.53618,-0.53921,-0.55091,-0.56023,-0.56447,-0.55399,-0.57766,-0.57445,-0.57893,-0.61202,-0.60899,-0.57524,-0.55331,-0.55523,-0.23502,0.097235,0.18414,0.20307,0.16548,0.094943,0.10624,0.094185,0.088052,0.093574,0.094683,0.095548,0.095894,0.096819,0.096579,0.097354,0.098175,0.096678,0.094525,0.093064,0.094582,0.094804,0.094207,0.092773,0.094652,0.096563,0.095475,0.10017,0.173,0.35985,0.37086,0.34926,0.32588,0.32561,0.35755,0.42241,0.45802,0.45205,0.4092,0.38862,0.37546,0.37471,0.39316,0.41019,0.39034,0.37718,0.36772,0.37073,0.3768,0.40737
0.082228,0.059273,0.014506,-0.052594,-0.10044,-0.11618,-0.11156,-0.1262,-0.16148,-0.18663,-0.18717,-0.14201,-0.11293,-0.14463,-0.18198,-0.19213,-0.19324,-0.15781,-0.12644,-0.13064,-0.15448,-0.16692,-0.17666,-0.1165,-0.06234,-0.0035664,0.048602,0.058049,0.055164,0.058301,0.05702,0.05777,0.058465,0.058443,0.057699,0.057331,0.057329,0.055086,0.053903,0.053683,0.053471,0.053559,0.053895,0.054606,0.054984,0.054214,0.053422,0.054421,0.053696,0.05281,0.053949,0.056908,0.057884,0.05864,0.057951,0.058797,0.058923,0.057333,0.059725,0.05748,0.05384,0.047895,0.046094,0.052034,0.054347,0.055008,0.054964,0.055252,0.052422,0.052245,0.060539,0.46039
-0.012829,0.0096226,-0.014159,-0.05697,-0.099172,-0.053674,-0.018112,0.025578,0.010557,-0.013518,-0.045595,-0.008515,0.024362,0.029888,0.015059,-0.036089,-0.033362,0.015848,0.034852,0.031952,0.033814,0.027994,0.056824,0.025392,0.013342,0.012691,0.0011525,0.009915,0.025204,0.016572,0.012141,0.0089441,0.0075523,0.007021,0.0079585,0.0073547,0.0063612,0.011438,0.012423,0.010239,0.010027,0.0099699,0.0076836,0.0056595,0.0045064,0.0065987,0.007999,0.0047512,0.0067084,0.0089967,0.0029659,-0.010887,-0.010581,-0.010019,-0.010898,-0.012372,-0.012616,-0.010316,-0.0028191,-0.010357,-0.0033308,0.0029726,0.0035482,-0.0031438,-0.0089614,-0.004813,-0.0015559,-0.0043605,0.0018407,0.0015785,-0.00024333,-0.088589
-0.01492,-0.0067612,0.022296,0.088646,0.082061,0.069002,0.16489,0.28923,0.2408,0.21158,0.20544,0.16658,0.23763,0.27168,0.21762,0.20816,0.25014,0.231,0.23502,0.28557,0.283,0.26476,0.14327,0.091488,0.047307,-0.013611,-0.043493,-0.077027,-0.067487,-0.056409,-0.053868,-0.051106,-0.05441,-0.056371,-0.056723,-0.056315,-0.0563,-0.065552,-0.06659,-0.062346,-0.062772,-0.065479,-0.059772,-0.057986,-0.059321,-0.061424,-0.062052,-0.059135,-0.063369,-0.069531,-0.082785,-0.12308,-0.12533,-0.11805,-0.11246,-0.11134,-0.12252,-0.1462,-0.13151,-0.14336,-0.13944,-0.14114,-0.12974,-0.12169,-0.13236,-0.13011,-0.11926,-0.11746,-0.12302,-0.13224,-0.1263,-0.19764
