0.65437,1.2875,1.2779,1.6895,0.34876,-0.97177,-2.1721,-2.2161,-2.164,-2.2132,-2.3229,-2.0667,-1.9415,-1.9054,-2.4498,-1.3885,-0.5549,-0.21934,0.41813,0.73755,0.67751,0.58393,0.48006,0.49456,0.52403,0.47271,0.4895,0.51587,0.51865,0.50241,0.50521,0.52589,0.50017,0.48294,0.49284,0.4934,0.46252,0.46614,0.49013,0.46355,0.45182,0.47427,0.46687,0.45299,0.4599,0.47604,0.47201,0.45751,0.46066,0.48046,0.46296,0.44225,0.47265
1.3699,1.0125,0.6079,0.36406,0.65688,0.93883,1.0667,1.5841,1.7794,1.9006,2.1009,2.3297,2.0998,2.5569,3.323,2.8685,1.7819,0.57899,-0.23416,-0.56924,-0.55788,-0.91583,-0.75371,-0.81145,-0.83195,-0.8554,-0.86639,-0.89163,-0.88936,-0.90328,-0.88816,-0.90403,-0.89228,-0.86664,-0.8609,-0.81815,-0.79902,-0.81694,-0.83938,-0.84075,-0.84877,-0.86606,-0.87207,-0.89257,-0.89666,-0.90553,-0.90407,-0.87476,-0.8774,-0.8668,-0.85044,-0.82581,-0.83283
-0.57507,-0.58574,-0.40553,-0.58752,-0.059123,0.62144,-0.020072,0.41329,0.20665,-0.1756,-0.26422,-0.20997,-0.034942,-0.059001,0.18765,-0.099334,-0.3745,-0.085222,-0.17708,0.12221,0.031008,0.068917,0.044654,0.046381,0.049169,0.030259,0.038544,0.046312,0.062888,0.067596,0.078231,0.090483,0.094185,0.095882,0.097619,0.10688,0.090076,0.074275,0.062111,0.056991,0.046581,0.040513,0.050026,0.04999,0.062538,0.062826,0.081369,0.079515,0.073518,0.080258,0.081475,0.061416,0.05919
1.3036,1.6081,1.779,2.6692,3.1072,3.6195,3.9429,4.1003,4.0107,3.8977,3.8853,3.8334,3.6638,3.0974,1.4269,0.53806,-0.21995,-0.88374,-1.1326,-1.4854,-1.4601,-1.449,-1.3624,-1.3205,-1.3044,-1.2924,-1.289,-1.291,-1.3002,-1.3048,-1.3001,-1.2913,-1.2895,-1.2843,-1.2725,-1.2733,-1.2767,-1.2661,-1.267,-1.2615,-1.2605,-1.255,-1.2549,-1.2538,-1.2521,-1.2794,-1.2578,-1.2718,-1.3051,-1.3018,-1.3037,-1.3083,-1.3006
-1.6134,-1.0631,-0.61467,-0.14703,-0.39077,-0.41859,-0.13681,-0.28307,-0.35283,-0.33122,-0.33082,-0.32804,-0.25584,-0.42421,-0.73733,-0.33775,-0.12667,-0.19974,-0.31979,0.03132,0.1243,0.24767,0.20928,0.21313,0.2131,0.21115,0.21702,0.2439,0.26756,0.26863,0.25625,0.26484,0.2584,0.24951,0.25072,0.26458,0.26024,0.25021,0.27208,0.27315,0.27177,0.28483,0.29062,0.29432,0.28199,0.28561,0.28053,0.26297,0.26745,0.26751,0.25799,0.25429,0.26474
0.015599,-0.49952,-0.54614,-0.3481,0.15603,1.1318,1.5212,1.7658,1.7524,1.4999,1.476,1.4891,1.4308,1.2404,1.1672,0.94744,0.14825,-0.25664,-0.53716,-0.48688,-0.41504,-0.41813,-0.43259,-0.43602,-0.43147,-0.45908,-0.45854,-0.42095,-0.36625,-0.39449,-0.38357,-0.35972,-0.35315,-0.34974,-0.3304,-0.30798,-0.31506,-0.31869,-0.35065,-0.31823,-0.3323,-0.33223,-0.33181,-0.33696,-0.33914,-0.4484,-0.34248,-0.38562,-0.52792,-0.51568,-0.51921,-0.52534,-0.51064
0.15024,0.18324,0.1786,0.22662,0.15606,0.072194,0.038825,0.038585,0.041267,0.037847,0.013093,0.01611,0.035485,0.045128,-0.004473,0.045641,0.12329,0.17187,0.20033,0.068196,-0.06202,-0.072255,-0.074654,-0.049397,-0.038524,-0.016753,-0.012778,-0.041272,-0.091697,-0.073337,-0.070456,-0.077606,-0.077795,-0.078655,-0.078501,-0.079034,-0.078554,-0.071051,-0.067386,-0.06745,-0.055129,-0.045883,-0.046679,-0.047349,-0.042399,-0.043655,-0.045008,-0.041831,-0.038666,-0.038991,-0.037818,-0.038346,-0.037231
1.0307,0.97868,0.78066,0.83042,0.71127,0.42346,0.27933,0.2697,0.30922,0.29071,0.27114,0.25821,0.37468,0.26,-0.35828,-0.52019,-0.054304,0.16133,0.24389,-0.14117,-0.23133,-0.29416,-0.26985,-0.21214,-0.18769,-0.14464,-0.15432,-0.12679,-0.11481,-0.15356,-0.14876,-0.11769,-0.12236,-0.13763,-0.12265,-0.28077,-0.30253,-0.20354,-0.21347,-0.21368,-0.21066,-0.21932,-0.23016,-0.2024,-0.1583,-0.15284,-0.1528,-0.17398,-0.19457,-0.21205,-0.22267,-0.25591,-0.2614
-0.2017,-0.22757,-0.25952,-0.39917,-0.41332,-0.45319,-0.41246,-0.39902,-0.38238,-0.34061,-0.33341,-0.30982,-0.31973,-0.21272,0.16272,0.23522,0.16981,0.095026,-0.023935,0.11923,0.15342,0.14397,0.14948,0.12328,0.10758,0.10739,0.10724,0.11277,0.12887,0.12393,0.12106,0.11366,0.11555,0.11285,0.10922,0.14135,0.14676,0.12399,0.12361,0.12176,0.11753,0.11455,0.11464,0.10737,0.097039,0.097295,0.093841,0.10074,0.10723,0.11042,0.11333,0.12246,0.12238
-0.35177,-0.23378,0.050809,-0.33363,-0.43459,-0.45677,-0.69585,-0.85523,-0.86443,-0.89934,-0.91373,-0.93782,-0.87789,-0.89559,-0.66783,-0.451,-0.29883,-0.016896,0.019866,0.34127,0.29105,0.33941,0.28716,0.28319,0.27344,0.27647,0.28078,0.30362,0.32796,0.32006,0.31392,0.31462,0.31588,0.29517,0.29267,0.32114,0.31849,0.29822,0.29784,0.30273,0.29962,0.30355,0.30658,0.30251,0.29376,0.2776,0.29542,0.28684,0.26732,0.27239,0.2695,0.26957,0.27459
