-0.81584,-0.64434,-0.028157,0.22969,0.36712,0.2571,0.11011,0.76547,0.76349,0.72833,0.48868,0.68735,0.88186,0.80709,0.69645,1.0646,0.68112,0.74417,0.76945,0.9725,0.65235,-0.17168,0.010679,0.27964,0.28252,0.3728,0.27254,0.24897,0.051494,-0.56374,-0.54361,-0.45561,-0.47519,-0.40856,-0.37126,-0.32676,-0.31341,-0.31238,-0.32049,-0.32049,-0.3348,-0.34044,-0.32735,-0.33016,-0.33751,-0.3246,-0.33748,-0.33558,-0.33456,-0.34932,-0.34106,-0.33951,-0.34909,-0.33232,-0.33458,-0.34267,-0.33355,-0.34384,-0.35287,-0.34077,-0.35199
0.37991,-0.18928,0.23397,0.64018,0.86729,0.62394,0.48446,0.60488,0.7999,0.9417,1.0363,0.98903,0.61508,1.2153,1.2485,1.1528,1.1311,1.1167,1.1189,1.2118,1.4153,1.6294,1.538,0.5569,-0.26053,-0.88301,-0.81362,-0.82012,-0.72134,-0.45248,-0.56661,-0.59689,-0.63845,-0.62331,-0.64021,-0.60608,-0.59252,-0.56821,-0.55435,-0.55517,-0.55437,-0.52829,-0.53719,-0.53645,-0.52428,-0.53589,-0.53824,-0.52335,-0.54424,-0.53935,-0.53075,-0.55363,-0.5411,-0.53992,-0.55821,-0.55288,-0.56013,-0.5654,-0.55693,-0.56949,-0.57902
0.47168,-0.15343,-0.52405,-0.61902,-0.53594,-0.20972,-0.0063567,0.15158,0.23365,0.090588,-0.4608,-0.61745,-0.33866,-0.27678,-0.057945,0.13292,0.14569,0.1218,0.10677,-0.070288,-0.30964,-0.62645,-0.27663,-0.088331,-0.50171,-0.15405,-0.14253,-0.20563,-0.16475,-0.032668,0.024625,-0.021166,0.079799,0.13413,0.15049,0.13713,0.1355,0.14303,0.1394,0.13686,0.14251,0.1508,0.15248,0.15333,0.16505,0.17163,0.16951,0.1738,0.17762,0.17684,0.18697,0.1884,0.18607,0.19526,0.2026,0.20165,0.20541,0.21328,0.21473,0.21413,0.2163
1.7681,1.7801,1.7515,1.6525,1.71,1.7085,1.7835,1.7996,1.8358,1.8326,1.7839,1.7591,1.7235,1.796,1.8049,1.8006,1.7908,1.7672,1.7522,1.6994,1.1365,0.33932,-0.25345,-1.0503,-1.301,-1.2345,-1.0848,-1.0791,-1.0371,-0.87355,-0.90969,-0.88522,-0.91198,-0.87416,-0.87919,-0.91748,-0.93384,-0.94965,-0.95551,-0.95229,-0.94694,-0.94824,-0.9459,-0.94719,-0.94712,-0.94368,-0.94497,-0.94441,-0.93773,-0.93867,-0.93724,-0.93419,-0.93706,-0.93365,-0.93129,-0.93166,-0.92921,-0.93033,-0.9305,-0.92604,-0.92691
-0.85661,-0.31311,-0.34512,-0.27791,-0.24027,-0.2112,-0.12625,-0.19181,-0.32432,-0.41643,-0.30749,-0.2468,-0.16114,-0.31538,-0.33612,-0.30846,-0.27692,-0.26652,-0.27907,-0.27716,-0.1698,-0.3771,-0.28124,0.32299,0.38373,0.22458,0.16821,0.1355,0.25417,0.22911,0.2593,0.2654,0.23168,0.18348,0.17916,0.14824,0.1456,0.14552,0.12525,0.13784,0.1497,0.1382,0.15131,0.1491,0.13992,0.1463,0.14578,0.13605,0.14986,0.14625,0.14565,0.16258,0.16172,0.16308,0.17189,0.16794,0.1804,0.18759,0.18548,0.19044,0.19722
-0.2574,-0.54764,-0.47209,-0.52642,-0.39956,-0.49467,-0.57531,-0.76288,-0.85597,-0.67625,-0.43809,-0.4223,-0.56028,-0.44836,-0.5272,-0.61157,-0.6308,-0.65526,-0.65607,-0.57245,-0.35426,-0.17928,-0.05189,-0.034302,-0.20653,0.024643,0.30657,0.33588,0.21123,0.32024,0.25481,0.29764,0.21793,0.36968,0.35673,0.36286,0.35331,0.33904,0.33251,0.32875,0.31803,0.32094,0.32949,0.32873,0.33178,0.33846,0.33753,0.34193,0.34167,0.34101,0.35264,0.35813,0.36442,0.37828,0.37814,0.37722,0.39089,0.39377,0.39524,0.39419,0.39252
-0.47581,-0.4531,-0.40164,-0.381,-0.36791,-0.38767,-0.3906,-0.39202,-0.39428,-0.38863,-0.37804,-0.3759,-0.39585,-0.39846,-0.4272,-0.42546,-0.45253,-0.45592,-0.45782,-0.43183,-0.30017,0.061532,0.16233,0.27285,0.24937,0.24119,0.23439,0.26306,0.28272,0.23033,0.23089,0.23505,0.2339,0.23824,0.22734,0.22652,0.22472,0.22597,0.22561,0.22544,0.22974,0.22569,0.21875,0.21676,0.21634,0.21586,0.21537,0.21533,0.21359,0.21269,0.20843,0.20219,0.19498,0.19241,0.19287,0.19385,0.1842,0.17412,0.17068,0.17535,0.17119
1.6821,1.6947,1.5726,1.4767,1.4101,1.3464,1.3344,1.27,1.2675,1.2727,1.3105,1.3224,1.3526,1.2823,1.2616,1.2732,1.2732,1.2752,1.2802,0.9831,-0.55077,-0.83849,-1.0061,-0.69548,0.13243,0.36624,0.39069,0.45327,-0.25577,-0.64639,-0.53686,-0.41493,-0.45779,-0.5712,-0.61601,-0.639,-0.68747,-0.78543,-0.75317,-0.78462,-0.82531,-0.84284,-0.85727,-0.85737,-0.85822,-0.8578,-0.85762,-0.85823,-0.85836,-0.85807,-0.8601,-0.86062,-0.86326,-0.86428,-0.86326,-0.86342,-0.86593,-0.86787,-0.86931,-0.86744,-0.86792
-0.38381,-0.36832,-0.31001,-0.25691,-0.22703,-0.2518,-0.24208,-0.25235,-0.24436,-0.22034,-0.19748,-0.22229,-0.29168,-0.22439,-0.24558,-0.2701,-0.27651,-0.29182,-0.2904,-0.23581,0.12625,0.34749,0.33947,0.16038,0.011697,-0.080908,-0.07079,-0.08813,0.030529,0.11591,0.079319,0.053805,0.070472,0.089667,0.10218,0.10733,0.12272,0.13807,0.13324,0.14434,0.15685,0.16173,0.16413,0.16317,0.1637,0.16069,0.16002,0.16093,0.15687,0.1581,0.15965,0.15805,0.16112,0.16144,0.15805,0.1583,0.16055,0.1617,0.16416,0.16056,0.16027
-0.88546,-0.80836,-0.80506,-0.83082,-0.81885,-0.78097,-0.77216,-0.6764,-0.75109,-0.81323,-0.789,-0.76366,-0.69536,-0.79887,-0.81802,-0.79835,-0.83115,-0.85106,-0.86017,-0.73888,-0.28817,-0.031173,-0.0012201,0.1139,0.18287,0.29675,0.35193,0.35487,0.36018,0.3062,0.30909,0.31704,0.33094,0.38936,0.41502,0.4444,0.4633,0.47085,0.46156,0.46806,0.47412,0.47267,0.47856,0.47854,0.47687,0.47978,0.47992,0.47847,0.47701,0.479,0.48047,0.4851,0.48495,0.48835,0.49069,0.48948,0.49431,0.49585,0.49457,0.49568,0.49675
