0.74156,2.0901,1.5984,0.91822,-0.012007,-0.58958,0.29549,1.9561,2.2584,1.8779,1.5389,1.4952,1.621,1.1883,0.41751,0.32406,-0.792,-0.54634,-0.33741,-0.30235,-0.25854,-0.21839,-0.38863,-0.40886,-0.33748,-0.37039,-0.41227,-0.39121,-0.40884,-0.42621,-0.40564,-0.39467,-0.41468,-0.42216,-0.40434,-0.41861,-0.40567,-0.40291,-0.40828,-0.42254,-0.41387,-0.39992,-0.42707,-0.41848,-0.39777,-0.43762,-0.44581,-0.42319,-0.44527,-0.45439,-0.44571,-0.44474,-0.45539,-0.4747,-0.46967,-0.47292,-0.49635,-0.49812
1.8139,2.1527,2.8016,2.9278,2.9389,2.717,2.2093,2.5596,2.4629,3.2819,3.4198,3.4365,3.3226,2.954,2.4439,1.0249,0.044082,-0.3963,-1.1006,-1.0633,-1.1335,-1.1704,-1.215,-1.2156,-1.1955,-1.1727,-1.1718,-1.159,-1.1284,-0.75239,-0.70114,-0.4932,-0.69235,-1.0747,-0.9493,-0.93603,-1.1084,-1.1165,-1.1051,-1.0992,-1.0932,-1.089,-1.0714,-1.0749,-1.0975,-1.0815,-1.0875,-1.106,-1.114,-1.1162,-1.1236,-1.1216,-0.79505,-1.0963,-1.1007,-1.0982,-1.0527,-1.0418
0.75977,1.0759,0.56622,0.32666,0.5685,0.51933,0.68948,0.80437,1.1583,0.29786,-0.011822,-0.1189,0.13203,0.38692,0.12701,0.37446,-0.10977,-0.36494,-0.22333,-0.40065,-0.4646,-0.41054,-0.3167,-0.2872,-0.28769,-0.2875,-0.27692,-0.27353,-0.26265,-0.26281,-0.24273,-0.25145,-0.20847,-0.14931,-0.14402,-0.13347,-0.10109,-0.080834,-0.084167,-0.086791,-0.0841,-0.092514,-0.11055,-0.11605,-0.1168,-0.13805,-0.14361,-0.13851,-0.13665,-0.14167,-0.1243,-0.10501,-0.1411,-0.086889,-0.071642,-0.066938,-0.065539,-0.064982
2.1236,2.0707,2.0349,2.1543,2.3137,2.3697,2.1566,1.7257,1.8967,2.0511,2.1367,2.1196,2.1162,1.8647,1.199,0.22342,-0.35731,-0.7327,-0.92539,-0.97342,-0.88426,-0.87373,-0.84679,-0.82874,-0.81548,-0.82452,-0.80552,-0.7873,-0.77535,-0.7389,-0.72144,-0.71721,-0.71806,-0.71465,-0.7064,-0.70769,-0.70418,-0.69666,-0.69129,-0.68832,-0.68329,-0.67947,-0.68597,-0.68367,-0.67723,-0.68832,-0.68555,-0.68042,-0.68183,-0.68255,-0.67978,-0.68432,-0.6878,-0.69,-0.68501,-0.6868,-0.68887,-0.69043
-0.68898,-0.51492,-0.69625,-0.32958,-0.40484,-0.6679,-0.85143,-1.1231,-1.0712,-0.86153,-0.70699,-0.66879,-0.72582,-0.53831,0.16385,0.82096,0.66033,0.2129,0.15725,0.30567,0.31663,0.29012,0.31367,0.26212,0.26776,0.27014,0.26619,0.2699,0.24986,0.13001,0.10355,0.040749,0.093036,0.19549,0.15163,0.14373,0.18715,0.19155,0.17888,0.17012,0.16889,0.17061,0.16852,0.17268,0.18794,0.18851,0.19322,0.20981,0.21174,0.21512,0.21713,0.2167,0.11718,0.20397,0.20484,0.20287,0.19293,0.19374
0.89919,0.96286,0.52244,0.80031,1.1396,1.1733,0.82626,0.39894,0.13465,0.35522,0.30587,0.32526,0.32012,0.378,0.23713,-0.27013,-0.5857,-0.58119,-0.48132,-0.40568,-0.17469,-0.20717,-0.1889,-0.23011,-0.2544,-0.21914,-0.22152,-0.22369,-0.19701,-0.14944,-0.12394,-0.092186,-0.11498,-0.14613,-0.13282,-0.13378,-0.14209,-0.13749,-0.13397,-0.13915,-0.13765,-0.13258,-0.1465,-0.14547,-0.13987,-0.15573,-0.16575,-0.16628,-0.17586,-0.18636,-0.1855,-0.18428,-0.16756,-0.20399,-0.19911,-0.19694,-0.20161,-0.20146
0.093631,-0.045433,0.15623,0.14907,0.11497,0.12805,0.20779,-0.056366,0.20196,0.18821,0.19305,0.1962,0.22485,0.23363,0.23892,0.2671,0.16254,0.05755,-0.023407,-0.051884,-0.058542,-0.055634,-0.098266,-0.053241,-0.038626,-0.070822,-0.068806,-0.066482,-0.074026,-0.081956,-0.083574,-0.084626,-0.079461,-0.071563,-0.06535,-0.070048,-0.067204,-0.066996,-0.066813,-0.066479,-0.066998,-0.069173,-0.071302,-0.072075,-0.070375,-0.077206,-0.072262,-0.067031,-0.068625,-0.069296,-0.068735,-0.069056,-0.074609,-0.067559,-0.064838,-0.067731,-0.065633,-0.065647
-0.012333,-0.30655,-0.10587,-0.37786,-0.35942,-0.25232,-0.44416,-0.43266,-0.44443,-0.55999,-0.42446,-0.42577,-0.46669,-0.60263,-0.23184,-0.027009,-0.0089217,0.34648,0.28665,0.024082,0.089219,0.20371,0.295,0.29638,0.22705,0.20681,0.19054,0.16011,0.14053,0.12097,0.16719,0.12224,0.11662,0.14526,0.13848,0.13718,0.15047,0.15078,0.17796,0.2049,0.20467,0.20456,0.1814,0.1815,0.17736,0.14402,0.13382,0.097805,0.096907,0.079978,0.075587,0.045084,0.023473,-0.01103,-0.01636,-0.015969,-0.095544,-0.12294
-0.071,-0.015152,0.015065,0.080389,0.052223,-0.0042186,0.0088075,0.072491,0.11243,0.20635,0.21535,0.21252,0.20144,0.216,0.13804,0.046983,0.071727,0.06669,0.020494,0.071312,-0.00030502,-0.049085,-0.074529,-0.078277,-0.084981,-0.073414,-0.060364,-0.04789,-0.044594,-0.018646,-0.025559,-0.0056309,-0.018721,-0.04901,-0.043158,-0.041377,-0.055227,-0.056365,-0.061131,-0.064828,-0.064644,-0.064536,-0.056565,-0.056586,-0.057915,-0.04835,-0.046327,-0.044388,-0.048114,-0.047753,-0.045807,-0.038129,-0.01364,-0.033373,-0.033263,-0.034266,-0.018661,-0.012516
-0.18186,-0.30364,-0.5493,-0.58176,-0.64875,-0.67113,-0.39369,-0.39751,-0.20998,-0.36265,-0.45895,-0.46483,-0.4228,-0.32719,-0.42535,-0.2276,-0.041771,0.14418,0.28313,0.3168,0.25553,0.21748,0.19499,0.19583,0.16205,0.16468,0.15866,0.1599,0.16831,0.10418,0.088432,0.063196,0.097746,0.15978,0.13971,0.13884,0.17097,0.172,0.16417,0.15493,0.15359,0.15526,0.15474,0.15598,0.16128,0.16023,0.15933,0.16559,0.15803,0.15219,0.15815,0.1723,0.1139,0.15425,0.15598,0.15646,0.15125,0.15476
