-0.4216,0.54419,1.789,2.1982,1.8166,1.2494,0.65467,1.5366,1.7812,2.4663,2.4046,2.3396,2.3806,2.556,2.4702,1.6716,1.4299,0.60209,0.21938,-0.84865,-0.9374,-0.48115,-0.40413,-0.58198,-0.81542,-0.75029,-0.68142,-0.74458,-0.72779,-0.64702,-0.61937,-0.6247,-0.68557,-0.63296,-0.65812,-0.66446,-0.68333,-0.66523,-0.67175,-0.70809,-0.7058,-0.69436,-0.70758,-0.78675,-0.81042,-0.77526,-0.80191,-0.81714,-0.79416,-0.77952,-0.78694,-0.79586,-0.77064,-0.75696,-0.77236,-0.79734,-0.76575,-0.75276,-0.79472,-0.78903
1.4155,1.5195,1.5641,2.0688,2.5739,2.7313,2.5622,2.4032,2.1363,2.9924,3.4626,3.4855,3.5154,3.6181,3.572,2.3142,1.3736,0.60278,-0.34203,0.049585,-0.90923,-1.0346,-1.0739,-1.1364,-1.0688,-1.1869,-1.2484,-1.2527,-1.2428,-1.1133,-1.1228,-1.1157,-1.0258,-1.0528,-1.0936,-1.0526,-1.0599,-1.0728,-1.077,-1.0712,-1.0345,-1.0382,-1.0588,-1.0748,-1.0643,-1.0843,-1.0846,-1.0822,-1.107,-1.1206,-1.1365,-1.1141,-1.1119,-1.118,-1.0954,-1.0532,-1.0581,-1.0599,-1.0538,-1.0575
-0.268,-0.29528,-0.24548,-0.58654,-1.201,-1.2761,-1.0817,-0.80073,-0.010014,0.010043,-0.31576,-0.56028,-0.62277,-0.76986,-0.61668,-0.26699,0.015827,0.56117,0.48247,-0.045496,-0.17055,0.095311,0.092581,0.12475,0.20098,0.21064,0.23828,0.26226,0.25592,0.30132,0.30963,0.29632,0.24904,0.22345,0.22332,0.2017,0.19108,0.19788,0.20862,0.22621,0.23922,0.25039,0.24948,0.19838,0.16379,0.16022,0.15412,0.15178,0.15456,0.1714,0.18843,0.19588,0.2184,0.23369,0.22602,0.21168,0.21047,0.20591,0.18573,0.18483
1.3271,1.691,1.4573,1.6412,1.5941,1.7938,1.9462,1.8138,1.7982,1.847,1.8148,1.7667,1.7636,1.8098,1.7557,1.1701,0.18875,-0.82053,-1.0528,-0.87479,-0.8608,-0.8652,-0.84364,-0.71153,-0.57899,-0.53498,-0.57037,-0.6485,-0.66977,-0.67616,-0.67736,-0.67266,-0.65138,-0.60207,-0.60159,-0.58379,-0.58204,-0.57744,-0.57885,-0.58305,-0.57936,-0.57231,-0.54895,-0.57607,-0.56814,-0.55474,-0.56191,-0.56928,-0.56401,-0.56472,-0.56547,-0.56996,-0.5654,-0.56647,-0.57496,-0.58751,-0.57678,-0.56413,-0.56753,-0.56316
-1.0915,-1.3118,-1.0198,-1.0873,-1.0415,-1.0399,-1.0348,-1.2521,-1.2438,-1.3494,-1.2056,-1.134,-1.1458,-1.223,-1.2977,-0.76021,-0.096901,0.44927,0.80094,0.52064,0.44131,0.49412,0.53155,0.50202,0.34524,0.36426,0.37802,0.52341,0.49404,0.3499,0.37002,0.35744,0.32,0.3506,0.37892,0.37032,0.37278,0.3756,0.37739,0.36873,0.34661,0.3411,0.36931,0.44291,0.42516,0.44062,0.44312,0.43879,0.44905,0.45429,0.45675,0.44223,0.43802,0.43771,0.42406,0.41646,0.43099,0.43247,0.4317,0.43732
0.91993,0.69071,0.27115,-0.12739,0.36237,0.66057,0.73948,0.33254,-0.1248,0.72221,0.41198,0.20599,0.19756,0.30873,0.33212,0.30369,-0.040096,-0.53775,-0.80419,-0.29919,-0.2236,-0.07891,-0.011231,-0.0049062,-0.074951,-0.080205,-0.1053,-0.26499,-0.2971,-0.24071,-0.22323,-0.19986,-0.18499,-0.12235,-0.10919,-0.14551,-0.1476,-0.1386,-0.12986,-0.13185,-0.11899,-0.099154,-0.092794,-0.11795,-0.10839,-0.084139,-0.092168,-0.096247,-0.09566,-0.089582,-0.088266,-0.086273,-0.071922,-0.06466,-0.068205,-0.07372,-0.053744,-0.031717,-0.041637,-0.035476
-0.076139,-0.023462,-0.11071,0.042998,0.037085,0.0055306,-0.021176,0.0088046,0.024872,0.050492,0.042883,0.045213,0.038962,0.047222,0.03478,0.038985,0.031437,-0.0028489,0.022241,-0.057356,-0.12159,-0.10138,-0.093862,-0.09756,-0.11734,-0.1164,-0.11522,-0.018551,0.032923,0.033138,0.03239,0.031935,0.027118,0.028842,0.02753,0.023123,0.022607,0.023667,0.022719,0.018232,0.01822,0.018435,0.014286,0.011004,0.010053,0.012112,0.010533,0.011846,0.013401,0.014751,0.013049,0.012974,0.014215,0.01469,0.014689,0.013678,0.015156,0.015781,0.014243,0.014772
0.22171,0.79615,0.23434,-0.16993,-0.26305,-0.29354,-0.27862,-0.11412,-0.19678,-0.30733,-0.39412,-0.4096,-0.4031,-0.38185,-0.36752,-0.33604,-0.36655,-0.41575,-0.32251,-0.2401,-0.16266,-0.1864,-0.1719,0.27192,0.80478,0.94589,0.8529,0.1803,0.076024,0.053646,0.030415,0.095375,0.10856,0.13531,0.090075,0.058928,0.049134,0.050896,0.019641,0.0060791,-0.017453,-0.0063157,0.065605,0.11505,0.16245,0.13907,0.091258,0.067623,0.073827,0.060476,0.055001,0.043314,0.042707,0.043625,0.038437,-0.023173,-0.065417,-0.058612,-0.063942,-0.064138
-0.39268,-0.20933,0.039098,0.1313,0.21434,0.22348,0.21318,0.04117,0.043542,0.13237,0.22491,0.27568,0.26739,0.25131,0.20146,0.11982,0.10181,0.14276,0.14578,0.18024,0.014174,0.0213,0.034782,-0.012845,-0.12698,-0.16418,-0.14611,-0.054801,-0.038311,-0.039395,-0.048015,-0.053503,-0.054558,-0.062576,-0.069231,-0.063908,-0.062009,-0.064614,-0.060031,-0.054036,-0.045033,-0.050552,-0.06734,-0.070824,-0.080023,-0.074823,-0.069514,-0.064125,-0.070527,-0.069664,-0.071777,-0.066772,-0.068467,-0.070732,-0.06856,-0.051908,-0.045296,-0.046858,-0.045025,-0.044974
-0.3612,-0.35431,-0.014847,-0.08916,-0.092339,-0.11719,-0.11606,-0.2918,-0.33726,-0.2173,-0.34091,-0.34035,-0.34714,-0.3497,-0.39502,-0.24432,-0.10951,-0.025583,0.13121,0.043844,-0.014778,0.12989,0.20934,0.20849,0.014833,-0.01543,0.028971,0.10493,0.14915,0.139,0.13522,0.14131,0.10691,0.12111,0.11682,0.095124,0.096782,0.1002,0.11122,0.11772,0.11894,0.11685,0.095528,0.074028,0.056313,0.076956,0.079001,0.085789,0.081276,0.091098,0.093486,0.093026,0.092362,0.094676,0.090208,0.094502,0.10711,0.11272,0.10844,0.10983
