-0.90894,-0.90728,-0.88972,-0.8586,-0.98872,-0.86047,-0.86391,-0.85539,-0.98069,-1.1685,-1.2681,-1.3307,-1.4614,-1.6195,-1.7362,-1.7497,-1.7729
0.29107,0.2365,0.14319,0.054002,0.13631,0.12825,0.28563,0.24309,0.18059,0.20974,0.17647,0.11679,0.12554,0.22783,0.2595,0.16819,0.078991
-0.0080639,-0.1298,-0.24327,-0.64087,-0.89933,-0.76509,-0.63712,-0.53098,-0.63303,-0.68397,-0.6071,-0.45413,-0.30123,-0.15364,-0.068926,0.029028,0.26692
-0.97445,-1.0263,-1.1832,-1.2035,-0.94725,-1.0355,-1.095,-0.9761,-0.92719,-1.0848,-1.3357,-1.3836,-1.2595,-1.0531,-0.75771,-0.53271,-0.40051
-1.6076,-1.1201,-0.71727,-0.42868,-0.34329,0.097668,0.29136,0.53047,0.52259,0.2906,0.1346,0.1785,0.16854,0.065691,0.05279,0.22553,0.44718
-1.0897,-0.90551,-0.72362,-0.51529,-0.17464,-0.059343,0.31291,0.31681,0.4398,0.89613,1.2023,1.0327,0.98766,1.0673,1.0554,0.97866,0.95531
-0.31685,-0.16059,-0.026227,0.018693,0.026186,0.17464,-0.15592,-0.39879,-0.64795,-0.96432,-0.99722,-0.86312,-0.96159,-1.2297,-1.3199,-1.1053,-0.6837
0.51374,0.45957,0.39987,0.11409,-0.047894,-0.52136,-0.8181,-1.0514,-1.3215,-1.6366,-2.0595,-2.3422,-2.2715,-1.9842,-1.6256,-1.2946,-1.0775
1.6985,1.3788,1.033,0.76936,0.4985,0.31296,-0.14423,-0.31006,-0.28829,-0.32042,-0.21362,0.021582,0.079258,-0.068123,-0.088242,0.1042,0.37756
-0.69442,-1.0193,-1.4034,-1.976,-2.3368,-2.4761,-2.0354,-1.7498,-1.705,-1.363,-0.85238,-0.6627,-0.47697,-0.11275,-0.0012453,-0.16218,-0.32527
1.1575,0.65034,0.22663,0.05644,-0.055883,-0.0081376,-0.086619,-0.24311,-0.077469,0.083828,0.28512,0.43681,0.42412,0.34025,0.25316,0.26485,0.2394
-0.54761,-0.35261,-0.50257,-0.94398,-0.93401,-0.52205,-0.13029,0.25812,-0.044837,-0.48899,-0.75867,-0.69061,-0.53196,-0.42753,-0.38436,-0.35479,-0.36834
