-0.10659,-0.16222,-0.2714,-0.048393,0.14413,0.31721,0.28484,0.26829,0.26062,0.13636,-0.12953,-0.3905,-0.7692,-0.91854,-0.98999,-1.0865,-1.0448,-1.156,-1.3372
0.78706,0.65145,0.54663,0.22777,-0.091447,-0.46121,-0.57119,-0.63906,-0.73375,-0.79271,-0.80195,-0.79374,-0.77405,-0.87628,-0.98064,-0.94452,-0.8798,-0.74709,-0.64367
1.1613,0.91444,0.46864,0.11871,-0.26573,-0.63372,-0.63996,-0.54285,-0.49957,-0.51326,-0.36469,-0.20025,-0.016509,0.14759,0.27813,0.35369,0.41342,0.47244,0.69382
-1.4907,-1.5066,-1.3547,-1.4049,-1.5383,-1.3983,-1.1132,-1.0001,-1.0108,-0.8782,-0.55674,-0.24584,0.058768,0.13408,0.13082,0.12412,0.10502,0.34178,0.47822
-1.2624,-1.0542,-0.9274,-0.49536,-0.082612,0.18552,0.28189,0.37838,0.54291,0.50629,0.57097,0.58315,0.31335,0.091756,0.090434,0.055298,-0.1626,-0.61056,-0.76367
-1.9144,-1.5567,-1.1555,-1.1387,-1.0524,-1.0971,-0.7934,-0.58231,-0.5052,-0.49197,-0.79014,-0.89879,-0.36856,0.14726,0.19277,0.18961,0.46644,0.7831,0.76803
-0.72332,-0.3399,-0.05483,0.33044,0.57236,0.74158,0.50002,0.33255,0.30989,0.13507,0.17244,0.22772,0.30309,0.063779,0.14433,0.32301,0.11315,-0.23759,-0.2028
0.14487,0.12102,0.21481,0.081523,-0.22566,-0.62802,-0.68761,-0.92701,-1.3272,-1.6326,-1.9378,-1.9832,-1.7824,-1.5195,-1.6224,-1.7546,-1.6132,-1.4168,-1.4535
1.8375,1.8747,1.8931,1.9455,1.907,1.8316,1.2302,0.87683,0.73146,0.66195,0.76182,0.98542,1.0287,0.84936,0.88597,0.94294,0.71126,0.58573,0.72627
1.0204,0.6427,0.10756,-0.47825,-1.1483,-1.8719,-2.1455,-2.115,-1.9535,-1.925,-2.0336,-2.0103,-1.7607,-1.1776,-1.0228,-1.0549,-0.76914,-0.50287,-0.27436
1.1364,0.5531,-0.026335,-0.57162,-0.87117,-0.92428,-0.98804,-0.93366,-0.64404,0.071568,0.79858,0.82388,0.75591,0.49538,0.31851,0.37279,0.38126,0.38333,0.38468
0.97255,0.80575,0.44949,0.16738,-0.16137,-0.029454,0.75396,1.3405,1.5637,1.4096,1.5537,1.4271,0.86588,0.44103,0.25696,0.011057,-0.26368,-0.52981,-0.50801
