-0.21444,-0.30365,-0.38325,-0.47732,-0.50546,-0.49833,-0.52762,-0.61479,-0.75127,-0.77494,-0.85928,-0.888,-1.0688,-1.1704,-1.2095,-1.2824,-1.2437,-1.3313,-1.4807
0.79425,0.64303,0.57928,0.56579,0.50783,0.24431,-0.054377,-0.2153,-0.35375,-0.46736,-0.42152,-0.52993,-0.59382,-0.57673,-0.59143,-0.56627,-0.66371,-0.64677,-0.56225
0.80613,0.52269,0.36942,0.19014,0.091584,0.027324,-0.09355,-0.11632,-0.15354,-0.11209,0.053727,0.16613,0.25119,0.39941,0.56708,0.67524,0.71208,0.77861,0.89663
-1.3461,-1.2169,-1.2431,-1.3145,-1.4045,-1.4873,-1.412,-1.1367,-0.78423,-0.5366,-0.26845,-0.18248,-0.085575,0.13423,0.22801,0.26873,0.32154,0.35752,0.38817
-1.6208,-1.4469,-1.2998,-1.1269,-0.84552,-0.55959,-0.31327,-0.13877,-0.093926,-0.0012908,0.13161,0.2759,0.19726,0.1374,0.085185,0.046449,0.10275,0.054833,-0.009088
-2.3397,-2.2208,-1.9274,-1.3769,-0.83207,-0.7154,-0.70425,-0.63384,-0.5533,-0.64932,-0.81482,-0.71897,-0.39115,-0.53928,-0.73296,-0.88274,-1.1142,-0.95289,-0.72711
0.64549,0.76543,0.8372,0.79506,0.77654,0.86954,0.83891,0.52579,0.22829,0.070784,0.091254,0.22789,0.29393,0.19128,0.010949,-0.10241,-0.072262,-0.31229,-0.48104
-1.0978,-0.84024,-0.74288,-0.70487,-0.6841,-0.84337,-1.064,-1.1519,-1.1078,-1.2618,-1.5698,-1.6846,-1.7234,-1.7522,-1.7926,-1.981,-2.226,-2.1318,-2.0442
2.5507,2.5745,2.4069,1.8467,1.2228,1.0315,0.95245,0.73332,0.65151,0.80465,1.0323,1.103,0.89676,0.91142,0.97976,1.1318,1.425,1.3342,1.2627
0.084071,-0.48349,-0.91513,-1.2855,-1.6046,-1.9095,-2.059,-1.9811,-1.8828,-1.6293,-1.3408,-1.2804,-1.3211,-1.3559,-1.2318,-1.0862,-1.0136,-0.6421,-0.22687
2.0414,1.7207,1.4153,0.97607,0.41004,0.04171,0.11662,0.27663,0.31188,0.51644,1.0072,1.0451,0.88999,0.693,0.35085,0.22748,0.29207,0.24005,0.11321
0.49387,0.20385,-0.041156,-0.21235,-0.043135,0.21044,0.63314,1.4209,1.9926,2.338,2.5706,2.1517,1.5473,1.5473,1.5294,1.3381,1.1519,1.0312,1.0112
