-0.98648,-0.79317,-0.76518,-0.90553,-0.92887,-0.94076,-0.92264,-0.78348,-0.51869,-0.33795,-0.27392,-0.33037,-0.50263,-0.81535,-1.0555,-1.2463,-1.3074,-1.266,-1.1872,-1.1749
0.7427,0.33929,0.1429,0.11084,-0.035708,-0.14456,-0.15353,-0.22013,-0.38106,-0.48377,-0.59871,-0.48483,-0.3319,-0.2864,-0.40729,-0.4483,-0.51969,-0.65493,-0.70248,-0.64704
2.0323,1.93,1.5875,1.1122,0.73631,0.39115,0.087083,0.026568,0.068277,0.022488,-0.16713,-0.29029,-0.22155,-0.16437,-0.10501,0.10509,0.38659,0.58696,0.73364,0.83155
-0.6385,-0.80149,-0.80994,-0.58174,-0.52647,-0.67158,-0.70664,-0.67196,-0.83955,-0.97057,-1.0249,-1.0076,-1.0499,-0.93452,-0.88949,-0.89586,-0.79418,-0.58523,-0.36433,-0.31412
-3.5208,-2.9771,-2.6314,-2.4948,-2.23,-1.908,-1.4246,-0.94007,-0.46937,-0.017964,0.30914,0.49686,0.58894,0.41796,0.3284,0.35152,0.50454,0.60072,0.61514,0.7176
-1.1181,-1.2979,-1.1467,-0.76558,-0.32591,0.14085,0.27136,0.23801,0.34858,0.6773,0.82655,0.76003,0.90593,1.3163,1.7041,2.0774,2.1782,2.108,1.8508,1.6476
-2.4149,-2.0128,-1.6272,-1.5433,-1.2935,-1.1235,-0.95318,-0.52799,-0.27787,-0.4655,-0.57349,-0.7355,-1.0351,-1.0975,-0.76631,-0.36735,0.086378,0.55803,0.7826,0.73904
0.45576,0.52948,0.53839,0.72331,1.0098,1.1303,1.0638,0.88988,0.47062,-0.043315,-0.32209,-0.57937,-0.95742,-1.2832,-1.3069,-1.1603,-1.0132,-0.90569,-0.84522,-0.72478
1.0289,1.2778,1.3559,1.3858,1.226,0.88354,0.63659,0.60173,0.39742,-0.16478,-0.40801,-0.51866,-0.54893,-0.51453,-0.41204,-0.24828,0.013197,0.23862,0.26953,0.04246
2.1789,1.8354,1.6569,1.2595,0.52015,-0.15466,-0.37923,-0.56569,-0.71425,-0.69314,-0.67829,-0.5869,-0.22377,0.33919,0.7235,0.993,1.0649,0.93487,0.76561,0.65093
0.78952,0.35169,-0.491,-1.5129,-2.101,-2.6393,-3.661,-4.3338,-4.4293,-4.3742,-4.4691,-4.1593,-3.4452,-2.9481,-2.5642,-2.2057,-2.084,-1.9924,-1.7823,-1.5759
0.80109,0.69153,0.5989,0.5764,0.274,-0.34914,-0.57819,-0.44095,-0.27607,0.10641,0.18291,0.3271,0.64496,1.0321,0.87237,0.45142,0.31209,0.27161,0.27515,0.28696
