-0.4011,-0.25606,-0.27666,-0.46521,-0.34359,-0.46635,-0.50264,-0.60999,-0.75896,-0.89308,-1.0039,-1.0632,-1.1294,-1.1795,-1.2605,-1.3192,-1.351,-1.5119,-1.7229,-1.7816,-1.9052
0.20551,-0.0058023,-0.18048,-0.32597,-0.5814,-0.61805,-0.76656,-0.87615,-0.87827,-0.86543,-0.88863,-0.98295,-0.97293,-0.86385,-0.79709,-0.79927,-0.86391,-0.91359,-0.82746,-0.86497,-0.95391
0.60576,0.4013,0.18653,-0.057394,-0.1474,-0.32893,-0.34238,-0.3099,-0.2496,-0.15033,-0.0073623,0.08669,0.15093,0.2658,0.37272,0.49884,0.64381,0.80367,1.0652,1.301,1.4116
-1.1472,-1.2903,-1.3026,-1.2832,-1.5572,-1.4698,-1.4347,-1.2423,-0.84927,-0.59769,-0.41255,-0.27614,-0.23603,-0.20336,-0.24622,-0.31318,-0.3343,-0.070228,0.20086,0.27229,0.35768
-1.3293,-0.87022,-0.79447,-0.89182,-0.57874,-0.45802,-0.28154,-0.15633,-0.12391,0.020617,0.25167,0.34421,0.3415,0.28095,0.23237,0.19321,0.098105,0.047886,0.13046,0.29564,0.43773
-1.6275,-1.7573,-1.3479,-0.62617,-0.22945,0.060887,0.21721,0.2856,0.43552,0.49027,0.39571,0.36192,0.13936,-0.080234,-0.076788,0.068093,0.26123,0.14715,0.25377,0.61412,0.84764
-1.2236,-0.81293,-0.67974,-0.72801,-0.67086,-0.61895,-0.60487,-0.58453,-0.72616,-0.71592,-0.56218,-0.58031,-0.60442,-0.69804,-0.98254,-1.2682,-1.3291,-0.95135,-0.61778,-0.30485,0.10748
0.49522,0.37836,0.50235,0.69765,0.60128,0.5356,0.556,0.46269,0.34231,0.21647,0.06125,-0.064574,-0.37051,-0.68766,-0.81697,-0.90649,-0.87791,-0.78305,-0.35,0.089337,0.24196
1.9328,2.0745,1.97,1.6348,1.2958,1.0208,0.76984,0.58489,0.41406,0.26609,0.19573,0.12948,0.18249,0.21404,0.2092,0.19645,0.23387,0.54959,0.71626,0.82652,1.0219
0.18821,-0.03817,-0.24418,-0.47354,-0.63901,-0.83809,-0.95287,-0.98679,-1.1001,-1.1947,-1.3153,-1.4769,-1.3763,-1.0748,-0.7688,-0.32826,-0.032096,0.059186,0.10049,0.1845,0.14333
0.41639,-0.079133,-0.30892,-0.43971,-0.59189,-0.75131,-0.79168,-0.62729,-0.43969,-0.42464,-0.58611,-0.67732,-0.66606,-0.54033,-0.38423,-0.20784,-0.0084246,-0.027608,-0.094917,-0.20455,-0.53541
0.18623,0.14792,-0.048961,-0.3939,-0.47922,-0.26482,-0.049105,0.45275,1.0977,1.4548,1.5837,1.4189,1.2679,1.2582,1.0352,0.74828,0.44273,0.28901,0.18391,-0.11853,-0.39998
