0.11624,-0.00098335,-0.025452,-0.13882,-0.25444,-0.40056,-0.54752,-0.74944,-0.88472,-1.0365,-1.2847,-1.4719,-1.5466,-1.6686,-1.795,-1.7675,-1.8091,-1.896,-1.8122,-1.8622,-1.9168,-1.9917,-2.0823
-0.37036,-0.48809,-0.73541,-0.85215,-0.86479,-0.87485,-0.84339,-0.79379,-0.76929,-0.73918,-0.64012,-0.62088,-0.69223,-0.70735,-0.64894,-0.61858,-0.59962,-0.53357,-0.63791,-0.60624,-0.56402,-0.48034,-0.42408
0.42843,0.064396,-0.18744,-0.43281,-0.66262,-0.75997,-0.80255,-0.80108,-0.74578,-0.52237,-0.32185,-0.17598,-0.11202,-0.059805,0.079072,0.13516,0.19173,0.24602,0.37609,0.44969,0.57915,0.75297,0.87545
-1.118,-1.1705,-1.3426,-1.3156,-1.1997,-1.0446,-0.88272,-0.68789,-0.61757,-0.65525,-0.61089,-0.43319,-0.19591,0.13978,0.16639,0.082092,0.014466,-0.012939,-0.14929,-0.15457,-0.15794,-0.14927,-0.15221
-1.7574,-1.5316,-1.0783,-0.90474,-0.84741,-0.72747,-0.61704,-0.78547,-0.96641,-1.0769,-1.2156,-1.2426,-1.1941,-1.1566,-1.0108,-0.96935,-0.91515,-0.9461,-0.78023,-0.75547,-0.7211,-0.70416,-0.69016
-1.1615,-0.82139,-0.63671,-0.38968,-0.099709,0.092382,0.27558,0.56666,0.94602,1.3451,1.6356,1.6442,1.5628,1.5837,1.5845,1.5007,1.36,1.3316,1.0697,0.90466,0.83827,0.82724,0.94195
-1.1914,-0.91875,-0.51322,-0.19411,-0.0068502,0.04768,0.064184,-0.14972,-0.41291,-0.63168,-0.77332,-0.79278,-0.71127,-0.59122,-0.31919,-0.31071,-0.34757,-0.36859,-0.10937,-0.0178,-0.067775,-0.1285,-0.094849
-0.063934,0.043684,0.051531,-0.0037755,-0.13956,-0.28888,-0.33706,-0.31674,-0.31129,-0.41496,-0.57208,-0.61969,-0.61179,-0.58271,-0.88994,-1.1684,-1.4431,-1.6356,-1.9502,-2.168,-2.2306,-2.2188,-2.225
2.6684,2.6009,2.585,2.5296,2.3076,1.9952,1.6191,1.1203,0.71974,0.33565,-0.015357,-0.18165,-0.13216,-0.092732,-0.079082,-0.010118,0.10856,0.19912,0.44825,0.65169,0.77631,0.87589,0.98614
0.73339,0.38805,0.019091,-0.35006,-0.73652,-1.108,-1.4459,-1.4963,-1.2244,-0.79633,-0.46919,-0.42095,-0.53775,-0.80622,-0.91156,-0.83104,-0.73406,-0.61898,-0.49386,-0.42136,-0.18768,0.10525,0.35907
0.2795,-0.27985,-0.92247,-1.2934,-1.3902,-1.2977,-1.0347,-0.7435,-0.39457,0.018868,0.45737,0.69758,0.74097,0.56496,0.36882,0.4541,0.50403,0.44116,0.38663,0.46721,0.40657,0.3584,0.36748
0.53952,0.18309,-0.032571,-0.20889,-0.24654,0.093314,0.47529,0.83363,0.98357,1.1964,1.5228,1.7685,1.7588,1.5299,1.2272,0.91487,0.72433,0.54653,0.42862,0.24241,0.19282,0.17047,0.080781
