-1.0352,-0.84879,-0.81105,-0.86128,-1.0003,-1.1465,-1.1712,-1.3176,-1.4887,-1.5337,-1.5464,-1.6515,-1.876,-2.0694,-2.1817,-2.1494,-2.0371,-1.9848,-2.0072,-2.0472,-2.0598,-2.0699,-2.1199
0.31181,-0.039328,-0.30089,-0.40824,-0.4341,-0.43718,-0.47675,-0.38387,-0.33617,-0.3672,-0.36817,-0.32593,-0.24262,-0.20608,-0.20189,-0.31384,-0.50487,-0.63134,-0.64106,-0.53441,-0.47712,-0.51403,-0.57651
-0.12516,-0.47699,-0.7041,-0.69285,-0.49768,-0.3823,-0.2399,-0.04462,0.1407,0.17253,0.20714,0.30946,0.45723,0.60409,0.68046,0.73918,0.78511,0.78256,0.79026,0.84057,0.88947,0.92872,0.93635
-1.189,-1.5185,-1.4373,-1.1382,-0.82177,-0.65512,-0.60858,-0.53369,-0.52369,-0.62441,-0.60635,-0.4278,-0.19047,-0.015723,0.15068,0.17963,0.17787,0.25757,0.34957,0.42814,0.49387,0.55106,0.65379
-0.80858,-0.3726,-0.19549,-0.10124,-0.015106,0.14797,0.30684,0.18868,0.17672,0.21911,0.28827,0.25224,0.086764,0.0077351,0.061152,0.21075,0.35701,0.43782,0.47852,0.47263,0.51036,0.58811,0.66096
-1.308,-1.3091,-1.0822,-0.84123,-0.70319,-0.67526,-0.67455,-0.49797,-0.57495,-0.58764,-0.68503,-0.75822,-0.75276,-0.66533,-0.48487,-0.33357,-0.23946,-0.2127,-0.20315,-0.21936,-0.19158,-0.14478,-0.05572
0.26323,0.73307,0.92734,0.97659,0.9392,0.90358,0.71789,0.17428,0.016034,-0.047378,-0.096484,-0.10801,-0.1562,-0.1405,-0.12725,0.072247,0.29368,0.46828,0.58754,0.53386,0.47808,0.53788,0.6775
1.1864,1.0347,1.0343,0.72496,0.24109,-0.042818,-0.27006,-0.34489,-0.76261,-1.1041,-1.2335,-1.0947,-0.84172,-0.67371,-0.63119,-0.70274,-0.79193,-0.77544,-0.68995,-0.56147,-0.46787,-0.40583,-0.28765
1.4406,1.2991,1.1384,1.0007,0.95612,0.7562,0.19625,-0.30855,-0.33843,-0.26109,-0.17384,-0.12785,0.063702,0.32687,0.51259,0.77492,1.0126,1.1508,1.1778,1.052,0.99285,1.0501,1.1253
0.78772,0.27963,-0.10174,-0.74161,-1.5999,-2.2371,-2.5255,-1.9834,-1.6182,-1.3423,-1.2835,-1.373,-1.4327,-1.3088,-0.97281,-0.77641,-0.74309,-0.85628,-1.0231,-1.1368,-1.113,-1.11,-1.1959
-0.30373,-0.18181,-0.42241,-0.74562,-0.54228,-0.01466,0.63698,1.0549,1.142,1.3655,1.4939,1.3509,0.91647,0.58296,0.63366,0.65285,0.6983,0.73107,0.72451,0.70119,0.6462,0.59702,0.49479
0.48489,-0.26293,-0.35917,0.15066,1.0691,1.3576,1.2142,1.1255,1.1149,0.94326,0.87954,0.89445,0.6781,0.40998,0.34856,0.32841,0.27431,0.15037,-0.028056,-0.2335,-0.42213,-0.59365,-0.77448
