-0.4181,-0.48107,-0.50539,-0.33965,-0.24313,-0.36408,-0.58729,-0.69865,-0.70953,-0.78951,-0.85339,-0.98236,-1.0854,-1.1054,-1.2348,-1.3471,-1.449
-0.082146,-0.17318,-0.31267,-0.47225,-0.55491,-0.45702,-0.2427,-0.084715,0.12972,0.21999,-0.022362,-0.22123,-0.29291,-0.28851,-0.26404,-0.33994,-0.40229
0.97478,0.55529,0.15432,-0.16193,-0.30447,-0.32774,-0.32066,-0.27375,-0.14064,-0.16499,-0.16345,-0.15194,-0.062409,0.25564,0.51819,0.59462,0.60491
-1.7922,-1.7381,-1.6464,-1.7566,-1.8237,-1.6416,-1.3511,-1.2064,-1.1931,-1.2403,-1.1593,-1.0437,-0.95489,-0.7588,-0.53634,-0.33067,-0.13587
-1.8607,-1.63,-1.3281,-0.7721,-0.40803,-0.24656,-0.047246,0.17794,0.29144,0.29947,0.32961,0.036371,-0.17678,-0.12924,-0.0048646,0.091861,0.043441
-0.36415,-0.20204,-0.1221,-0.27673,0.006887,0.23419,0.12191,-0.093057,-0.31895,-0.22877,-0.24969,-0.011818,0.18223,0.0024482,-0.0059955,0.14394,0.30654
-1.2797,-0.87346,-0.50444,-0.079822,0.19399,0.079099,0.022925,0.10188,-0.14647,-0.54275,-0.69157,-0.83551,-0.99663,-1.0888,-0.9334,-0.58185,-0.40595
0.89207,1.0329,1.1649,1.0222,0.65878,0.25762,-0.22828,-0.95245,-1.7663,-2.2595,-2.4275,-2.4809,-2.4151,-2.2664,-2.1318,-2.0595,-1.9654
1.3936,1.175,0.98419,0.78324,0.43586,-0.007089,-0.26406,-0.15497,0.0081198,-0.052162,0.070356,0.27514,0.42317,0.6231,0.8501,1.1625,1.3539
-0.0062509,-0.43097,-0.85124,-1.0346,-1.1253,-1.2781,-1.3933,-1.5811,-1.3749,-0.87875,-0.6399,-0.40997,-0.12724,0.14095,0.2582,0.21318,-0.050894
1.7459,1.1807,0.67428,0.48497,0.49159,0.41661,0.29219,0.47798,1.1015,1.2013,1.1442,1.2766,1.2693,1.1535,0.90945,0.56286,0.38301
-0.96294,-1.1708,-1.2836,-1.1732,-0.65986,0.017299,0.66509,0.87572,0.90423,0.69192,0.65113,0.38433,0.030107,0.031459,-0.0023023,-0.14507,-0.47301
