-0.58762,-0.51844,-0.60139,-0.63533,-0.63593,-0.80184,-0.98925,-1.1726,-1.2447,-1.3134,-1.3623,-1.4515,-1.4967,-1.4669,-1.5301,-1.6844,-1.7954,-1.8586,-1.848,-1.7548,-1.6994,-1.78,-1.8679
0.60395,0.42668,0.32165,0.093744,-0.083621,-0.045257,-0.043918,-0.15338,-0.3229,-0.31113,-0.36196,-0.46849,-0.57363,-0.50393,-0.38178,-0.35145,-0.45813,-0.49732,-0.56189,-0.69678,-0.79557,-0.81988,-0.8416
0.31277,0.14244,-0.085022,-0.32197,-0.49175,-0.5746,-0.51651,-0.39834,-0.1813,-0.012324,0.052112,0.13359,0.18145,0.39375,0.69348,0.77314,0.78836,0.79152,0.94089,1.1916,1.3284,1.4493,1.5342
-1.7532,-1.6627,-1.4967,-1.3674,-1.2849,-0.96316,-0.59773,-0.37427,-0.27977,-0.10237,0.011701,0.15306,-0.057388,-0.72694,-0.51756,-0.0059082,0.38108,0.46639,0.25307,0.10813,0.076181,0.25943,0.37275
-0.69767,-0.37709,-0.19027,-0.015479,0.11567,0.02118,-0.11028,-0.17282,-0.12157,-0.044116,0.042956,-0.00066463,-0.052356,-0.20547,-0.38136,-0.49014,-0.43341,-0.37952,-0.37316,-0.22439,-0.03203,0.066555,0.1498
-1.5099,-1.4861,-1.1836,-1.0089,-0.8848,-0.62831,-0.259,-0.014728,0.15851,0.32531,0.48432,0.49499,0.7236,1.1959,0.92694,0.65836,0.53337,0.77119,1.1643,1.1703,1.1096,1.0189,1.0877
-1.2858,-0.95977,-0.59875,-0.31763,-0.21269,-0.19569,-0.26241,-0.30179,-0.35094,-0.2836,-0.13449,-0.24028,-0.24988,0.014101,0.076056,-0.091953,-0.23958,-0.33958,-0.266,0.0030418,0.21462,0.3135,0.44021
1.0093,0.93439,0.78483,0.69765,0.54334,0.27983,0.12127,0.014393,-0.16691,-0.36797,-0.50248,-0.74053,-1.1345,-1.8205,-1.8501,-1.4031,-0.9401,-0.75502,-0.71499,-0.63282,-0.4986,-0.30901,-0.21018
0.60544,0.57525,0.39163,0.21415,-0.024927,-0.35776,-0.71304,-0.77743,-0.6507,-0.54111,-0.42163,-0.21665,-0.16442,-0.29745,-0.25137,-0.06934,0.31545,0.49998,0.39985,0.334,0.29215,0.4243,0.56179
0.39461,0.027854,-0.42927,-0.95784,-1.0621,-0.83335,-0.63371,-0.45824,-0.29613,-0.38359,-0.74758,-0.90199,-0.50711,0.19911,0.18943,-0.12621,-0.20542,0.16594,0.65915,1.0672,1.3163,1.3348,1.2605
-0.29481,-0.65011,-0.9894,-1.4644,-1.6511,-1.5703,-1.6366,-1.7739,-1.525,-1.0638,-0.71235,-0.7386,-0.88595,-0.34515,0.084528,0.013919,-0.34433,-0.54512,-0.57412,-0.53695,-0.5582,-0.69754,-0.81134
-1.1353,-0.90754,-0.55061,-0.43842,-0.23461,0.50523,1.4709,2.0885,2.363,2.2887,1.9239,1.8927,1.5747,0.93889,1.1152,1.3014,1.2912,1.1056,0.68652,0.42787,0.21627,-0.006004,-0.10653
