0.33761,0.1911,-0.43697,-0.48651,-0.48573,0.20596,-0.25523,0.080887,0.28945,0.03301,-0.37048,-0.64536,-0.9826,-1.2902,-1.5403,-1.6916,-1.7863,-1.8763,-1.9618,-2.0615,-2.1441
-1.3043,-1.7404,-1.1519,-1.1242,-1.16,-1.5091,-0.95639,-1.2,-1.3285,-1.1123,-0.65923,-0.41828,-0.24781,-0.26902,-0.26838,-0.23236,-0.2835,-0.42561,-0.38181,-0.18399,-0.16635
-0.094354,0.2709,-0.33861,-0.74659,-0.77163,-0.43905,-0.97894,-0.43687,0.21166,0.24927,0.06841,0.12499,0.24309,0.26482,0.32407,0.41295,0.54988,0.65508,0.78833,0.97973,1.1826
-1.0142,-1.2648,-0.52097,-0.31541,-0.31363,-0.71264,-0.10066,-0.67535,-1.1486,-1.0059,-0.69365,-0.48709,-0.29938,-0.21714,-0.28057,-0.24754,-0.19615,-0.056841,-0.014401,-0.07462,-0.092526
-2.0635,-1.9845,-2.4423,-2.2632,-2.3118,-1.7829,-2.1764,-1.3915,-0.75449,-0.79203,-0.82545,-0.93534,-1.1901,-1.2101,-1.223,-1.2602,-1.0524,-0.88326,-0.94666,-0.94432,-0.77783
0.32204,0.63949,0.96116,0.91041,1.3532,1.4058,1.8398,1.4643,1.3494,1.5322,1.47,1.5325,1.6314,1.495,1.5614,1.8372,1.8979,2.0518,2.2129,2.0418,1.7164
-0.34159,-0.31172,-0.59842,-0.34446,-0.46771,-0.45201,-0.77108,-0.59247,-0.89095,-1.0441,-1.0817,-1.2517,-1.5073,-1.3937,-1.4505,-1.6208,-1.093,-0.68602,-0.873,-0.9679,-0.84486
0.68432,0.61061,0.96453,0.84567,0.74708,0.33608,0.51097,0.022667,-0.34492,-0.4749,-0.63854,-0.79681,-0.94077,-1.1052,-1.3549,-1.2452,-1.3314,-1.3125,-1.3444,-1.6702,-1.8474
2.8623,2.9435,2.2684,1.9046,1.5304,1.8168,0.97161,0.98739,0.73769,0.39454,0.0016606,-0.18384,-0.37361,-0.42235,-0.32771,-0.30169,-0.016528,0.22865,0.2455,0.29594,0.44867
1.1649,0.75682,0.89403,0.62189,0.52074,0.22731,0.17707,-0.45243,-0.81763,-0.69918,-0.38577,-0.23725,-0.11959,-0.10718,0.17748,0.42399,0.45788,0.27681,0.34584,0.60592,0.76293
-0.31509,-0.57981,-0.96792,-1.0539,-1.0837,-1.1708,-1.4845,-1.1704,-0.54962,-0.15574,-0.11386,0.057585,0.27196,0.40739,0.50875,0.59628,0.45103,0.07245,-0.11167,-0.19355,-0.38789
-0.37634,-0.40359,0.19554,0.51368,0.69598,0.64482,0.8641,0.77171,1.1026,1.4784,1.7983,1.7006,1.5264,1.4687,1.3378,1.1609,0.88484,0.39594,0.014292,-0.11965,-0.1747
