-0.10193,-0.24533,-0.26141,-0.39284,-0.60633,-0.7895,-0.93274,-0.97951,-0.81886,-0.73591,-0.78219,-0.95825,-1.187,-1.4448,-1.608,-1.6153,-1.6072,-1.5654,-1.6613,-1.7014,-1.7859
-0.54576,-0.50095,-0.49508,-0.46448,-0.36271,-0.1359,-0.022612,-0.04128,-0.21837,-0.27114,-0.23025,-0.075447,0.078034,0.18883,0.22602,0.13086,-0.0034065,0.099372,0.40392,0.59838,0.59046
2.2235,1.93,1.7389,1.4292,1.0804,0.73559,0.51979,0.48059,0.42105,0.43597,0.60507,0.82918,0.93672,1.0746,1.1977,1.3821,1.4849,1.4976,1.4905,1.5463,1.7143
-0.95751,-1.0077,-1.0868,-0.96545,-0.79796,-0.59542,-0.38189,-0.28161,-0.30406,-0.25618,-0.21173,-0.15297,-0.16805,0.02411,0.16513,0.075903,0.0087075,-0.037071,0.13744,0.25964,0.27562
-2.8418,-2.7134,-2.4705,-2.1816,-1.8729,-1.4339,-0.85847,-0.32394,-0.088287,-0.26127,-0.29128,-0.33615,-0.37922,-0.44779,-0.33037,-0.086421,0.017764,-0.10615,-0.39584,-0.45905,-0.38047
-0.72246,-0.39521,-0.15775,0.15852,0.60525,0.52901,0.31381,0.16569,-0.047419,0.029515,-0.22081,-0.22494,0.18396,0.79114,1.1548,1.2941,1.4159,1.5229,1.6882,1.5925,1.4279
-2.2058,-2.208,-2.1868,-1.9184,-1.4703,-1.0086,-0.4669,-0.04044,0.082361,-0.26144,-0.32999,-0.48989,-0.32572,0.018239,0.36642,0.8035,0.91198,0.88845,0.51421,0.37581,0.38822
0.0068595,0.17208,0.33069,0.63506,0.84838,0.66875,0.28373,-0.20101,-0.6547,-0.8365,-1.2473,-1.5968,-1.7333,-1.4748,-1.2448,-1.2741,-1.3162,-1.6015,-1.5766,-1.5529,-1.5766
3.0231,2.8745,2.6836,2.2599,1.5547,0.79281,0.28958,-0.10223,-0.1864,-0.23329,-0.11944,-0.056023,-0.054169,-0.018834,0.083768,0.27411,0.36712,0.34518,0.14109,0.054595,0.29935
0.8413,0.58541,0.16026,-0.41254,-0.99297,-1.1981,-1.4599,-1.8014,-1.9171,-1.67,-1.2556,-0.67043,-0.23567,0.034406,-0.028716,-0.033816,0.10539,0.15796,0.11891,0.20351,0.37065
1.7588,1.1568,0.71708,0.2047,-0.24579,-0.23433,0.016973,-0.05151,-0.11918,0.051496,0.41904,1.099,1.62,1.6818,1.3661,0.97123,0.68436,0.81507,1.0527,0.9871,0.63215
1.4496,1.0172,0.6065,0.30896,0.21137,0.52555,1.0132,1.6109,1.9865,2.0499,2.03,1.9837,1.7368,1.4956,1.0921,0.4995,-0.11804,-0.5662,-0.93005,-1.0087,-0.96708
