-1.4622,-0.67306,0.61135,1.4773,1.2475,0.45899,0.17613,0.67173,1.1503,1.0733,0.98878,1.0125,0.98542,1.2868,0.3229,-0.46964,-1.0756,-0.45864,-0.80191,-0.55855,0.35925,0.24091,0.015193,-0.030978,-0.031966,-0.11458,-0.17605,-0.18324,-0.15349,-0.19317,-0.19197,-0.1891,-0.23257,-0.31722,-0.30182,-0.24222,-0.27307,-0.29311,-0.28403,-0.26628,-0.29164,-0.34786,-0.32041,-0.29682,-0.32702,-0.33371,-0.27734,-0.28937,-0.31452,-0.30515
0.040047,0.46015,0.75298,0.75159,0.86512,0.80464,0.76358,0.84193,0.72236,0.95922,0.97423,0.93899,0.52532,0.6419,0.51169,1.0525,0.72304,0.60363,0.17207,-0.40448,-0.27526,-0.32558,-0.382,-0.36768,-0.34708,-0.41558,-0.40527,-0.30681,-0.3901,-0.44386,-0.4259,-0.41014,-0.42673,-0.42456,-0.4187,-0.43336,-0.46799,-0.49048,-0.44857,-0.45929,-0.48933,-0.43914,-0.42444,-0.45753,-0.46504,-0.4443,-0.44821,-0.47932,-0.50126,-0.48696
-0.49139,-0.4749,-0.43473,-0.43242,-0.098472,-0.52251,-0.11522,-0.44785,-0.61072,-0.81832,-0.77466,-0.69083,-0.52226,-0.45742,-0.41155,-0.30283,-0.12713,-0.028704,0.22278,0.59454,0.65357,0.49846,0.4004,0.38495,0.35117,0.29118,0.25355,0.23978,0.18661,0.13528,0.13863,0.14939,0.14837,0.14194,0.18203,0.2067,0.19052,0.19952,0.2119,0.20419,0.17383,0.17223,0.17825,0.1607,0.15425,0.1676,0.19595,0.17965,0.18735,0.20666
-0.070074,-0.35908,-0.35518,-0.53774,-0.3717,-0.33469,-0.23631,-0.30776,-0.49669,-0.47572,-0.4651,-0.42654,-0.42245,-0.51218,-0.2758,-0.18828,-0.26336,-0.19867,-0.12612,0.063682,0.14223,0.14134,0.17181,0.22854,0.26264,0.22339,0.1885,0.2034,0.18173,0.1861,0.18559,0.19841,0.21551,0.2048,0.21044,0.2196,0.21808,0.21805,0.22079,0.22637,0.22713,0.21976,0.22634,0.2326,0.22999,0.22822,0.23974,0.23687,0.23445,0.23735
-0.059844,-0.069886,-0.057997,-0.068474,-0.11265,-0.057828,-0.11308,-0.1292,-0.14342,-0.26605,-0.31468,-0.23479,-0.15582,-0.0084931,0.18812,0.15191,0.38484,0.37674,0.10887,-0.17858,-0.23817,-0.17018,-0.10358,-0.077081,-0.065387,-0.0084582,-0.0098311,-0.042162,0.029903,0.07027,0.052504,0.047786,0.069654,0.064133,0.050735,0.054108,0.071455,0.080241,0.05406,0.063409,0.088595,0.061617,0.054129,0.07907,0.083463,0.068545,0.066531,0.086608,0.094316,0.084024
-0.024272,0.23537,0.11745,0.0035975,-0.10908,-0.15069,-0.18073,-0.36392,-0.25069,-0.35293,-0.41139,-0.4032,-0.37319,-0.2119,-0.23079,-0.26686,-0.077543,0.33851,0.47038,0.14288,0.38387,0.36814,0.32558,0.32437,0.32166,0.20614,0.14191,0.14237,0.084786,0.047252,0.065541,0.075128,0.03978,0.0034928,0.013155,0.042111,0.011163,-0.005762,0.0053983,0.0016797,-0.025022,-0.040156,-0.04038,-0.049205,-0.065723,-0.060565,-0.037908,-0.05395,-0.067049,-0.058796
0.43409,0.5567,1.5142,1.7008,1.8521,1.8328,1.7638,1.391,1.0722,1.2638,1.2191,1.2617,1.2625,0.75904,-0.33448,-1.0686,-1.245,-1.1711,-1.3341,-1.0232,-0.746,-0.61371,-0.46464,-0.42707,-0.43124,-0.41589,-0.4188,-0.41731,-0.41505,-0.33542,-0.18317,-0.17979,-0.3322,-0.4676,-0.40798,-0.36121,-0.331,-0.31146,-0.31062,-0.31015,-0.32058,-0.438,-0.43478,-0.38662,-0.3796,-0.38282,-0.37879,-0.35851,-0.36813,-0.37924
-0.56815,-1.3261,-1.3198,-1.2821,-1.2815,-1.3187,-1.3486,-1.3209,-1.202,-0.84067,-0.58966,-0.60926,-0.69529,-1.354,-1.3711,-1.3015,-0.60946,0.14708,0.3919,0.5182,0.52141,0.54988,0.56354,0.5683,0.57197,0.57898,0.57637,0.5705,0.57068,0.57352,0.5763,0.57713,0.57547,0.57581,0.57616,0.58081,0.58319,0.58499,0.58341,0.58391,0.5845,0.58089,0.58056,0.58205,0.58233,0.58188,0.58316,0.58546,0.58998,0.58844
-1.3818,-1.3359,-3.1664,-3.5543,-3.551,-3.6529,-3.7301,-3.7267,-3.737,-3.7047,-3.7364,-3.675,-3.6986,-3.2014,-3.3216,-2.5809,-0.49761,1.3458,1.596,1.4527,1.433,1.507,1.5312,1.5446,1.5609,1.5837,1.587,1.5987,1.5971,1.593,1.5931,1.5994,1.6051,1.6161,1.6123,1.6165,1.6129,1.6124,1.6163,1.6151,1.615,1.627,1.6264,1.6209,1.6201,1.6229,1.6191,1.6192,1.6256,1.6261
0.26119,1.9047,1.8057,1.7626,1.4346,1.0006,0.70213,0.84134,1.0597,0.86513,0.84778,0.89467,1.0042,1.3146,1.605,1.3287,-0.067547,-0.64051,-0.21012,-0.17588,-0.058598,-0.25616,-0.39168,-0.43198,-0.48447,-0.57008,-0.61422,-0.64518,-0.63866,-0.6589,-0.66812,-0.66631,-0.667,-0.63323,-0.64827,-0.62876,-0.63847,-0.64069,-0.64503,-0.64448,-0.64402,-0.62477,-0.62798,-0.63768,-0.64311,-0.64161,-0.63553,-0.63231,-0.61002,-0.61137
