-0.21744,-0.27336,-0.13309,-0.041108,0.23243,0.30245,0.13496,0.19029,0.28414,0.34437,0.34229,0.30172,0.25258,0.25334,0.0988,-0.14585,-0.19232,-0.20758,-0.27023,-0.30133,-0.36033,-0.30041,-0.11409,-0.09349,-0.10647,-0.13692,-0.16903,-0.18175,-0.19643,-0.25603,-0.29186,-0.29358,-0.24103,-0.17412,-0.048374,0.017869,0.051397,0.042835,0.0039307,-0.025563,-0.019918,0.0033277,0.025475,0.015533,0.0065057,0.005441,0.01879,0.030446,0.019481,0.0098863,0.03658,0.033957,0.026877,0.0061421,-0.0076078,0.011793,0.023128,0.01447,0.032672,0.044291,0.073864,0.080287,0.060046,0.093041,0.12262,0.122,0.12926,0.1179,0.095728,0.093243,0.10534,0.11997,0.10769,0.08811,0.088596,0.083415
-0.022863,-0.13609,-0.056632,-0.056051,-0.0081275,-0.050002,-0.21148,-0.19928,-0.13215,-0.11075,-0.1061,-0.10248,-0.1757,-0.26829,-0.36128,-0.4408,-0.3071,-0.022668,0.00062781,0.071662,0.054938,-0.0072647,-0.058733,-0.038299,-0.022036,-0.013055,-0.11465,-0.21601,-0.24271,-0.18904,-0.16587,-0.1502,-0.13924,-0.087072,-0.09909,-0.10149,-0.089945,-0.047447,-0.031076,0.0054929,0.016745,0.0035288,-0.0054637,0.001414,0.021736,0.046771,0.037792,0.0097384,-0.027654,-0.028092,-0.041317,-0.0047742,0.023425,0.068473,0.071272,0.072063,0.073328,0.10521,0.17879,0.21275,0.19037,0.16924,0.18037,0.15576,0.20477,0.22706,0.22968,0.24509,0.23495,0.21989,0.21885,0.23374,0.25477,0.2921,0.28712,0.26886
0.37582,0.19039,-0.030582,-0.20918,-0.32344,-0.35911,-0.58285,-0.59541,-0.57875,-0.56164,-0.56076,-0.59344,-0.64187,-0.54972,-0.25999,0.10191,0.31479,-0.08585,-0.20278,-0.22171,-0.25673,0.43581,0.49178,0.50545,0.51455,0.48307,0.46341,0.48502,0.52053,-0.12685,-0.27671,-0.26367,-0.25255,-0.2724,-0.29837,-0.30155,-0.27487,-0.24667,-0.24855,-0.29246,-0.33474,-0.35821,-0.35416,-0.35147,-0.36166,-0.38416,-0.39163,-0.068108,0.419,0.39699,0.38571,0.39157,0.37796,0.34208,0.29205,0.27829,0.2941,0.3094,0.29287,0.26187,0.23348,0.23458,0.22652,0.23444,0.22543,0.23077,0.22251,0.19421,0.17401,0.17373,0.1876,0.19486,0.18309,0.15783,0.13941,0.13574
-0.13371,-0.17262,-0.12414,-0.13182,-0.15283,-0.19076,-0.19313,-0.11346,-0.11589,-0.15414,-0.14103,-0.13376,-0.10129,-0.084028,-0.12151,-0.12284,-0.071897,0.027636,0.044463,0.028284,0.067686,0.076651,0.058988,0.052932,0.048094,0.031812,0.04447,0.073515,0.065825,0.031781,0.02102,0.023482,0.02483,0.0040609,-0.004749,0.00025476,0.021694,0.02659,0.033439,0.029303,0.032355,0.04191,0.03826,0.031445,0.022008,0.020314,0.026688,0.041644,0.056635,0.050518,0.053339,0.05192,0.052586,0.043917,0.043791,0.050968,0.061163,0.074356,0.094469,0.10704,0.044782,0.056788,0.046711,0.034641,0.0051807,0.012983,0.015763,0.010651,0.0085245,0.015586,0.025011,0.029314,0.03293,0.03217,0.031766,0.028676
0.088214,0.029298,-0.011021,-0.010754,-0.0016584,-0.032732,-0.067301,-0.067019,-0.086582,-0.10507,-0.12134,-0.16018,-0.22186,-0.24165,-0.22876,-0.21468,-0.17891,-0.10013,0.011598,0.048817,0.048097,0.024065,0.053111,0.032911,0.014106,-0.01917,-0.01042,0.011672,0.024549,0.046552,0.037184,0.020472,0.029694,0.034176,0.038139,0.047809,0.067771,0.051687,0.048473,0.034753,0.04203,0.065235,0.075076,0.065015,0.064727,0.05584,0.068296,0.056273,0.029126,0.033227,0.042318,0.033649,0.022321,0.0054888,0.011854,0.031909,0.03493,0.017787,-0.0085136,-0.029171,-0.0095163,0.01964,0.018508,0.02179,-0.0038711,-0.0021921,0.0069485,-0.0013722,0.0064093,0.029434,0.051112,0.043469,0.031411,0.020687,0.036073,0.050149
0.71653,0.89362,1.0054,1.0705,1.1029,1.0406,1.1196,1.1902,1.1747,1.1376,1.103,1.0342,0.85882,0.55496,0.28225,0.058067,-0.15629,-0.23707,-0.28156,-0.37497,-0.33064,-0.30911,-0.33193,-0.33429,-0.33356,-0.35467,-0.38202,-0.3798,-0.36927,-0.41476,-0.42901,-0.41354,-0.3726,-0.32881,-0.27115,-0.25019,-0.23331,-0.20409,-0.20349,-0.20988,-0.21483,-0.22494,-0.22769,-0.24172,-0.25046,-0.25363,-0.24697,-0.2181,-0.19548,-0.21193,-0.21214,-0.20146,-0.19505,-0.1957,-0.20624,-0.20164,-0.19001,-0.18424,-0.16454,-0.16185,-0.17302,-0.15902,-0.1728,-0.22996,-0.1757,-0.1719,-0.16142,-0.1674,-0.1777,-0.16597,-0.15097,-0.13873,-0.13406,-0.13996,-0.15071,-0.16904
-0.37473,-0.37243,-0.37064,-0.38573,-0.36076,-0.33006,-0.26521,-0.25855,-0.2243,-0.19377,-0.17224,-0.11421,0.05843,0.18132,0.21576,0.17432,0.055908,-0.17189,-0.34959,-0.31168,-0.2741,-0.29428,-0.29641,-0.28883,-0.30501,-0.28864,-0.24318,-0.19208,-0.21343,-0.24146,-0.26428,-0.26463,-0.2589,-0.18214,0.22289,0.42301,0.39972,0.36626,0.3046,0.27759,0.24875,0.23027,0.22138,0.21818,0.2141,0.1983,0.18658,0.18351,0.15624,0.15798,0.1688,0.13917,0.12457,0.12829,0.13166,0.11962,0.11753,0.11651,0.1033,0.11435,0.11306,0.106,0.10215,0.09414,0.11499,0.10833,0.096414,0.11888,0.12016,0.13639,0.13423,0.13569,0.12925,0.12994,0.13257,0.13203
-0.2422,-0.2608,-0.25789,-0.23546,-0.214,-0.16651,-0.11985,-0.11301,-0.11641,-0.11511,-0.11341,-0.099476,-0.058253,-0.057033,-0.015931,-0.013771,-0.00085673,-0.025774,-0.0019183,-0.033224,0.0055027,-0.049009,-0.032114,-0.048898,-0.047764,-0.04175,0.0082006,0.023795,-0.021193,-0.014198,0.0039387,0.013624,0.018799,0.002578,0.042787,0.049501,0.041116,0.037056,0.032073,0.031083,0.031272,0.028378,0.034724,0.074996,0.060402,0.081613,0.082106,0.07857,0.073814,0.072933,0.11309,0.086802,0.090466,0.072573,0.095156,0.073917,0.062635,0.061343,0.053574,0.088115,0.10978,0.09048,0.077981,0.060435,0.056775,0.051883,0.052874,0.053068,0.047557,0.037135,-0.0036185,0.0026893,0.041418,0.037816,0.036365,0.036645
0.26183,0.25483,0.24403,0.23061,0.16782,0.10756,0.10083,0.096686,0.088565,0.085071,0.071165,0.067,0.018164,-0.029436,-0.055714,-0.033657,-0.016272,0.0082843,0.0088741,0.019693,0.020919,0.0090292,-0.013185,-0.011996,-0.010203,-0.0066704,-0.016843,-0.019169,-0.015801,0.0031787,0.008489,0.0096358,0.001007,-0.010388,-0.035947,-0.053287,-0.059913,-0.045918,-0.044001,-0.03596,-0.030721,-0.038041,-0.040503,-0.04856,-0.044091,-0.045268,-0.042878,-0.052459,-0.063312,-0.064231,-0.07187,-0.060767,-0.060184,-0.047062,-0.049764,-0.048707,-0.044643,-0.046512,-0.038957,-0.044435,-0.040375,-0.042263,-0.040182,-0.033936,-0.029858,-0.03288,-0.026607,-0.025895,-0.025071,-0.018353,-0.0077535,-0.01108,-0.013491,-0.010902,-0.012943,-0.01436
0.17682,0.25643,0.25217,0.26297,0.27501,0.26142,0.3321,0.33674,0.31474,0.31684,0.28587,0.2781,0.23587,0.1665,0.12248,0.11051,0.057881,-0.0058231,0.005445,-0.024911,-0.038353,-0.0067543,0.0060464,0.0092509,0.013703,0.0091183,0.0034312,0.0054954,0.029201,0.023308,0.019603,0.018085,0.020531,0.0065597,-0.062812,-0.11769,-0.13201,-0.10583,-0.10647,-0.10332,-0.092352,-0.10325,-0.095848,-0.10669,-0.11101,-0.12,-0.11101,-0.10188,-0.083996,-0.091272,-0.10025,-0.088008,-0.093498,-0.087368,-0.097068,-0.097745,-0.086679,-0.097012,-0.098651,-0.11836,-0.099565,-0.097343,-0.098831,-0.081988,-0.079367,-0.09731,-0.081569,-0.091218,-0.092076,-0.090664,-0.083304,-0.084896,-0.097108,-0.1144,-0.11872,-0.11795
-0.23407,-0.21221,-0.16884,-0.16628,-0.14135,-0.083628,-0.14346,-0.15368,-0.13296,-0.14345,-0.090369,-0.092382,-0.025074,0.087098,0.10302,0.066617,0.057794,0.11705,0.11784,0.11397,0.098703,0.12375,0.11669,0.12074,0.1218,0.11793,0.10259,0.086282,0.096217,0.089157,0.088126,0.085147,0.081624,0.074488,-0.027982,-0.040973,-0.0047275,-0.040841,-0.0097167,-0.013446,-0.025017,0.0067778,-0.0010958,-0.0018544,0.007457,0.011528,0.0011258,0.0077209,0.017987,0.027689,0.016494,0.014043,0.022293,0.0048454,0.0037121,0.019792,0.00749,0.021036,0.014464,0.015414,-0.023515,-0.0080631,-0.0003312,-0.017596,-0.032575,-0.0021346,-0.027582,-0.026894,-0.02252,-0.033801,-0.031741,-0.032145,-0.035452,-0.015092,-0.011482,-0.012162
-0.81783,-1.6173,-1.3789,-1.3678,-1.2825,-1.2644,-1.7798,-1.7387,-1.6482,-1.5836,-1.5307,-1.5201,-1.4948,-1.17,-1.3566,-1.3718,-0.72791,0.078059,0.32254,0.40717,0.52447,0.5159,0.58241,0.53358,0.48437,0.39857,0.33692,0.31344,0.24174,0.16052,0.13812,0.13773,0.17348,0.15793,0.13264,0.1537,0.23783,0.25895,0.26163,0.24412,0.29637,0.37025,0.39399,0.38328,0.38252,0.40071,0.44115,0.43839,0.41799,0.40125,0.4288,0.43159,0.4305,0.40523,0.39615,0.42549,0.44753,0.44148,0.44106,0.44662,0.44982,0.47923,0.46244,0.45534,0.46868,0.50803,0.53281,0.5188,0.50716,0.53538,0.60279,0.61748,0.62853,0.64133,0.62266,0.60436
2.0067,2.3999,2.4474,2.3124,1.742,1.0794,1.2539,1.2002,1.1665,1.1648,1.1561,1.1916,1.1821,0.94686,0.84178,1.0985,0.84836,0.27623,-0.12726,-0.34604,-0.22337,-0.2665,-0.49647,-0.50268,-0.49747,-0.46918,-0.31359,-0.079968,-0.13477,-0.1582,-0.13838,-0.093126,-0.21496,-0.47634,-0.49968,-0.47963,-0.46183,-0.42704,-0.41886,-0.40009,-0.4257,-0.45864,-0.48946,-0.49354,-0.47416,-0.46206,-0.46143,-0.46508,-0.47044,-0.47259,-0.46438,-0.45852,-0.45644,-0.44021,-0.43874,-0.44555,-0.4537,-0.46263,-0.46291,-0.44857,-0.45691,-0.47382,-0.50007,-0.51205,-0.50872,-0.50136,-0.49952,-0.4939,-0.49615,-0.48124,-0.48635,-0.50375,-0.50632,-0.50635,-0.4857,-0.47235
-0.68788,-0.11335,0.63535,0.6175,1.4932,1.7159,2.4079,2.5034,2.5181,2.6001,2.6367,2.6559,2.6771,2.1431,1.2428,0.1291,-0.50177,-0.89145,-1.0709,-0.83274,-0.77249,-0.82766,-0.87463,-0.82256,-0.79631,-0.77472,-0.76716,-0.77309,-0.74027,-0.60726,-0.58905,-0.59418,-0.59183,-0.54433,-0.47817,-0.45608,-0.46297,-0.41379,-0.3952,-0.36083,-0.34139,-0.32184,-0.27703,-0.22691,-0.19711,-0.18045,-0.18575,-0.22124,-0.28815,-0.29742,-0.33667,-0.33799,-0.33555,-0.33337,-0.34937,-0.37776,-0.381,-0.35722,-0.33257,-0.3167,-0.32179,-0.3107,-0.27133,-0.24182,-0.2314,-0.21222,-0.19153,-0.17662,-0.17314,-0.1901,-0.18286,-0.14785,-0.15005,-0.16532,-0.14335,-0.12981
-0.86343,-0.61291,-0.36771,-0.11506,-0.087191,0.047665,-0.1008,-0.10847,-0.070631,-0.052272,-0.02525,-0.020461,0.043207,0.19797,0.1781,-0.040115,-0.060873,-0.026119,0.088066,0.039367,-0.001664,0.023631,0.11773,0.11615,0.10024,0.066641,0.032709,0.041459,0.032674,0.031061,0.028848,0.030585,0.054319,0.089609,0.086483,0.080475,0.090691,0.003575,0.013323,0.010753,0.0067182,0.0069366,0.0097566,0.0068606,-0.0025566,-0.0069456,-0.0062361,-0.0036888,0.00054416,0.0030328,0.012393,0.017812,0.022147,0.027699,0.036807,0.0493,0.057015,0.058798,0.056177,0.0548,0.05083,0.053044,0.051081,0.046348,0.036983,0.035365,0.033386,0.031823,0.032945,0.036112,0.023893,0.014375,0.022188,0.028231,0.0081118,-0.0044492
0.44199,0.874,1.0948,1.2746,1.4989,1.7058,1.3343,1.2826,1.3336,1.3748,1.3891,1.3744,1.4278,1.6117,1.4681,0.90062,0.43492,0.13762,-0.10177,-0.37918,-0.56348,-0.50946,-0.33117,-0.31067,-0.3274,-0.39314,-0.49487,-0.60638,-0.56455,-0.54706,-0.55847,-0.5743,-0.4991,-0.35788,-0.34108,-0.34721,-0.33426,-0.34614,-0.34381,-0.36181,-0.35042,-0.3295,-0.30753,-0.30263,-0.32181,-0.34398,-0.35578,-0.35128,-0.33851,-0.32949,-0.3302,-0.32975,-0.33116,-0.34,-0.333,-0.31132,-0.29727,-0.28931,-0.29905,-0.31958,-0.31737,-0.30992,-0.29183,-0.28736,-0.29781,-0.31757,-0.33585,-0.34199,-0.33542,-0.33535,-0.32898,-0.32639,-0.34532,-0.36062,-0.36213,-0.36102
