-1.9633,-1.0527,0.36982,0.61203,0.31542,0.31199,0.19613,-0.05672,-0.22639,-0.1343,-0.14372,-0.37565,-0.34026,-0.3101,-0.43359,-0.50035,-0.59186,-0.79392
-1.3041,-1.1645,-1.251,-1.3586,-1.2788,-1.6438,-1.8258,-1.8457,-1.6788,-1.5742,-1.4866,-1.3479,-1.2489,-1.2231,-1.1486,-1.1879,-1.288,-1.3155
0.069791,0.13604,-0.21648,-0.28643,-0.35437,-0.23177,-0.27281,-0.36996,-0.23493,-0.12167,-0.021234,0.069252,0.13869,0.16636,0.31539,0.5134,0.5519,0.56505
-0.53387,-0.79015,-0.88233,-0.79216,-0.7967,-1.1913,-1.2605,-0.9436,-0.83335,-0.72474,-0.56672,-0.57253,-0.56426,-0.31297,-0.13799,-0.084359,0.16277,0.23834
-1.5047,-1.0434,-0.44151,-0.34922,0.043774,0.25132,0.34351,0.47174,0.57834,0.61844,0.55169,0.63439,0.60244,0.37314,0.13314,0.18827,0.34698,0.34505
0.70936,0.46277,-0.31372,-0.19284,-0.36238,0.022089,0.22833,-0.067715,-0.24248,-0.33497,-0.42706,-0.59929,-0.82046,-0.97973,-0.90265,-0.75743,-0.60079,-0.49931
0.50516,0.21179,0.40516,-0.05008,-0.27787,-0.41192,-0.51599,-0.63107,-0.81657,-0.85036,-0.98956,-1.2058,-1.3604,-1.4032,-1.4605,-1.295,-0.91414,-0.77769
1.7535,1.3172,0.22104,0.24719,0.28523,0.084192,-0.050248,-0.11381,-0.23714,-0.4103,-0.48682,-0.48362,-0.59757,-0.68274,-0.63851,-0.4229,-0.093837,-0.052216
0.7877,0.57079,0.82428,0.64297,0.24757,0.24066,0.16484,0.079096,-0.01809,-0.11635,-0.28608,-0.42447,-0.48947,-0.46231,-0.42485,-0.2395,-0.045543,-0.040511
0.06224,-0.031802,-0.45839,-0.52192,-0.061253,0.062343,-0.0098904,0.042274,0.12276,0.15088,0.3237,0.34554,0.37669,0.51332,0.69802,0.82741,0.81471,0.68975
-0.49545,-0.37402,-0.21094,0.12169,0.024518,0.34321,0.59157,0.56176,0.87442,1.0118,1.1287,1.2795,1.3132,1.1887,1.2339,1.195,0.86723,0.52944
1.615,1.9274,2.2043,1.884,1.813,1.7858,1.7236,1.8195,1.8173,1.361,0.6835,0.33084,-0.0030744,-0.2542,-0.52571,-0.82719,-1.1537,-1.5094
