-1.7752,-1.7169,-1.5001,-1.338,-1.3124,-1.2708,-1.1949,-1.0125,-0.83873,-0.76631,-0.91169,-0.82998,-0.95504,-1.0836,-1.3454,-1.4374
-1.1393,-1.0787,-1.2342,-1.6231,-1.6309,-1.6478,-1.6458,-1.7049,-1.6736,-1.7226,-1.6036,-1.7284,-1.8136,-1.7669,-1.5724,-1.7132
0.66077,0.44085,0.15669,0.097233,0.028725,0.016625,-0.0017576,0.008575,-0.096902,-0.14629,-0.098409,-0.066822,0.031557,0.11492,0.23049,0.38298
-0.68178,-0.4917,-0.50391,-0.58349,-0.60378,-0.67031,-0.79744,-0.76061,-0.7519,-0.73428,-0.57706,-0.57231,-0.49932,-0.33217,0.012922,0.16284
-2.0969,-1.9379,-1.4949,-0.97454,-0.68164,-0.39088,-0.09424,0.28409,0.60506,0.76735,0.66452,0.84764,0.90112,1.0335,0.93124,1.0988
0.05224,0.13667,0.13704,0.11455,0.0064623,-0.09917,0.049924,0.092325,0.067245,0.098681,-0.018229,-0.14769,-0.086804,-0.13817,-0.24558,-0.3135
0.13281,0.10477,0.11266,0.090376,0.065372,-0.15767,-0.5243,-0.82106,-0.87043,-0.89112,-1.002,-1.1831,-1.385,-1.2321,-1.176,-1.0999
1.9808,1.9079,1.8352,1.7801,1.7015,1.5083,1.1668,0.95789,0.79076,0.577,0.32799,0.28639,0.37289,0.6048,0.8102,1.0411
0.95485,0.61126,0.27168,0.35496,0.17804,0.13142,0.003114,-0.11604,-0.20735,-0.26323,-0.38979,-0.4771,-0.36176,-0.26309,-0.25205,-0.17214
-0.11886,-0.43613,-0.66505,-0.99191,-1.169,-1.1733,-0.96586,-0.93096,-1.0478,-1.2041,-1.0217,-0.7401,-0.59963,-0.57025,-0.49254,-0.70232
0.71061,0.20611,-0.24006,-0.98603,-0.89543,-0.82418,-0.68169,-0.44529,-0.2723,-0.19585,0.20039,0.51232,0.91553,0.92981,0.74024,0.45581
-0.038946,0.13067,0.12711,0.40191,0.58481,0.66073,0.83407,1.1432,0.92255,0.59155,0.5456,0.39205,0.083843,-0.44264,-0.9395,-1.4874
