-1.8185,-1.9427,-1.6506,-1.5796,-1.4601,-1.3407,-1.5116,-1.7632,-1.8945,-2.0177,-2.1073,-2.1684,-2.2692,-2.2904,-2.3812
-0.53381,-0.41809,-0.68733,-0.64517,-0.64401,-0.81639,-0.81815,-0.89766,-0.85319,-0.7298,-0.73854,-0.81528,-0.79353,-0.64499,-0.59659
-0.53684,-0.71195,-0.48033,-0.44409,-0.41,-0.35614,-0.34793,-0.18592,0.017753,0.21674,0.36661,0.60526,0.74678,0.85306,0.8752
-0.42605,-0.26243,-0.38828,-0.23477,-0.21197,-0.286,-0.05431,0.33058,0.69618,0.98469,1.0993,1.2907,1.5358,1.6263,1.7164
-0.026841,0.075717,0.64878,0.79662,0.86405,1.0322,1.0859,1.1562,1.0528,1.0191,1.0013,0.99834,1.0657,0.98622,1.0618
-0.17717,-0.21714,-0.5987,-0.99687,-1.3334,-1.4136,-1.3752,-1.2193,-1.507,-1.783,-1.658,-1.2549,-1.0079,-1.0176,-0.96411
0.44422,0.22861,0.089869,-0.19271,-0.56936,-0.75263,-0.56367,-0.21326,-0.21071,-0.09966,0.13908,0.55215,0.88462,1.0058,1.3491
0.86953,0.69764,0.65506,0.3712,0.037844,0.0013687,0.11238,0.3451,0.42146,0.6374,0.89638,1.3129,1.5259,1.4965,1.6428
-0.30578,-0.82535,-1.1089,-1.3076,-1.3809,-1.3677,-1.1992,-0.92144,-0.83931,-0.77159,-0.64266,-0.19679,0.11173,0.068739,0.00931
-0.64862,-0.6878,-0.87098,-0.6875,-0.07223,0.46159,0.96979,0.89756,0.66441,0.54976,0.64056,0.91297,1.0663,1.0693,1.0933
0.071778,0.28524,0.32446,0.83292,1.4329,1.5614,1.3335,0.69587,-0.06237,-0.72281,-1.1148,-1.3286,-1.6381,-1.9211,-2.0419
1.5971,1.4756,1.3394,1.1632,0.86848,0.39202,-0.057732,-0.59293,-0.79756,-1.0286,-1.3831,-1.5812,-1.5646,-1.6109,-1.7421
