-1.7739,-1.7545,-1.567,-1.0987,-0.67301,0.0091654,0.14228,-0.2071,-0.46935,-0.61976,-0.75684,-0.95412
-1.0207,-0.98175,-1.0468,-1.2005,-1.1395,-1.1437,-1.0677,-1.0264,-1.0406,-1.1783,-1.0539,-1.0035
0.013929,0.045795,-0.0039355,-0.12618,-0.18167,-0.29958,-0.42456,-0.38842,-0.28941,-0.14047,0.00042708,0.040167
-0.96036,-0.98035,-0.92575,-1.1084,-1.1806,-1.4306,-1.2554,-1.008,-0.78216,-0.68575,-0.43738,-0.22081
-0.4724,-0.29009,0.065426,0.48561,0.85565,1.2063,1.2379,1.3582,1.5382,1.4273,1.2708,1.1378
0.86344,0.81327,0.5604,0.49922,0.47135,0.36915,0.19615,0.10327,0.15054,0.055731,-0.36858,-0.51287
0.25519,0.014577,-0.28394,-0.38501,-0.47361,-0.84966,-1.043,-1.0087,-0.71772,-0.72559,-0.98829,-1.0691
2.0984,1.7,1.43,1.1792,0.86118,0.29245,-0.009382,0.16722,0.46287,0.42298,0.38607,0.3577
0.36638,-0.0075337,-0.16197,-0.26287,-0.64885,-0.93157,-1.0475,-1.044,-1.0683,-1.0264,-1.0516,-1.0508
-0.90887,-1.0282,-1.0219,-0.81473,-1.0564,-1.29,-0.99968,-0.55031,-0.27331,-0.14485,0.0024951,0.26189
-0.96587,-0.97464,-0.89658,-0.4959,-0.29329,0.12213,0.3817,0.51644,0.60304,0.57613,0.49623,0.36756
-0.038192,0.1531,0.54755,0.58369,0.52459,0.22871,0.12911,-0.050955,-0.71751,-1.4435,-1.7454,-1.9282
