-1.593,-1.3508,-1.1528,-1.1638,-1.0411,-0.9737,-0.60212,-0.52815,-0.50962,-0.4218,-0.51775,-0.57577,-0.77194
-0.21447,-0.52778,-0.70089,-0.66942,-0.76099,-0.70336,-0.98322,-0.99776,-0.92178,-0.80215,-0.85308,-1.0898,-1.1981
-0.24194,-0.096881,-0.07122,-0.1345,-0.24249,-0.30369,-0.44799,-0.5593,-0.61415,-0.52734,-0.45026,-0.32159,-0.15132
-0.65559,-0.87351,-1.0893,-0.97852,-0.87242,-0.75189,-0.97499,-1.0674,-1.0832,-0.99003,-0.67002,-0.42768,-0.16183
-1.1562,-0.68874,-0.14554,0.099091,0.36438,0.53012,1.0462,1.3063,1.4582,1.5262,1.4925,1.6451,1.6474
-0.20746,-0.28033,-0.29631,-0.28543,-0.42509,-0.5329,-0.84958,-0.97599,-1.0643,-1.0976,-0.99982,-1.0591,-1.1876
0.72862,0.51875,0.25394,0.056383,-0.13362,-0.42431,-0.59752,-0.94983,-1.2518,-1.5806,-1.5659,-1.3696,-1.293
1.699,1.4111,1.2165,1.1261,0.99926,0.76301,0.37833,0.056738,-0.12662,-0.065351,0.17597,0.45902,0.58175
0.033401,-0.025011,-0.15824,-0.35448,-0.54721,-0.72339,-0.83378,-1.027,-1.1428,-1.1571,-0.95137,-0.82148,-0.74677
-0.12165,-0.28999,-0.63125,-0.89507,-1.2538,-1.262,-0.99846,-0.5341,-0.16457,0.014948,0.12128,-0.084071,-0.11343
0.51048,0.10831,-0.2521,-0.30845,-0.36694,-0.2907,0.084265,0.44809,0.73711,0.98113,0.91072,0.2927,-0.24292
0.17128,0.48238,0.69376,0.88859,0.87381,0.97296,0.87608,0.86364,0.8016,0.44024,-0.24868,-1.1667,-1.6185
