-1.3009,-1.178,-0.8724,-0.6788,-0.55671,-0.5738,-0.26672,-0.00301,0.10047,0.19328,0.31263,0.38558,0.26279,0.10287,-0.064178,-0.24674,-0.45384,-0.62541,-0.78291,-0.94855,-1.1345
0.18256,0.23974,-0.046045,-0.36972,-0.48113,-0.49182,-0.64932,-0.64418,-0.44774,-0.55458,-0.72527,-0.82201,-0.78716,-0.79627,-0.70111,-0.84251,-0.88223,-0.85051,-0.78635,-0.8662,-0.80918
0.51525,0.42239,0.30954,0.05162,-0.15384,-0.31083,-0.28533,-0.32243,-0.33779,-0.36398,-0.55755,-0.6632,-0.58635,-0.42648,-0.23829,-0.020717,0.14536,0.23681,0.32369,0.42697,0.50269
-1.2761,-1.1064,-1.259,-1.1222,-1.0757,-0.85402,-0.87641,-0.73539,-0.59718,-0.58739,-0.55686,-0.54392,-0.56129,-0.43472,0.028557,0.28236,0.29391,0.34831,0.481,0.55091,0.65705
-1.2504,-1.2649,-0.83643,-0.61488,-0.403,-0.27433,0.081502,0.30765,0.48719,0.67568,0.84108,0.95817,1.0814,1.1252,1.0633,0.99267,0.81239,0.67615,0.61375,0.71258,0.64848
-1.0213,-0.92805,-0.87512,-0.84411,-0.88367,-0.9709,-1.0521,-1.0725,-0.99487,-0.84891,-0.99492,-1.2314,-1.336,-1.2878,-1.1354,-0.6803,-0.56418,-0.64071,-0.76093,-0.79843,-0.77327
0.80508,0.82112,0.95376,0.99965,0.99982,0.88549,0.71319,0.52171,0.14452,-0.060178,-0.15624,-0.36376,-0.61605,-0.74476,-0.70256,-0.51631,-0.5547,-0.42936,-0.26518,-0.13543,-0.031602
1.256,1.1843,1.0248,1.0328,0.80088,0.62745,0.48156,0.18618,0.035604,-0.11267,-0.3575,-0.63565,-0.76452,-0.83007,-0.66967,-0.34906,-0.26274,-0.2431,-0.22728,-0.084013,0.039519
-0.12896,-0.1776,-0.26728,-0.3235,-0.40617,-0.43888,-0.55749,-0.74744,-1.0709,-1.1588,-1.0924,-1.0031,-0.96327,-0.75144,-0.58851,-0.45661,-0.51758,-0.59946,-0.62052,-0.51295,-0.55219
0.17289,0.065191,-0.27936,-0.81759,-1.125,-1.3183,-1.2935,-1.2106,-1.1468,-1.1412,-1.0307,-0.64603,-0.3302,-0.087518,0.32042,0.56694,0.67238,0.735,0.71719,0.58157,0.57901
1.326,1.1737,0.84068,0.41262,0.33363,0.10048,-0.020147,-0.055128,-0.14041,-0.24994,-0.1967,-0.030546,0.30826,0.52141,0.34099,-0.10337,-0.36452,-0.51162,-0.57397,-0.60923,-0.72934
-0.10184,0.099747,0.13809,0.069777,0.14239,0.49019,0.96249,1.3447,1.3299,1.2383,1.1483,1.1048,0.96996,0.97929,1.0126,0.58183,-0.0097109,-0.52783,-0.92572,-1.1945,-1.354
