-1.7498,-2.1969,-2.2939,-1.9575,-1.8153,-1.7924,-1.7572,-1.5977,-1.6685,-1.6953,-1.6354,-1.6565,-1.6816,-1.7954,-1.8625
-1.1641,-0.82223,-0.73538,-0.89497,-0.93974,-0.96247,-0.94083,-1.1555,-1.1133,-1.0055,-0.94875,-0.93799,-0.79497,-0.76764,-0.66361
0.26884,0.1202,0.051448,0.094142,0.071736,0.026211,-0.014201,0.025545,0.11206,0.21173,0.26724,0.27389,0.45766,0.66299,0.82763
-1.4639,-0.94247,-0.72583,-0.80392,-0.7174,-0.65411,-0.62388,-0.63952,-0.49633,-0.405,-0.31953,-0.10074,-0.0069477,0.1906,0.31571
-1.0661,-1.3337,-1.3774,-1.0973,-0.64998,-0.31673,-0.16665,0.12585,0.31681,0.41875,0.44399,0.42822,0.35134,0.55223,0.561
0.77056,0.79089,0.81718,0.8219,0.62205,0.54836,0.31484,0.073865,-0.064258,-0.23566,-0.52842,-0.8332,-0.68539,-0.43775,-0.54337
0.66786,0.50994,0.24662,0.036713,-0.064845,-0.085936,-0.15494,-0.19139,-0.40568,-0.71089,-0.9082,-0.92581,-0.82144,-0.49577,-0.51537
1.8968,1.7852,1.6028,1.2509,1.1182,0.92332,0.60079,0.38707,0.18748,-0.083374,-0.20505,-0.14076,-0.048541,0.38743,0.53041
-0.14649,-0.4638,-0.57691,-0.43143,-0.45693,-0.70947,-1.0246,-1.123,-1.1841,-1.1073,-1.0961,-1.0388,-0.82068,-0.60329,-0.71248
0.27409,0.25348,0.28795,0.51733,0.37339,0.2161,0.22689,0.33125,0.36758,0.58478,0.70796,0.85786,1.2751,1.2546,1.0167
1.1481,0.86161,0.75533,0.63189,0.75412,0.91503,1.0915,1.1862,1.0553,1.0341,1.0031,0.77102,0.51711,-0.00044311,-0.4941
0.26291,1.0015,1.4921,1.8153,2.1544,2.2503,2.1293,1.662,0.85139,0.33622,0.10165,-0.26451,-0.62103,-1.1798,-1.7882
