-1.2322,-1.2623,-1.0818,-0.85875,-0.59535,-0.53079,-0.43816,-0.30138,-0.14716,0.08554,0.031321,-0.3032,-0.81272,-1.022,-1.1876
-0.18765,-0.089563,-0.37736,-0.62652,-0.86004,-0.83609,-0.90832,-1.0142,-1.154,-1.5116,-1.4273,-1.2594,-0.68705,-0.43434,-0.32663
0.28472,0.021583,-0.042764,-0.025164,0.15981,0.23897,0.20991,0.14479,0.14189,0.22531,0.38945,0.35209,0.10883,0.015427,0.11703
-0.85991,-0.5985,-0.63868,-0.68536,-0.62008,-0.45012,-0.27948,-0.2864,-0.28351,-0.20626,0.23997,0.58771,1.0769,1.221,1.3872
-1.1277,-1.0161,-0.63622,-0.36437,-0.021501,0.073175,0.016299,0.050167,0.23476,0.70948,0.89105,0.86968,0.57981,0.50992,0.3752
0.29761,0.4148,0.35297,0.57459,0.68389,0.65711,0.52273,0.4494,0.38232,0.1617,-0.19261,-0.2833,-0.52727,-0.79999,-0.83868
-0.5802,-0.64038,-0.33738,-0.33228,-0.45976,-0.70595,-0.63462,-0.67175,-0.95441,-0.94865,-0.84024,-0.79741,-0.82409,-0.85243,-0.88518
1.9298,2.1497,1.8477,1.3704,0.88668,0.55796,0.12456,-0.3931,-0.77078,-0.6199,-0.42748,-0.13728,0.28592,0.52032,0.47149
0.63975,0.18198,-0.3003,-0.60108,-0.56054,-0.80692,-0.92703,-0.7752,-0.41131,-0.0017627,0.12145,-0.047862,-0.97909,-1.2796,-1.1391
-0.4673,-0.74946,-1.2526,-1.2217,-1.0099,-1.0403,-0.77516,-0.30237,0.27951,0.65225,0.65429,0.38651,0.76955,0.68011,0.82981
0.10084,-0.33109,-0.98361,-1.6198,-1.9633,-2.0366,-1.9814,-1.7799,-1.5419,-1.4317,-1.6942,-1.5793,-1.602,-1.52,-1.5643
0.2193,0.038041,-0.22045,-0.016113,0.81425,1.206,1.3168,1.2001,0.91382,0.7155,0.538,-0.067714,-0.39415,-0.76555,-0.96119
