-1.7263,-1.5519,-1.5223,-1.3098,-1.3917,-1.3733,-1.3434,-1.2524,-1.0658,-0.97532,-0.99607,-1.0433,-1.1525,-1.2702,-1.354,-1.4308,-1.4343,-1.4774
-0.099001,-0.21254,-0.24699,-0.31463,-0.24294,-0.21473,-0.25466,-0.56286,-0.72734,-0.76433,-0.84321,-0.9839,-1.0088,-0.995,-0.94006,-0.94956,-0.91067,-0.84385
0.31052,0.26529,0.18084,-0.027968,-0.20264,-0.23133,-0.31723,-0.3912,-0.47033,-0.49642,-0.50323,-0.47156,-0.35098,-0.31011,-0.30839,-0.29769,-0.25031,-0.17749
-1.0139,-0.97359,-0.82498,-0.91606,-0.71479,-0.63083,-0.59931,-0.58649,-0.67972,-0.68755,-0.60349,-0.39348,-0.15541,0.025325,0.10058,0.25861,0.29985,0.29943
-1.0745,-0.69523,-0.54599,-0.29511,-0.21103,0.0019728,0.23929,0.51397,0.8512,1.0149,1.1907,1.3614,1.3855,1.3738,1.3723,1.3067,1.2882,1.267
-0.80437,-0.89963,-0.92591,-0.89531,-0.74067,-0.70992,-0.70492,-0.84361,-0.90334,-0.89479,-0.91628,-1.0225,-1.1624,-1.2206,-1.3459,-1.5408,-1.739,-1.7816
0.95348,0.82445,0.7749,0.74458,0.46922,0.13898,-0.012745,-0.080746,-0.30781,-0.47453,-0.46314,-0.34926,-0.38869,-0.4132,-0.54548,-0.59688,-0.5886,-0.53263
1.6805,1.6502,1.5976,1.3418,1.1066,0.9244,0.80276,0.62792,0.41445,0.29805,0.28399,0.25514,0.12688,0.045376,0.09024,0.15551,0.15069,0.098032
-0.062164,-0.29821,-0.53967,-0.66141,-0.794,-1.0605,-1.3397,-1.3222,-1.4164,-1.5433,-1.4894,-1.3336,-1.1997,-1.2385,-1.3182,-1.2855,-1.2018,-1.0715
0.016136,-0.64965,-1.0793,-1.1655,-1.2253,-1.0453,-0.79588,-0.69735,-0.4344,-0.16522,0.0016389,-0.027936,0.21311,0.42653,0.47371,0.46662,0.47932,0.68338
0.363,-0.052728,-0.090255,0.0023317,-0.053506,0.089837,0.13985,0.22549,0.50504,0.69855,0.82223,0.71581,0.64039,0.44302,0.24647,0.11435,0.016449,-0.063184
-0.26207,-0.13477,0.12385,0.18172,0.57163,1.0445,1.2836,1.2377,1.3337,1.2761,1.1374,0.7046,0.47262,0.31846,0.00035281,-0.23639,-0.58882,-0.90379
