-1.8537,-1.6384,-1.1817,-0.8909,-0.73571,-0.89402,-0.98689,-0.95822,-0.81052,-0.76626,-0.8898,-0.97113,-0.98882,-1.0371,-1.1716,-1.3152,-1.4989
-0.31627,-0.62465,-1.078,-1.2872,-1.4805,-1.3834,-1.2479,-1.2611,-1.3826,-1.4151,-1.2914,-1.232,-1.1575,-1.1232,-1.1269,-0.98892,-0.96518
0.12273,0.127,0.17064,-0.020626,-0.1865,-0.27885,-0.30654,-0.31711,-0.38535,-0.47465,-0.40811,-0.35341,-0.3149,-0.23024,-0.021778,0.24114,0.32424
-0.4289,-0.58633,-0.97267,-1.1638,-1.1115,-0.93664,-0.76907,-0.60222,-0.55251,-0.50959,-0.52281,-0.41378,-0.26578,-0.1923,0.062016,0.23189,0.47482
-2.1441,-1.7011,-0.96671,-0.40145,-0.070765,0.12575,0.34738,0.68329,0.93794,1.0559,1.1583,1.1525,1.1211,1.1606,1.1777,1.1061,1.1422
0.34006,0.2618,0.022491,0.033472,0.04779,0.025471,-0.028415,-0.1632,-0.32357,-0.53576,-0.77482,-1.0099,-1.2287,-1.3214,-1.3284,-1.4527,-1.3837
-0.42372,-0.14085,-0.01917,-0.26331,-0.40492,-0.51752,-0.58639,-0.68998,-0.84706,-0.99233,-1.1907,-1.2777,-1.3162,-1.256,-1.0841,-1.1276,-0.9654
2.0453,1.9358,1.6068,1.2578,0.80005,0.57522,0.36085,0.064168,-0.12794,-0.24697,-0.33847,-0.43281,-0.49447,-0.40488,-0.10729,0.060701,0.27335
0.58241,0.66858,0.68102,0.46592,0.45594,0.30989,0.089541,-0.087261,-0.21246,-0.33537,-0.51934,-0.52203,-0.38899,-0.19681,-0.094486,-0.12423,-0.1109
0.40916,0.015378,-0.25176,-0.53454,-0.47877,-0.58722,-0.80191,-0.94371,-1.0008,-0.9164,-0.5531,-0.32331,-0.17573,0.14482,0.2264,0.28643,0.1392
0.75552,0.29766,-0.3792,-1.1129,-1.345,-1.5911,-1.7463,-1.5597,-1.0954,-0.73441,-0.19324,0.12575,0.24001,0.2548,0.14628,0.078158,-0.17953
0.84211,0.73542,0.63492,0.63497,1.0798,1.2953,1.3771,1.4227,1.4479,1.2345,1.0504,0.9514,0.69967,0.33078,-0.15088,-0.38056,-0.80954
