-1.6694,-1.6126,-1.5269,-1.3242,-1.3062,-1.1729,-1.011,-0.79621,-0.5962,-0.57653,-0.58046,-0.59494,-0.61545,-0.71824,-0.88315,-1.1195,-1.3765
-0.2303,-0.18827,-0.36471,-0.62708,-0.66152,-0.76234,-0.81091,-0.84681,-0.70633,-0.68589,-0.82983,-0.78454,-0.74961,-0.81786,-0.59742,-0.65472,-0.76022
0.42327,0.39848,0.29475,0.10069,0.01665,-0.14983,-0.18925,-0.1846,-0.16238,-0.12687,-0.25376,-0.11224,0.14569,0.15964,0.3208,0.32408,0.32638
-1.5318,-1.4361,-1.4164,-1.4537,-1.3379,-1.306,-1.2122,-1.1402,-1.1036,-1.0726,-0.99152,-0.79443,-0.5301,-0.3398,-0.25821,-0.10703,0.15076
-1.0054,-0.83841,-0.68227,-0.40413,-0.19429,0.065488,0.32889,0.66177,0.84666,0.95216,1.0324,0.88804,0.83827,1.1036,0.97766,0.93255,0.88217
-0.12316,-0.047237,-0.077135,-0.15594,-0.18434,-0.18142,-0.18264,-0.22771,-0.44751,-0.59169,-0.70677,-0.78689,-0.73084,-0.60292,-0.68382,-0.48236,-0.35053
0.7577,0.62894,0.696,0.65836,0.38047,0.2747,0.087847,-0.14349,-0.52545,-0.78029,-0.91973,-1.1879,-1.1327,-0.69253,-0.67427,-0.37172,-0.16638
1.4788,1.558,1.5232,1.389,1.3044,1.1072,0.90717,0.69606,0.41997,0.19457,0.066986,-0.16855,-0.14789,0.20925,0.12247,0.24305,0.41273
-0.59296,-0.81571,-0.97475,-1.164,-1.4361,-1.7199,-1.843,-1.8636,-2.0324,-2.0713,-1.846,-1.5198,-1.1743,-0.93876,-1.0562,-1.0974,-1.0484
0.2947,0.18655,-0.0066968,-0.29402,-0.57764,-0.57928,-0.65419,-0.68107,-0.36413,-0.14169,0.067346,0.55428,0.95324,0.97726,1.1921,1.1754,1.1161
1.0987,1.3,1.2744,1.2023,1.0079,1.1423,1.1733,1.3035,1.5826,1.7101,1.3657,1.1507,1.0188,0.75433,0.60191,0.19603,-0.25656
-0.36857,-0.031416,-0.16175,-0.29834,0.011703,0.12536,0.27703,0.21366,0.091163,-0.078118,-0.46137,-0.70561,-0.85717,-1.2977,-1.5294,-1.9239,-2.1995
