-1.9795,-1.9296,-2.2271,-2.2435,-2.1436,-2.0011,-1.7643,-1.5817,-1.522,-1.4835,-1.4833,-1.5674,-1.7194,-1.9018,-2.0953
-0.79103,-0.90923,-0.66389,-0.72874,-0.66694,-0.68786,-0.84242,-0.98601,-0.9818,-1.1024,-1.1804,-1.2434,-1.0598,-0.93953,-0.81043
0.070338,0.11606,-0.13938,-0.39665,-0.62518,-0.6415,-0.6878,-0.68432,-0.72346,-0.66393,-0.4703,-0.39018,-0.33604,-0.29966,-0.12665
-1.3187,-1.2264,-0.76995,-0.49635,-0.35485,-0.32441,-0.44713,-0.48365,-0.38543,-0.24853,-0.050231,0.13527,0.422,0.60125,0.64812
-1.3423,-1.0754,-1.0976,-0.81656,-0.45855,-0.14994,0.24587,0.65187,0.85916,1.0427,1.1383,1.1011,1.1101,1.1131,0.94826
-0.21148,-0.23739,-0.10883,-0.1821,-0.1784,-0.38598,-0.68961,-0.97858,-1.153,-1.4117,-1.8186,-1.9899,-2.0779,-2.0992,-2.0063
1.5299,1.3686,1.1762,1.1635,0.87271,0.73654,0.53513,0.0067613,-0.21536,-0.36766,-0.76285,-0.69975,-0.64476,-0.48225,-0.44546
2.5585,2.3329,2.2073,2.0558,1.6847,1.1949,0.63957,0.12456,-0.17869,-0.29066,-0.35285,-0.34204,-0.16713,-0.055657,-0.11467
0.92376,0.99236,0.8137,0.75598,0.55806,0.14476,-0.043742,-0.012454,-0.15084,-0.16495,-0.067742,-0.061331,-0.28575,-0.57142,-0.80781
1.5581,1.3036,1.1582,0.77736,0.38645,-0.082594,-0.38407,-0.18639,-0.093796,-0.068179,0.11266,0.41589,0.57893,0.75729,0.88872
1.647,1.4323,1.1784,0.83423,0.40772,0.35154,0.25917,0.28961,0.42035,0.50469,0.5852,0.53814,0.18012,-0.069163,-0.19411
0.086349,0.80079,1.4962,1.8001,1.9165,2.129,2.075,2.0126,1.973,1.8242,1.4938,1.0923,0.39478,-0.36539,-0.84257
