-1.4952,-1.2793,-0.61537,-0.079917,-0.26061,-0.28646,-0.26975,-0.16004,-0.2412,-0.51065,-0.79744,-0.80834
-1.2642,-1.2081,-1.137,-1.3899,-1.4261,-1.4977,-1.3892,-1.3571,-1.2437,-1.1867,-1.2981,-1.3762
0.36408,0.16148,0.1351,-0.05281,-0.06258,-0.10736,-0.065337,-0.095003,-0.079335,0.129,0.34902,0.41065
-0.88531,-0.80955,-0.9286,-1.0708,-1.0394,-0.86013,-0.72181,-0.67936,-0.46672,-0.13924,0.079759,0.15162
-1.054,-0.71895,-0.28096,-0.072318,0.23187,0.553,0.75039,0.94367,0.85882,0.86803,1.0492,0.9467
0.41973,0.4644,0.42332,0.38389,0.29631,0.23824,-0.092215,-0.47895,-0.60339,-0.42883,-0.34395,-0.48216
0.6249,0.39106,0.30236,0.2152,-0.00898,-0.14972,-0.47186,-0.93954,-1.0862,-0.94389,-0.79351,-0.64821
1.7218,1.634,1.2325,0.7402,0.56173,0.39456,0.18562,-0.092021,-0.30503,0.063552,0.54135,0.46312
0.57277,0.51138,0.37266,0.17171,-0.078467,-0.12176,-0.33208,-0.3922,-0.44473,-0.33645,-0.29008,-0.3776
-0.075119,-0.2256,-0.31583,-0.63115,-0.92106,-1.1484,-1.221,-0.85733,-0.26517,0.16939,-0.10841,-0.076236
0.029952,0.021052,0.044232,0.16714,-0.041821,-0.36009,-0.35306,0.046582,0.64342,1.0371,0.83073,0.51912
1.2847,1.8119,2.0178,1.6116,1.6426,1.4734,1.0791,0.82074,0.68166,0.28271,-0.55949,-1.0986
