-1.2181,-1.0264,-0.89078,-0.73837,-0.75316,-0.72338,-0.71791,-0.80666,-1.09,-1.467,-1.5444,-1.5247,-1.5039
-0.64841,-0.75013,-0.87434,-0.89219,-0.70839,-0.70372,-0.76963,-0.70056,-0.78611,-0.86204,-0.84384,-0.65294,-0.57541
0.18023,0.17136,0.080582,0.0678,0.065239,-0.046875,-0.17215,-0.092695,0.028689,0.11141,0.26723,0.47164,0.54204
-1.1266,-1.1227,-1.0337,-0.98182,-0.91161,-1.0074,-0.94206,-0.70361,-0.36368,0.019583,0.1086,0.20965,0.26084
-0.42586,-0.25572,0.023513,0.32033,0.45993,0.6721,0.78778,0.7795,0.9952,1.2046,1.159,0.95238,0.8628
0.024262,0.018729,-0.045918,-0.14148,-0.22144,-0.38094,-0.57769,-0.81297,-0.72283,-0.6135,-0.71434,-0.98867,-1.0749
0.46305,0.42824,0.26402,-0.063081,-0.47081,-0.56357,-0.57254,-0.74312,-0.60953,-0.42773,-0.52807,-0.65552,-0.63639
1.3376,1.2516,1.114,0.85198,0.52084,0.27329,0.10875,-0.094579,0.19196,0.60015,0.65767,0.53872,0.4395
-0.79499,-0.88607,-0.95561,-1.1487,-1.5822,-1.8765,-1.8291,-1.5938,-1.3205,-1.2294,-1.1979,-1.1855,-1.1205
-1.4297,-1.5847,-1.6129,-1.4715,-1.0982,-0.79664,-0.5776,0.040394,0.49239,0.46728,0.49493,0.63272,0.8423
-0.040243,-0.002085,0.070997,0.45986,1.1244,1.5956,1.6096,1.7127,1.3302,0.66704,0.23174,-0.22891,-0.52186
0.29549,0.26735,0.26103,0.36193,0.64363,0.59234,0.3587,0.1253,-0.50392,-1.2057,-1.778,-2.1996,-2.4928
