-0.58019,-0.63477,-0.71364,-0.71214,-0.68121,-0.47844,-0.43718,-0.53465,-0.65101,-0.72581,-0.7002,-0.60778,-0.66199,-1.07,-1.2541,-1.3526,-1.447,-1.4605,-1.4757,-1.5449
1.5206,1.5432,1.6533,1.4803,1.2393,1.0297,1.0012,1.0225,0.98056,0.94424,0.98891,0.89623,0.94133,0.8832,0.84034,0.76117,0.75307,0.57078,0.36796,0.25967
-0.39754,-0.58149,-0.82522,-1.0433,-1.2834,-1.3319,-0.89935,-0.69199,-0.60949,-0.34125,-0.15422,-0.048045,0.027958,0.039802,-0.022117,0.0684,0.22779,0.34435,0.40618,0.41821
-1.4119,-1.2219,-1.1185,-1.0682,-0.81127,-0.47731,-0.22703,-0.029094,0.2428,0.71371,0.96894,0.90458,1.0676,1.2183,1.3254,1.4366,1.6442,1.7051,1.7411,1.8795
-0.41596,-0.28564,-0.27111,-0.035883,0.23429,0.3584,0.33707,0.46675,0.65764,0.63193,0.52429,0.56727,0.52241,0.75062,0.893,0.99954,1.0168,1.1025,1.1597,1.1241
-1.8041,-1.4421,-1.0955,-1.0712,-1.42,-1.8515,-1.8714,-1.9254,-1.8076,-1.755,-1.9123,-1.996,-2.1661,-2.148,-2.1304,-1.9703,-1.8786,-1.7948,-1.6135,-1.4248
0.7894,0.6923,0.68381,0.72215,0.78416,0.8974,0.83027,0.89479,0.99967,0.822,0.71258,0.83005,0.98121,0.84799,0.85569,1.0709,1.1646,1.3835,1.6045,1.66
-0.032772,-0.14894,-0.39818,-0.5442,-0.68078,-0.87244,-0.999,-1.1226,-1.0734,-1.0757,-1.2395,-1.5592,-1.6518,-1.2157,-1.1518,-0.97144,-0.67037,-0.42874,-0.20921,-0.0228
-0.21288,-0.037172,-0.30752,-0.68088,-0.93355,-1.1291,-1.2229,-1.451,-1.5667,-1.4287,-1.3134,-1.0696,-0.90392,-0.91257,-0.72641,-0.42387,-0.26724,-0.0092604,0.22713,0.36294
1.2491,0.86155,0.66989,0.35909,-0.054922,-0.37626,-0.40081,-0.43916,-0.68667,-0.74751,-0.67135,-0.75428,-0.93462,-0.12676,0.44255,0.7912,0.88656,0.86543,0.90132,0.97004
-0.52141,-0.75971,-0.96799,-1.2365,-1.3793,-1.0169,-0.4248,0.017048,-0.037143,-0.13515,0.056088,0.48343,0.80251,0.2827,0.12798,0.057567,-0.013253,-0.18393,-0.47973,-0.82328
0.11943,0.31898,0.33503,0.33385,0.55003,1.059,1.6231,1.6213,1.3654,1.2715,0.89122,0.44136,0.14974,0.026897,-0.2087,-0.49037,-0.67104,-0.95732,-1.2634,-1.4108
