-1.2137,-1.0453,-0.66556,-0.54416,-0.72923,-0.94595,-1.0798,-1.1772,-1.2815,-1.5069,-1.8178,-2.0482
0.69999,0.59926,0.33014,0.16168,0.32412,0.51988,0.70457,0.58946,0.57958,0.61354,0.81762,0.79674
-0.71898,-0.67042,-0.55856,-0.30934,-0.17093,-0.45707,-0.41546,0.0018916,0.26739,0.31689,0.51631,0.59556
-1.1379,-1.2107,-1.0797,-0.94914,-0.72807,-0.49827,-0.051964,0.32945,0.55026,0.80231,1.0004,1.3427
-0.51127,-0.36515,0.080057,0.5264,0.55716,0.52239,0.56541,0.6205,0.52719,0.48343,0.42944,0.53036
0.20302,-0.021353,-0.59169,-1.0209,-0.63809,-0.1706,-0.56746,-0.89834,-1.1483,-1.5057,-1.7918,-2.1028
-0.29628,-0.4784,-0.52717,-0.43534,-0.42655,-0.23993,-0.076337,0.085475,0.095876,0.16618,0.14362,0.24304
1.4065,1.0983,0.67962,-0.065187,-0.51955,-0.75516,-0.79968,-0.97951,-1.2238,-1.1586,-1.1002,-0.81357
-0.6874,-0.7885,-0.73364,-0.54455,-0.60136,-1.1113,-1.5597,-1.2343,-0.98787,-0.91961,-0.74921,-0.38415
-0.15652,-0.20096,-0.46313,-0.67899,0.36443,1.5328,1.6149,1.2081,1.1407,0.89907,0.70651,0.50483
-0.58533,-0.34582,0.0015588,0.39094,0.31579,-0.13354,-0.084222,0.16628,-0.015232,-0.55696,-0.9331,-0.9703
-0.61647,-0.39713,0.18274,1.2447,2.1118,1.4606,0.60344,0.18903,-0.22365,-0.62714,-1.0565,-1.3756
