-1.1377,-1.0727,-1.0561,-1.0073,-0.96623,-0.96498,-1.0036,-1.1289,-1.3861,-1.5139,-1.3281,-1.2617,-1.5552
0.095255,0.085496,0.098991,-0.057341,-0.009835,0.55641,0.7494,0.49598,0.24945,0.051781,-0.061815,-0.38202,-0.10507
-1.6088,-1.4872,-1.4294,-1.5077,-1.3602,-1.6456,-2.1189,-1.6752,-1.4569,-1.3272,-1.1192,-0.51861,-0.50357
-0.62036,-0.58462,-0.47585,-0.37261,-0.33093,0.17448,0.8132,1.1822,1.4934,1.5612,1.9751,1.7316,1.8272
-1.1769,-0.98559,-0.79933,-0.59059,-0.42392,-0.45425,-0.53271,-0.38525,-0.38549,-0.18882,-0.16695,0.028931,-0.1244
-1.8017,-1.6578,-1.4333,-1.0911,-0.61747,-0.53512,-0.54119,-0.40299,-0.16691,-0.16356,-0.69947,-0.8825,-0.88233
0.73121,0.5051,0.43249,0.47804,0.30889,-0.12912,-0.5912,-0.52789,-0.031126,0.37421,0.51366,0.82701,0.96799
0.62684,0.65271,0.55427,0.33119,0.23705,0.261,0.49195,0.39329,0.029213,-0.22835,-0.39548,-0.8252,-0.95557
2.708,2.3991,1.9116,1.56,0.87257,-0.38074,-1.4687,-1.4926,-1.4158,-1.272,-0.9436,-0.41102,-0.40811
-0.69464,-1.0228,-1.2185,-1.3971,-1.1935,-0.62666,0.2652,0.4822,0.37751,0.31816,0.14784,0.4173,0.42737
1.5094,1.3365,1.1064,0.48558,-0.48181,-0.8691,-0.67493,-0.42354,-0.66232,-0.37305,-0.046411,-0.091525,-0.04359
-1.1903,-0.85915,-0.37629,-0.14741,0.3168,0.90196,1.3625,1.813,1.6609,0.73038,0.14077,-0.23392,-0.72261
