0.21308,0.15123,-0.079007,-0.26526,0.058057,-0.085655,-0.20081,-0.36679,-0.69054,-0.96296,-1.1089
-1.23,-1.6053,-1.7788,-1.6355,-2.079,-2.0723,-1.8342,-1.7161,-1.9536,-1.837,-1.5521
-1.7488,-1.8888,-2.0568,-2.3749,-2.1607,-2.0768,-1.6044,-1.144,-1.046,-0.88181,-0.67277
-0.65456,-0.54398,-0.10931,0.39389,0.40573,0.75384,0.83675,1.0566,1.6813,2.1817,2.258
-0.20462,-0.10804,-0.084362,-0.085858,0.44042,0.33199,0.22443,0.44787,0.43693,0.45902,0.66304
-1.8765,-1.7121,-1.4052,-1.1533,-1.4846,-1.5213,-1.4412,-1.5969,-1.85,-2.0636,-2.0627
0.42357,0.49284,0.77606,0.56802,0.60311,0.54354,0.47111,0.38786,0.63117,0.74985,0.83794
0.96578,0.86356,1.0914,1.1847,0.73667,0.59815,0.40547,0.23891,0.28425,0.30101,0.17949
1.2246,1.0749,0.57863,-0.085768,-0.25347,-0.70088,-0.81932,-0.66687,-0.53269,-0.30288,-0.096919
1.575,1.6869,1.2506,0.85847,0.64899,0.58571,0.62617,0.37933,0.27354,0.33581,0.50513
-1.6527,-1.7253,-2.0982,-2.3507,-2.0885,-1.5236,-0.91477,-0.63038,-0.73569,-0.83436,-1.0955
-0.63703,-0.53317,-0.16773,-0.082052,0.40325,0.88239,1.2365,1.3233,1.0059,0.40312,-0.17938
