-0.15143,-0.42981,-0.57626,-0.71044,-0.61993,-0.37957,-0.084695,-0.10863,-0.14317,-0.1948,-0.30345,-0.4603,-0.60522,-0.78475
0.70308,0.47347,0.37386,0.19252,0.088468,0.06327,0.19134,0.34555,0.27305,0.36816,0.41766,0.21836,0.2339,0.45572
-0.30118,-0.49298,-0.64854,-0.81993,-0.88883,-0.95672,-0.83366,-0.73637,-0.76131,-0.69791,-0.53321,-0.54878,-0.35334,-0.10691
-1.4805,-1.4249,-1.3318,-1.2636,-1.2243,-1.1448,-1.1341,-0.68989,-0.43033,-0.19767,0.29069,0.57291,0.70587,0.76186
0.028633,0.22528,0.30477,0.35062,0.61855,0.96,1.0973,1.1001,1.3296,1.638,1.6597,1.4917,1.4585,1.4562
-2.3649,-2.1145,-1.7741,-1.4354,-1.3039,-1.2589,-1.2947,-1.26,-1.218,-1.4113,-1.5213,-1.4185,-1.6425,-1.8181
-0.81677,-0.6366,-0.35582,-0.11471,0.0084426,-0.02953,-0.060023,-0.079247,0.13547,0.25297,0.23003,0.29165,0.13416,-0.017923
1.3679,1.7038,1.7002,1.519,1.3734,1.0585,0.56659,0.22128,0.15416,-0.048068,-0.09223,0.08251,-0.01697,-0.14549
-0.34456,-0.51305,-0.69066,-0.88978,-1.2981,-1.7881,-2.0945,-2.2082,-2.2774,-2.1546,-1.786,-1.5291,-1.2655,-1.3087
1.27,1.0128,0.66231,0.40214,-0.03495,-0.53391,-0.51218,-0.54837,-0.70755,-0.37446,-0.025576,0.036669,0.14205,0.46046
-1.0013,-1.4918,-1.8074,-2.0141,-2.1688,-2.2159,-1.3934,-0.84556,-0.98688,-1.0314,-0.95173,-0.99555,-0.83809,-0.72842
-0.6768,-0.68637,-0.58683,-0.63139,-0.53149,-0.19764,0.18775,0.66036,0.60524,0.34716,0.22632,-0.31082,-0.70706,-0.79808
