-1.2255,-1.143,-1.3888,-1.4073,-1.4911,-1.8149,-1.7892,-1.6485,-1.7082,-1.4211,-1.3492,-1.2669
1.0239,0.81884,0.66337,0.69802,0.70318,0.59018,0.92384,1.5974,1.6299,1.44,0.86176,0.33161
-0.86051,-0.82488,-0.93567,-0.94033,-1.1648,-1.2126,-1.2373,-1.2322,-0.82423,-0.76636,-0.51579,-0.28746
0.20319,0.010957,0.16562,0.044175,-0.17556,0.11367,0.30867,0.27463,0.91393,1.0113,1.1442,1.321
-2.0098,-1.319,-1.1394,-0.91149,-0.84114,-0.71175,-0.70638,-0.96369,-0.60496,-0.1869,-0.11021,0.11663
-2.0793,-2.0786,-1.2797,-0.99814,-0.77527,-0.83632,-0.78885,-0.38892,-0.95515,-0.57367,-0.25414,-0.54421
0.54069,0.86401,0.74504,0.48689,0.61294,0.53358,0.1494,0.033168,-0.032913,0.076912,0.33129,0.68067
0.60112,0.52163,0.97368,0.9321,0.29017,-0.0029616,-0.47008,-1.3654,-0.92582,-0.93856,-0.93001,-1.1361
1.5827,1.7245,0.81335,0.056899,-0.13654,-0.080355,-0.46961,-1.5105,-1.6144,-1.5374,-0.92646,-0.11566
-1.7645,-2.3461,-2.4477,-2.5575,-2.8739,-3.1851,-2.5956,-0.25317,0.28438,0.62034,0.8473,0.37303
2.5953,2.5802,1.945,1.5129,1.607,1.4569,1.6001,1.5828,1.5106,0.80871,0.49371,0.28549
-1.4739,-1.3422,-0.69114,-0.58315,-0.88299,-0.45355,0.048652,0.52118,0.67903,-0.1344,-1.1014,-1.4301
