-0.65943,-0.7957,-0.77696,-0.84825,-1.0321,-0.65988,-0.46177,-0.58301,-0.6486,-0.31622,-0.36784,-0.34779,-0.41613,-0.51236,-0.4899,-0.54949,-0.7003,-0.76457,-0.85911,-0.97953,-1.0674
1.3759,0.49594,0.19843,0.11669,0.1465,0.24671,0.36161,0.55455,0.65704,0.69677,0.66852,0.43959,0.22136,0.040458,-0.16958,0.13142,0.41315,0.60314,0.40975,0.25529,0.47063
0.74066,0.16992,0.095954,0.0076904,-0.22792,-0.18539,-0.51463,-0.62535,-0.54176,-0.50736,-0.34954,-0.40337,-0.57429,-0.64079,-0.60886,-0.59275,-0.49314,-0.55042,-0.29712,-0.23791,-0.39929
-1.7016,-1.1646,-1.1062,-1.1969,-1.1198,-1.2066,-0.63553,-0.68503,-0.88006,-0.84958,-0.81642,-0.62031,-0.25434,-0.064714,0.21026,0.39563,0.61515,0.91378,0.9989,1.0306,1.0923
-0.90311,-0.98367,-0.92546,-0.77874,-0.76908,-0.74572,-1.1056,-0.80614,-0.50803,-0.39705,-0.39496,-0.26082,-0.34932,-0.44059,-0.34854,-0.10744,-0.11279,-0.082584,-0.06391,-0.068605,-0.05159
-1.0759,-1.3192,-1.2512,-0.92206,-0.51846,-0.10543,-0.34184,-1.0366,-1.1324,-1.091,-0.75583,-0.74852,-0.35935,0.023521,-0.032918,-0.38383,-0.48922,-0.76895,-0.84627,-0.7343,-0.82439
-0.045732,0.054483,0.16315,0.3492,0.53782,0.6997,0.98636,1.0605,1.0891,0.923,0.88135,0.91238,0.8851,0.88265,1.063,1.0825,1.0568,0.95241,0.90875,0.85832,0.6876
1.5898,1.3063,1.168,1.2456,1.4952,1.211,0.41045,0.28015,0.24127,0.016411,-0.30554,-0.33281,-0.25965,-0.49115,-0.77818,-0.98295,-1.4199,-1.5259,-1.6143,-1.4956,-1.2847
-0.45034,-0.14654,-0.072399,-0.28046,-0.73632,-1.0155,-0.57699,-0.77838,-1.1398,-1.3139,-1.3297,-1.359,-1.3327,-1.1765,-0.97256,-1.0585,-0.94455,-1.0822,-0.83907,-0.81629,-1.0923
1.586,1.2812,1.093,0.88277,0.49926,0.28696,-0.50046,-0.88702,-0.63199,-0.54633,-0.14624,0.025284,0.045451,-0.17046,-0.5336,-0.82819,-0.49773,0.24519,0.43549,0.58457,0.84797
1.3579,1.3591,1.207,0.95977,0.67309,0.52301,0.68493,1.1772,1.1892,1.0823,0.88412,1.053,1.0099,0.9269,0.84643,0.84934,0.9403,0.67834,0.58604,0.38193,-0.043698
-0.54325,-0.039791,0.19802,0.10198,-0.17245,-0.13161,0.21093,0.17162,0.31724,0.68648,1.0342,1.2048,1.0255,0.6973,0.65414,0.3953,-0.018331,-0.33165,-0.58077,-0.93368,-1.4612
