-0.60312,-0.68499,-0.45761,-0.2685,-0.2279,-0.31737,-0.37646,-0.68067,-1.0496,-1.0309,-1.0904,-1.2664,-1.516,-1.7727,-1.9914,-2.1849,-2.4165,-2.5059,-2.5759
1.8963,2.0678,1.6305,1.2115,1.2392,1.5383,1.6924,1.8095,1.8176,1.4636,1.5487,1.5281,1.5676,1.6181,1.3729,1.2072,1.2562,1.2378,1.1772
-0.16202,-0.60328,-1.0596,-1.2278,-0.92559,-0.40506,-0.069493,0.18529,0.35181,0.39541,0.6722,0.71228,1.0374,1.4291,1.4905,1.5982,1.8742,1.9623,1.9791
-0.91139,-0.88498,-0.94293,-0.86254,-0.93863,-0.93747,-0.97932,-0.80227,-0.22258,0.099788,0.0077239,0.31656,0.39452,0.60662,0.92819,1.1561,1.2807,1.3298,1.713
-1.1761,-1.1487,-0.57061,-0.18443,0.0080088,0.21542,0.35522,0.38186,0.36919,0.73269,0.88086,0.86875,0.87568,0.89548,1.0197,1.0383,0.932,0.85005,0.8188
-2.6725,-1.9162,-1.8734,-1.7043,-1.3444,-1.0297,-0.64309,-0.16895,-0.38922,-0.86572,-0.83593,-1.1443,-1.1239,-1.0716,-0.80882,-0.51478,-0.23841,-0.24394,-0.60959
0.29272,-0.015433,0.52825,0.75321,0.63377,0.40999,0.27871,0.2512,0.19564,0.35405,-0.077279,0.0040032,-0.12405,0.007601,0.60025,0.90363,0.90213,0.96435,1.1243
0.50715,0.71224,0.75383,1.0529,0.80889,0.50282,0.2109,-0.095253,-0.35628,-0.78771,-1.143,-1.1289,-0.98333,-0.73592,-0.21316,0.20035,0.45503,0.51793,0.76457
0.49541,-0.18422,-0.49463,-0.97683,-1.5726,-2.0771,-2.4534,-2.4909,-2.3189,-2.0038,-1.8739,-1.7269,-1.4869,-1.0855,-0.58674,-0.26352,-0.13853,-0.074089,0.021493
0.69567,0.95757,0.29427,-0.0038071,0.047572,0.077424,0.25392,0.11839,-0.13727,0.47385,1.0292,1.1017,1.2798,1.7342,2.0824,2.102,2.0039,1.87,1.5103
1.9062,1.1936,0.65326,-0.07119,-0.30103,-0.24972,-0.17988,-0.32138,-0.5228,-0.23901,-0.32821,-0.43052,-0.79616,-1.185,-1.1469,-1.3767,-1.5605,-1.7627,-1.9355
-0.99755,-1.1575,-1.1479,-0.64203,-0.025393,0.64923,0.89779,0.7007,0.60755,0.37967,-0.25046,-0.65523,-0.96877,-1.2536,-1.346,-1.4201,-1.3565,-1.3721,-1.2863
