-0.37527,-0.13338,-0.018488,-0.086511,-0.47056,-0.49932,-0.52086,-0.85287,-1.0631,-1.1459,-1.4462,-1.7671,-2.0215
1.0587,0.61493,-0.17797,-0.57334,-0.2658,-0.0078324,-0.13993,-0.27737,0.059802,0.37436,0.48826,0.429,0.61301
-1.9879,-2.3694,-1.5163,-0.89532,-0.71162,-0.40991,-0.28153,-0.1916,-0.16564,-0.28714,-0.25641,-0.1896,0.13064
-0.33391,-0.20533,-0.76302,-1.3549,-0.93905,-0.40635,-0.10685,0.22336,0.73802,1.0195,1.1544,1.5949,1.7813
-1.0983,-1.081,-0.48218,0.53784,0.62237,0.54127,0.5929,0.58397,0.49436,0.35529,0.19944,-0.12112,-0.29269
-1.139,-0.66959,-0.45301,-1.1515,-1.4228,-1.7282,-1.676,-1.4079,-1.286,-1.4502,-1.6169,-1.5438,-1.5296
-0.68815,-0.7536,-0.45869,-0.11111,-0.22108,-0.38205,-0.2663,-0.1293,0.078769,0.5086,0.57121,0.76919,0.70579
1.1104,1.0709,1.0728,0.45353,0.10935,-0.294,-0.73691,-1.0281,-1.2409,-1.5741,-1.4936,-1.4656,-1.3726
0.26702,0.22254,0.0088322,-0.13872,-0.67139,-0.72895,-0.50078,-0.45652,-0.47013,-0.20122,-0.18327,0.10807,0.32506
0.0050676,-0.080482,0.39984,0.33329,0.35308,0.53206,0.35398,0.37465,0.35295,0.33034,0.32596,0.13583,-0.049781
-0.36069,-0.61736,-0.89402,-0.56715,0.021757,0.6226,0.45389,0.0017723,-0.28063,-0.46521,-0.74518,-0.97268,-1.2335
-1.5201,-1.4301,-0.73288,0.36075,1.3921,1.9862,1.6157,0.86424,0.155,-1.1438,-1.8543,-2.0257,-2.1068
