0.28873,0.30868,0.43192,0.57755,0.21147,-0.017125,0.056009,-0.5735,-0.66424,-0.53082,-0.69582,-0.50471,-0.55486,-0.81142,-1.3099,-1.5104,-1.5934
2.0231,1.6335,0.875,0.64839,0.17427,-0.15553,-0.57135,-0.51892,-0.33744,-0.41563,-0.45154,-0.5354,-0.94607,-0.84827,-0.59843,-0.53045,-0.42668
0.56104,-0.10054,-0.58272,-0.90303,-0.93504,-0.96277,-0.78901,-0.61086,-0.64072,-0.79989,-0.66326,-0.50461,-0.24302,-0.0073098,0.14201,0.22139,0.24854
-1.6793,-1.85,-1.8134,-1.7463,-1.3475,-1.3756,-1.4098,-0.83391,-0.58995,-0.57947,-0.47911,0.15937,0.69973,0.88773,1.1135,1.1593,1.3468
-0.22093,0.059564,0.48806,0.48735,0.0099859,0.31637,0.68961,0.55336,0.65946,1.0649,1.2744,1.0801,0.79336,0.74101,0.52869,0.53702,0.46673
-3.2452,-2.8007,-2.6985,-2.1917,-1.1909,-1.0785,-0.94653,-0.66245,-0.7548,-1.0138,-1.0282,-1.0781,-0.82702,-1.1714,-1.3995,-1.6102,-1.8603
-0.95669,-0.50285,-0.27261,-0.19521,-0.39478,-0.29323,-0.075334,-0.16265,-0.37614,-0.32814,-0.097302,-0.02828,0.17882,0.3081,0.28189,0.3925,0.54042
0.5051,0.47667,0.83208,0.64569,1.1582,1.2748,0.6299,0.30029,0.23189,0.049759,-0.13338,-0.24521,-0.041215,-0.04258,-0.080168,-0.165,-0.25403
-0.37081,-0.21638,0.0016347,-0.1587,-0.4076,-0.61509,-0.46402,-0.91145,-1.3314,-1.5066,-1.5815,-1.3602,-0.88774,-0.58185,-0.42351,-0.28505,-0.10306
2.2798,1.812,1.0063,0.6072,0.27597,-0.078265,-0.52039,-0.049344,0.075678,0.17814,0.34395,0.38704,0.3974,0.28998,0.20758,0.20956,0.077602
0.16698,-0.3415,-0.9583,-1.0111,-0.69226,-0.66776,-0.58907,-1.1493,-1.0316,-0.42545,0.089628,0.16398,-0.23288,-0.62383,-0.81304,-1.0073,-1.2325
0.011268,-0.56207,-0.7889,-0.70944,-0.54902,-0.46016,0.30325,1.638,1.8113,1.0155,0.33255,0.20334,-0.39633,-0.80329,-1.1713,-1.3654,-1.4539
