-0.93317,-0.93232,-0.8126,-0.65335,-0.16276,0.31524,0.12102,-0.6522,-0.32672,-0.199,-0.34097,-0.71843,-1.5447
1.1287,1.1368,1.0318,0.82056,0.92326,0.6932,0.3778,0.749,0.8315,0.56586,0.16707,-0.20369,-0.14222
-0.5857,-0.62671,-0.56689,-0.55936,-0.39827,-0.30138,-0.40164,-0.23824,-0.47475,-0.75258,-0.61653,-0.37039,0.16759
-0.50806,-0.61321,-0.90361,-1.113,-1.2309,-1.3099,-0.75801,-0.12545,-0.067509,0.2055,0.55021,1.1363,1.1015
-0.87597,-0.84393,-0.64336,-0.29179,0.2653,0.52695,0.51211,0.37078,0.65768,0.45355,0.60737,0.76823,0.77651
-3.1743,-2.5296,-1.8018,-1.47,-1.7064,-1.7621,-1.6942,-1.3022,-1.6985,-1.4867,-1.4186,-1.2021,-0.99409
-0.073323,-0.31267,-0.50008,-0.39399,-0.23025,0.1101,0.78537,0.41201,0.60022,0.92175,1.224,1.5928,1.4819
0.99239,1.3551,1.5905,1.5229,1.2112,0.42214,-0.3162,-0.68534,-1.3435,-1.5109,-1.4233,-0.76091,-0.68024
0.46707,-0.0093935,-0.43633,-0.44575,-0.66515,-0.95273,-0.55529,-0.94493,-1.3142,-1.3449,-0.87738,-0.19096,0.17365
0.82992,1.0235,1.0253,0.57089,0.11762,-0.54375,-1.4245,-0.86262,-0.16674,0.041911,-0.27273,-0.20879,-0.027285
0.5178,-0.096026,-0.77845,-1.1329,-1.1487,-0.41275,-0.47197,-0.85363,0.25245,0.62847,0.51552,0.12563,0.05889
-0.28488,-0.22881,-0.28428,-0.32074,-0.15067,0.28597,0.91444,1.7972,1.8041,1.1392,0.53939,-0.27295,-1.2543
