-0.4723,-0.18756,0.019326,0.019308,-0.44492,-0.55148,-0.61837,-0.97372,-1.4163,-1.5543,-1.685,-1.8015,-1.7852,-1.8998,-2.0383
0.87647,1.03,1.1218,1.5052,1.5432,1.3047,1.2315,1.5171,1.7776,1.6235,1.235,1.0189,0.89578,0.64175,0.42611
-0.95163,-0.96116,-1.0293,-0.60725,-0.45967,-0.52332,-0.53217,0.0098021,0.415,0.52908,0.31562,0.24723,0.20309,0.10527,0.12574
-1.3775,-1.6941,-1.6272,-1.2462,-0.67141,-0.1831,0.31839,0.63514,0.44807,0.59638,1.1606,1.4558,1.7346,2.2307,2.5789
0.18934,0.51201,1.0195,1.0705,1.2559,1.6771,1.7514,1.7342,1.3298,1.0412,1.0719,1.1749,1.4132,1.1913,0.86797
-1.7097,-1.4691,-1.8131,-1.8733,-1.8688,-2.1731,-2.505,-2.4219,-2.0543,-2.257,-2.7181,-2.7923,-2.8811,-2.7084,-2.421
-0.39788,0.0041363,0.14551,0.14048,0.27526,0.83137,0.98788,0.45551,0.059128,0.42394,0.69479,1.0233,1.3179,1.5635,1.6738
0.048496,-0.69596,-0.92052,-1.0314,-0.81133,-0.67878,-0.80703,-0.84979,-1.2869,-1.611,-1.4006,-1.1184,-0.75395,-0.25645,0.040385
-0.43448,-1.159,-1.8188,-2.0082,-1.8144,-1.6545,-1.5013,-1.3093,-1.2148,-1.0357,-0.54201,-0.064544,0.41506,0.63982,0.74418
1.0632,1.0233,0.84291,0.68289,0.41999,-0.029726,-0.46697,-0.11618,0.61049,0.86428,0.71369,0.71701,0.58093,0.35832,0.26946
-1.7599,-0.97597,-0.85646,-0.25201,-0.13598,-0.52372,-0.72728,-0.83482,-1.2477,-1.1091,-1.0571,-0.98052,-1.1746,-1.3926,-1.575
-0.52905,-0.13259,0.62724,1.4082,1.563,1.2658,0.68712,0.18548,-0.65089,-1.0326,-1.1863,-1.3345,-1.3046,-1.3456,-1.4072
