-0.75331,-0.77543,-0.82228,-0.97216,-1.0063,-1.0489,-1.1189,-1.1544,-1.1691,-1.519,-0.95619,-0.75828,-0.90566,-1.0986,-1.0546,-1.0891,-1.2496,-1.345,-1.33
1.1181,0.84119,0.80059,0.96708,0.95199,0.81356,0.81149,0.98818,0.56073,0.11013,0.8179,1.3134,1.6772,2.1561,1.941,1.6991,1.6263,1.68,1.6252
-0.68904,-0.87579,-0.93231,-1.2298,-1.287,-1.3335,-1.616,-1.6337,-1.244,-1.4077,-0.99546,-0.6617,-0.36893,-0.012375,0.036815,0.01332,0.18579,0.39082,0.48549
-0.99959,-0.96632,-0.81519,-0.60652,-0.60274,-0.45745,-0.022752,0.28969,0.009932,0.01694,0.090247,0.15797,0.043089,0.1197,0.48004,1.0646,1.2398,1.0629,1.1146
-0.20696,-0.14917,-0.26258,-0.5791,-0.7974,-0.97213,-1.0944,-1.2315,-0.50145,0.15765,0.38675,0.30198,0.36035,0.50994,0.2679,0.11907,0.033266,0.16159,0.2521
-2.6626,-2.5283,-2.0898,-1.478,-0.99342,-0.53663,-0.27553,-0.18867,-0.45178,-0.11453,-0.88797,-0.98408,-0.64342,-0.50073,-0.76062,-1.0761,-0.97901,-0.8434,-1.162
1.5063,1.5551,1.5121,1.5162,1.609,1.7232,1.5999,1.5348,1.3333,1.994,1.5684,0.73159,0.33828,0.13856,0.46425,0.692,0.79693,0.63904,0.50203
0.28773,0.51429,0.43769,0.14429,-0.23279,-0.3554,-0.17185,-0.28645,-0.4184,0.17193,-0.51887,-1.0673,-1.363,-1.5484,-1.5817,-1.4195,-1.4177,-1.5137,-1.5478
0.24443,0.22671,0.1546,-0.14321,-0.37146,-0.60314,-0.97962,-1.2379,-0.93093,-0.91582,-1.627,-1.6354,-1.6084,-1.5992,-1.2527,-0.8249,-0.47153,-0.24073,-0.057151
1.0201,0.89864,0.54,0.24171,-0.061039,-0.32054,-0.18461,0.091404,0.44911,0.3935,-0.37362,-0.053399,0.31686,0.44526,0.39307,0.31037,0.39775,0.57802,0.36516
-0.096044,-0.37703,-0.50815,-0.29122,0.053185,0.17436,0.35953,0.77852,1.4821,1.6118,1.3187,1.2624,1.2281,1.0892,1.1425,0.82589,0.33754,-0.16784,-0.29436
-0.078415,-0.021371,-0.019346,-0.059705,-0.07728,-0.025134,0.24342,0.50541,0.85164,0.83063,0.76294,0.55832,0.0077019,-0.097301,-0.55041,-0.89572,-1.225,-1.446,-1.8091
