0.17395,0.091559,0.041913,0.10209,0.15432,0.20386,0.26535,0.22322,0.23009,0.18195,0.05404,-0.1584,-0.3382,-0.30042,-0.14682,0.065566,-0.089817,-0.047785,-0.042387,-0.052371,-0.045364,-0.027511,-0.056516,-0.037553,-0.016441,-0.041683,-0.021175,-0.017067,-0.025264,-0.0072268,-0.014763,-0.032564,-0.012579,-0.021933,-0.043502,-0.026693,-0.015561,-0.0044751,0.014958,-0.0012256,-0.0094736,0.00099004,-0.0209,-0.035931,-0.014469,-0.037481,-0.04031
-0.037012,-0.14881,-0.083193,0.088413,0.17195,0.25842,0.28358,0.22713,0.27737,0.21447,0.062413,-0.19474,-0.44332,-0.36887,-0.16065,-0.017448,-0.024283,0.033525,0.023325,0.020989,0.028343,-0.0030896,0.0061203,0.020082,-0.016201,-0.018973,-0.010159,-0.037158,-0.010354,-0.0040119,-0.030034,-0.018772,-0.010456,-0.017534,-0.0090396,0.0063727,-0.0083562,0.018647,-0.0021534,-0.020161,-0.0033217,-0.01787,-0.038141,-0.00040015,-0.0052758,-0.0012202,0.019862
0.39887,0.21476,-0.063851,-0.29558,-0.38972,-0.53863,-0.52086,-0.50951,-0.50586,-0.47005,-0.24849,0.0065824,0.13719,0.17131,0.074944,-0.0087801,-0.0016904,0.031572,0.03626,0.040751,0.058083,0.064438,0.060526,0.065897,0.068192,0.067623,0.088711,0.078069,0.082516,0.098871,0.093297,0.090644,0.098001,0.089841,0.089375,0.10207,0.096375,0.10982,0.12035,0.10285,0.10334,0.10585,0.096773,0.10644,0.10548,0.097952,0.099405
-0.47596,-0.52701,-0.55664,-0.53317,-0.56239,-0.57536,-0.55004,-0.56945,-0.58366,-0.57376,-0.49258,-0.33776,-0.11161,0.09779,0.15178,0.16044,0.14893,0.17619,0.18401,0.17598,0.18916,0.20409,0.20057,0.20532,0.21317,0.21207,0.2183,0.21658,0.20971,0.2058,0.20404,0.20425,0.20663,0.20095,0.20031,0.2009,0.1893,0.18464,0.18912,0.18783,0.18768,0.19288,0.19109,0.18768,0.18862,0.18297,0.18059
-0.2407,-0.22255,-0.1974,-0.15218,-0.10034,-0.1319,-0.13111,-0.093989,-0.11445,-0.099847,-0.065795,-0.17708,-0.22384,-0.13093,-0.10859,-0.01792,0.074684,0.065349,0.087498,0.083513,0.067743,0.085801,0.078412,0.063223,0.078068,0.072405,0.057128,0.073982,0.058408,0.058667,0.075499,0.057016,0.05,0.067858,0.053989,0.056016,0.075945,0.059201,0.067999,0.074425,0.060046,0.072163,0.084449,0.072532,0.091108,0.098783,0.086719
-0.14942,0.00040951,0.16501,0.27385,0.30827,0.36026,0.34854,0.36301,0.37759,0.381,0.22197,-0.092462,-0.22338,-0.27883,-0.21259,-0.075304,-0.036284,-0.040218,-0.058836,-0.06568,-0.056013,-0.061709,-0.069458,-0.060656,-0.061339,-0.062508,-0.048175,-0.049717,-0.046346,-0.032842,-0.047052,-0.051101,-0.051801,-0.062615,-0.07302,-0.073156,-0.069451,-0.053623,-0.048663,-0.059846,-0.056953,-0.057634,-0.068957,-0.064259,-0.058561,-0.063827,-0.057641
-0.30338,-0.30231,-0.28915,-0.27627,-0.28384,-0.275,-0.27614,-0.27757,-0.28274,-0.27336,-0.26092,-0.038353,0.1838,0.18738,0.17586,0.13116,0.10643,0.077687,0.08245,0.078213,0.078517,0.080772,0.076063,0.08667,0.10851,0.10388,0.098007,0.094772,0.094659,0.071995,0.065347,0.066371,0.069462,0.074197,0.073235,0.074907,0.071333,0.068806,0.07447,0.072371,0.071206,0.072635,0.07188,0.073463,0.075179,0.074172,0.07317
0.16815,0.10178,0.058137,0.010239,0.02924,0.072881,0.059233,0.013718,0.012119,0.015003,0.031248,0.11901,0.15411,0.0042403,-0.084225,-0.12236,-0.13354,-0.15473,-0.15011,-0.15441,-0.10443,-0.064387,-0.054619,-0.019101,0.033801,0.035711,0.070038,0.075273,0.068019,0.023621,0.020337,0.062272,0.077242,0.025674,0.057459,0.025112,-0.028889,-0.036356,-0.029781,0.00084752,0.02368,0.024967,0.0237,-0.031538,-0.084908,-0.12114,-0.12235
-0.17834,-0.1524,-0.12684,-0.10105,-0.10981,-0.13105,-0.13533,-0.1364,-0.14423,-0.1503,-0.13386,-0.18154,-0.1636,-0.015084,0.044061,0.023528,0.046996,0.068377,0.086878,0.082617,0.072175,0.068991,0.066848,0.062356,0.048512,0.041413,0.035605,0.030632,0.034468,0.034298,0.038032,0.033917,0.039733,0.053776,0.056135,0.073863,0.07129,0.068592,0.061675,0.054528,0.051924,0.055247,0.050762,0.064722,0.073358,0.08122,0.083316
-0.56724,-0.49916,-0.46152,-0.46649,-0.47276,-0.47587,-0.48265,-0.42905,-0.41836,-0.36839,-0.37315,-0.40901,-0.24169,0.0050488,0.090372,0.21219,0.28471,0.27113,0.20362,0.20769,0.2098,0.1722,0.1731,0.15472,0.14149,0.17073,0.16679,0.17747,0.17505,0.22232,0.21212,0.19271,0.15878,0.15271,0.12047,0.087482,0.13422,0.15096,0.16078,0.15544,0.14807,0.13455,0.15,0.15513,0.16839,0.17347,0.17164
