-0.30417,-0.21464,-0.2643,-0.36122,-0.42706,-0.54377,-0.59893,-0.60156,-0.59398,-0.59757,-0.65576,-0.6712,-0.50793,-0.46805,-0.22182,-0.020329,0.066521,0.10475,0.14571,0.14008,0.16605,0.1496,0.17364,0.19587,0.19643,0.15658,0.16733,0.20527,0.18039,0.16152,0.18048,0.18494,0.17425,0.14392,0.15551,0.17069,0.15257,0.13523,0.18416,0.18547,0.16402,0.16381,0.17225,0.14158,0.13599,0.15172,0.11247,0.10049,0.080365,0.11579,0.089457,0.11906,0.1375,0.1185,0.072562,0.074983,0.094893,0.068949,0.031372,0.037682,0.083496,0.064886,0.12052,0.10957,0.13741,0.16282,0.15631,0.15694
-0.065322,-0.23085,-0.3099,-0.38509,-0.47759,-0.55141,-0.5349,-0.55266,-0.53582,-0.57532,-0.56701,-0.50002,-0.36475,-0.35508,-0.12455,0.015204,0.073275,0.034362,0.042281,0.088952,0.066037,0.080983,0.12535,0.13968,0.14428,0.15259,0.15291,0.14644,0.12744,0.11377,0.13994,0.13218,0.111,0.13915,0.1607,0.14929,0.15776,0.16921,0.16011,0.15727,0.13921,0.14672,0.15387,0.10467,0.1247,0.15589,0.12579,0.11527,0.13844,0.15007,0.11261,0.12101,0.12038,0.12169,0.077629,0.063606,0.11818,0.084908,0.069642,0.10213,0.13922,0.086576,0.11913,0.10357,0.107,0.094436,0.070816,0.082913
-0.24805,-0.54184,-0.76508,-0.78399,-0.4255,-0.012808,0.10174,0.16519,0.17925,0.15979,0.10889,0.020785,-0.011381,0.085235,-0.040662,-0.034169,-0.019294,0.0073059,0.067004,0.069037,0.06321,0.043707,0.041643,0.031675,0.001514,-0.002871,0.011754,0.03848,0.042116,0.046956,0.068208,0.061306,0.045238,0.029586,0.024615,-0.0015455,-0.0061646,0.002575,0.028176,0.043859,0.05372,0.072348,0.085454,0.06993,0.044126,0.042645,0.028487,0.014323,0.010392,0.035939,0.055211,0.057113,0.072102,0.085346,0.081767,0.058092,0.040555,0.037759,0.0096956,0.0058752,0.0050827,0.029673,0.019718,0.037324,0.060631,0.058771,0.063071,0.069373
-0.41148,-0.38189,-0.30196,-0.3112,-0.49797,-0.60785,-0.55856,-0.56395,-0.54673,-0.60493,-0.63902,-0.50143,-0.29401,-0.10512,0.020788,0.152,0.12857,0.10935,0.1174,0.11602,0.1289,0.12219,0.11517,0.11776,0.11945,0.1172,0.11814,0.12485,0.12165,0.11893,0.1207,0.12383,0.12438,0.12253,0.12478,0.12571,0.12249,0.11817,0.12269,0.12383,0.12013,0.12334,0.12622,0.10906,0.11514,0.12594,0.098552,0.10361,0.12344,0.13854,0.11727,0.13882,0.13694,0.10987,0.086944,0.092963,0.11654,0.092976,0.091932,0.113,0.12897,0.10261,0.13514,0.13304,0.11816,0.11811,0.11523,0.11615
-0.42891,-0.52038,-0.53512,-0.55141,-0.58736,-0.55663,-0.5173,-0.53572,-0.54182,-0.50931,-0.50388,-0.47903,-0.32804,-0.13285,-0.02665,0.078345,0.12289,0.13953,0.1294,0.11155,0.1291,0.12943,0.11578,0.12225,0.13407,0.12882,0.11968,0.11733,0.11742,0.1224,0.1051,0.10698,0.12493,0.1103,0.10087,0.11874,0.12196,0.11223,0.11256,0.11695,0.12749,0.11926,0.11342,0.13713,0.13729,0.12396,0.13427,0.15047,0.15014,0.14082,0.14583,0.15557,0.14841,0.13099,0.14595,0.15811,0.1346,0.1364,0.15852,0.15219,0.13707,0.14282,0.13836,0.12895,0.11232,0.1129,0.12038,0.11221
0.03242,0.21444,0.27816,0.29326,0.19728,-0.035267,-0.20773,-0.23071,-0.25409,-0.29927,-0.30552,-0.20118,-0.2216,-0.2581,-0.22519,-0.036335,0.046429,0.039673,0.031253,0.029231,0.033653,0.022303,0.03963,0.042267,0.028835,0.0080369,0.024697,0.032967,0.017578,0.0059038,0.017003,0.01255,-0.0050559,-0.012249,-0.0051152,-0.00085338,0.001062,0.0030882,0.032197,0.027387,0.012173,0.017085,0.031311,0.045292,0.022353,0.024466,0.058571,0.047303,0.019953,0.019798,0.049925,0.014711,0.012981,0.036573,0.054612,0.041358,0.012233,0.049511,0.040817,0.011377,0.0079485,0.058404,0.011636,0.0080404,0.029898,0.021764,0.011724,0.015136
0.09088,0.15181,0.20738,0.25104,0.24021,0.20816,0.21209,0.226,0.2216,0.22524,0.2231,0.22558,0.18158,0.15835,0.13213,0.035234,-0.012292,-0.035702,-0.039033,-0.035285,-0.036184,-0.040436,-0.054275,-0.059005,-0.05142,-0.04827,-0.049839,-0.046853,-0.046971,-0.049023,-0.04867,-0.048305,-0.049624,-0.049505,-0.049329,-0.05325,-0.066059,-0.067111,-0.066294,-0.065183,-0.065592,-0.070904,-0.073109,-0.063421,-0.06735,-0.064928,-0.070011,-0.072102,-0.068599,-0.065356,-0.074074,-0.06539,-0.070427,-0.069076,-0.075338,-0.059783,-0.066477,-0.06106,-0.055545,-0.055269,-0.0579,-0.057281,-0.059522,-0.060586,-0.058924,-0.064725,-0.065482,-0.064223
-0.044979,-0.10676,-0.13675,-0.13372,-0.062459,-0.078261,-0.11419,-0.035283,-0.030262,-0.065131,-0.082507,-0.087423,-0.0703,0.039855,0.10195,0.082641,0.049198,0.021184,-0.013703,-0.030045,-0.012156,-0.013664,-0.015827,-0.01569,-0.014519,-0.013265,-0.01025,0.016901,0.041869,0.042238,0.02981,0.047808,0.04775,0.045461,0.043657,0.04248,0.033528,0.038497,0.024943,0.0042596,-0.012488,-0.012923,-0.022794,-0.022797,-0.023477,-0.027951,-0.026503,-0.023649,-0.022825,-0.0023104,0.0056546,-0.018096,-0.01879,-0.01949,-0.019347,-0.0021062,0.024457,0.033995,0.039895,0.039893,0.036126,0.048538,0.047712,0.078181,0.080293,0.089171,0.095434,0.089303
0.0030241,-0.036288,-0.0093892,-0.021326,-0.063466,-0.0523,-0.0062491,-0.038446,-0.032945,-0.035076,-0.022094,0.0093202,0.051761,0.047592,0.0052681,-0.023743,-0.026157,-0.044409,-0.030367,-0.0059517,-0.014841,-0.010375,-0.0081167,-0.00035718,0.0097168,0.017729,0.0068977,0.0082062,0.0016388,0.0018401,0.0061823,0.0032422,0.0035237,0.0093367,0.011885,0.012205,0.017133,0.016001,0.0059333,0.01485,0.016354,0.017813,0.0121,0.006471,0.010622,0.0060592,0.0088894,0.01838,0.023712,0.026827,0.024602,0.02634,0.022389,0.021154,0.017105,0.01026,0.0087366,-0.0048998,0.013352,0.018406,0.011791,0.00044736,-0.0014995,-0.010748,-0.0079061,-0.022869,-0.028951,-0.026324
0.052953,0.1496,0.13202,0.17654,0.18557,0.15145,0.053392,0.065494,0.045822,0.091551,0.094392,0.021711,-0.070918,-0.12122,-0.11366,-0.0039892,0.075296,0.11433,0.093985,0.036736,0.042461,0.030305,0.029583,0.0058325,-0.030436,-0.060629,-0.027739,-0.059455,-0.064615,-0.064831,-0.063554,-0.066941,-0.068057,-0.075272,-0.077677,-0.074613,-0.073657,-0.07716,-0.035354,-0.052983,-0.04964,-0.048223,-0.014859,0.014671,-0.0038836,0.0095261,0.025032,0.0024611,-0.0061144,-0.045165,-0.022799,-0.037081,-0.045118,-0.041789,-0.0064599,-0.009667,-0.038052,0.017229,-0.017894,-0.03634,-0.025997,0.024347,-0.0027803,0.0010816,-0.020484,-0.0015816,0.0066563,0.0066582
