0.028862,-0.17183,-0.13641,-0.23139,-0.37394,-0.32503,-0.30969,-0.34533,-0.33867,-0.25175,-0.24211,-0.34006,-0.34596,-0.35432,-0.19325,0.10146,0.10538,0.22378,0.22477,0.096614,0.06695,0.087823,0.045525,0.038459,0.013445,-0.0097382,0.017144,0.037746,-0.00080276,0.077046,0.13775,0.16532,0.15489,0.10768,0.098365,0.13229,0.14996,0.11794,0.10844,0.15336,0.17911,0.18367,0.14991,0.16099,0.19247,0.21499,0.19959,0.19855
-0.3045,-0.30792,-0.30262,-0.3682,-0.47759,-0.41302,-0.42935,-0.40652,-0.38118,-0.42901,-0.43664,-0.42845,-0.43823,-0.59244,-0.48605,-0.2028,0.041024,0.25157,0.21287,0.16554,0.15864,0.15274,0.17745,0.17903,0.21452,0.24253,0.22624,0.22475,0.22627,0.20112,0.18934,0.18141,0.20075,0.24356,0.24203,0.21755,0.20295,0.19699,0.22771,0.23351,0.21108,0.20787,0.21802,0.20334,0.18937,0.18197,0.1888,0.19393
0.16408,-0.57798,-0.89514,-0.7947,-0.3048,0.012559,0.18447,0.18987,0.16421,0.15506,0.11955,0.065193,0.067205,0.17811,0.16727,0.10517,0.055618,0.021814,-0.0021358,0.0016924,-0.043999,-0.033934,-0.0045762,0.014598,0.01945,0.011267,0.013031,0.014419,0.010351,0.025838,0.041788,0.057833,0.060722,0.037663,0.013303,0.021422,0.027357,0.035241,0.043952,0.059872,0.058833,0.046254,0.03713,0.041405,0.064241,0.087406,0.081646,0.080373
-0.40404,-0.41429,-0.37635,-0.41962,-0.59432,-0.63517,-0.59939,-0.61524,-0.61879,-0.6043,-0.60749,-0.59818,-0.42995,-0.085486,0.037483,0.11132,0.15154,0.27418,0.28572,0.22918,0.22934,0.23123,0.22761,0.22763,0.22661,0.22413,0.22791,0.22274,0.20908,0.20628,0.20401,0.20485,0.20367,0.19586,0.19514,0.2041,0.20548,0.20109,0.20653,0.21206,0.21153,0.19723,0.2128,0.21224,0.21153,0.20645,0.19835,0.19772
-0.38828,-0.3562,-0.34808,-0.35119,-0.3733,-0.35781,-0.34577,-0.36386,-0.37066,-0.34571,-0.33225,-0.34375,-0.29221,-0.17658,-0.035384,0.020749,0.13447,0.22895,0.20682,0.17582,0.16552,0.16399,0.15347,0.14379,0.12595,0.11874,0.13542,0.14451,0.15011,0.15485,0.15173,0.15139,0.13927,0.11958,0.12401,0.1416,0.14573,0.14341,0.12606,0.12008,0.13819,0.15087,0.14694,0.14894,0.15383,0.15576,0.15192,0.14855
0.31717,0.41101,0.4335,0.39676,0.17211,0.0019496,-0.097588,-0.090699,-0.083903,-0.041587,-0.020272,-0.034064,-0.086239,-0.20998,-0.079598,-0.050895,0.037435,0.078638,0.021616,0.0027216,-0.010452,-0.029214,-0.05244,-0.049223,-0.058351,-0.066385,-0.064535,-0.06025,-0.074333,-0.041166,-0.026219,-0.014443,-0.024161,-0.036644,-0.047706,-0.046361,-0.037132,-0.0495,-0.048642,-0.012636,-0.044618,-0.098355,-0.013774,-0.019802,-0.013818,-0.0059554,-0.015489,-0.016483
0.35657,0.36357,0.36895,0.36725,0.37971,0.36623,0.35745,0.34412,0.3578,0.63618,0.81672,0.55067,0.21246,0.11596,-0.062734,-0.16339,-0.2046,-0.32764,-0.24302,-0.24303,-0.21467,-0.17494,-0.39621,-0.40896,-0.29696,-0.39026,-0.40511,-0.39778,-0.41175,-0.20632,-0.071289,-0.011756,-0.00073321,-0.081936,-0.12609,-0.14614,-0.1167,-0.099623,-0.077022,-0.033827,-0.033722,-0.042134,-0.041453,-0.012751,-0.010756,-0.021286,-0.059686,-0.059374
-0.21567,-0.22598,-0.22748,-0.22264,-0.2025,-0.18487,-0.17691,-0.17033,-0.17169,-0.12195,-0.16754,-0.14196,0.025687,0.33661,0.36272,0.34548,0.31765,0.22359,0.19508,0.20358,0.20924,0.13238,0.073514,0.093087,0.059322,0.044536,0.033394,0.004501,-0.036826,-0.019386,-0.016649,-0.023707,-0.026096,-0.033666,-0.023507,-0.021414,-0.025413,-0.027637,-0.031232,-0.031641,-0.031794,-0.028838,-0.021735,-0.014898,-0.012937,-0.011553,0.0041098,0.0039674
-0.032149,-0.027019,-0.013994,-0.013153,-0.036848,-0.048108,-0.040377,-0.037436,-0.033892,-0.061698,-0.058258,-0.029804,-0.023985,-0.097474,-0.11428,-0.093743,-0.029424,0.068535,0.042059,0.025399,0.0094378,0.0068703,0.025201,0.023009,0.022799,0.034387,0.03245,0.038129,0.050135,0.040857,0.032247,0.024626,0.017819,0.019082,0.014228,0.017963,0.021922,0.023499,0.019843,0.013097,0.0070648,0.02271,0.021859,0.021245,0.022798,0.022865,0.024395,0.025111
0.14378,0.15165,0.14518,0.15899,0.16294,0.11507,0.07982,0.076247,0.070028,0.0011431,-0.021269,0.072212,0.078722,-0.030787,-0.016755,-0.029575,-0.032868,-0.072361,-0.068022,-0.043899,-0.056309,-0.06008,0.00087618,0.0077118,-0.040532,-0.019421,-0.0064152,0.0071673,0.017662,-0.0078994,-0.026698,-0.025341,-0.058387,-0.039463,-0.030432,-0.04171,-0.030299,-0.047018,-0.074077,-0.029729,-0.037634,-0.063108,-0.065176,-0.063612,-0.050945,-0.034251,-0.031928,-0.0332
