-0.25396,-0.22661,-0.047021,0.021005,-0.21775,-0.32909,-0.43992,-0.38857,-0.38457,-0.44491,-0.45548,-0.46409,-0.49814,-0.46168,-0.46069,-0.34984,-0.17092,-0.073956,-0.074767,0.056901,0.065553,0.00056001,0.034081,0.015494,0.012866,0.012136,-0.027322,0.027315,-0.0045441,-0.031817,0.0028487,-0.020558,-0.047561,-0.056104,-0.05061,-0.061979,-0.014773,0.021538,-0.012134,0.024472,0.034297,0.030331,0.031812,0.12457,0.41457,0.48403,0.45638,0.15804,0.0096143,0.048594,0.16561,0.61912,0.54615,0.40856,0.55735,0.56652,0.57137,0.54767
-0.30227,-0.33017,-0.23584,-0.20231,-0.32743,-0.376,-0.35569,-0.28584,-0.30992,-0.33004,-0.32758,-0.3551,-0.40558,-0.46086,-0.49719,-0.43726,-0.16468,-0.099712,-0.04579,0.083424,0.090383,0.083875,0.076986,0.06443,0.076956,0.083996,0.06941,0.13179,0.12664,0.11515,0.13909,0.11725,0.10518,0.12252,0.115,0.12786,0.18882,0.20167,0.18353,0.23861,0.22734,0.23447,0.25859,0.21309,0.23165,0.16056,0.10653,0.15959,0.22923,0.2078,0.1252,0.18147,0.17556,0.14987,0.17141,0.1758,0.14714,0.15137
-0.1113,-0.50886,-0.8629,-0.93474,-0.66477,-0.19079,0.096749,0.11414,0.10456,0.07896,0.067403,0.066677,0.090587,0.084128,0.12963,0.18547,0.16435,0.23034,0.21773,0.1706,0.18398,0.17626,0.14469,0.12627,0.12175,0.12504,0.12205,0.1163,0.11304,0.12378,0.13706,0.14944,0.15864,0.15203,0.15443,0.17701,0.16144,0.15825,0.16009,0.16008,0.15804,0.15652,0.15227,0.11928,-0.024686,-0.15814,-0.20757,-0.18192,-0.17286,-0.1495,-0.13444,-0.13499,-0.14364,-0.14626,-0.14556,-0.14505,-0.14856,-0.1425
-0.29922,-0.28523,-0.14285,-0.07955,-0.28326,-0.50803,-0.55175,-0.58958,-0.59406,-0.57435,-0.53422,-0.50839,-0.4655,-0.33443,-0.061303,0.096019,0.14566,0.20014,0.26229,0.27966,0.28255,0.25976,0.25365,0.173,0.1572,0.15985,0.15582,0.14471,0.16297,0.15954,0.14509,0.15766,0.1651,0.14617,0.12302,0.17467,0.13351,0.11191,0.12132,0.11008,0.11232,0.11124,0.1465,0.17744,0.21832,0.15905,0.014511,0.059436,0.053373,0.017264,0.045749,0.046855,0.05581,0.059189,0.051795,0.057467,0.071513,0.072579
-0.29434,-0.39656,-0.3783,-0.36997,-0.39147,-0.37574,-0.35037,-0.32964,-0.31692,-0.31961,-0.30884,-0.28724,-0.29131,-0.27115,-0.15972,-0.070951,0.040528,0.076423,0.12372,0.15156,0.14911,0.15394,0.15731,0.16018,0.15918,0.15844,0.16664,0.16976,0.17418,0.17486,0.16798,0.17362,0.16957,0.15709,0.18697,0.17162,0.15796,0.16994,0.16504,0.1457,0.15422,0.15299,0.14363,0.16438,0.1197,0.13367,0.019597,-0.036942,-0.065096,-0.012264,0.061134,0.025438,0.042249,0.070278,0.051473,0.055012,0.075756,0.075611
0.0047092,0.23391,0.37784,0.36321,0.35593,0.15697,0.17403,0.00040149,-0.043591,-0.048345,-0.038535,-0.035867,-0.074721,-0.10588,-0.089629,0.038306,0.091757,-0.023511,-0.10006,-0.11026,-0.12986,-0.11366,-0.085967,-0.12918,-0.13877,-0.13617,-0.12687,-0.090258,-0.080684,-0.089443,-0.08754,-0.10061,-0.06048,-0.13759,-0.22374,-0.031385,-0.14144,-0.20633,-0.21337,-0.20377,-0.20304,-0.19518,-0.15725,-0.069553,0.14448,0.24791,0.24884,0.20873,0.13606,0.12471,0.11386,0.13578,0.12938,0.11281,0.11149,0.10737,0.10377,0.10033
0.031406,0.061078,0.09154,0.094276,0.063904,-0.0030271,-0.028902,-0.038191,-0.041503,-0.03487,-0.024279,-0.022178,-0.013084,0.011058,0.042557,-0.019861,-0.12538,-0.066466,0.0027177,0.0045564,0.00011724,-0.012328,0.0023849,0.00063574,-0.0026584,-0.0016342,-0.019967,-0.062212,-0.07542,-0.08263,-0.086697,-0.088388,-0.087005,-0.084628,-0.11801,-0.10858,-0.10718,-0.11575,-0.11148,-0.11018,-0.10993,-0.11563,-0.11566,-0.11291,-0.087478,0.73677,0.93937,0.44021,-0.057227,-0.015638,0.076944,0.12628,0.022377,-0.09417,-0.089895,-0.088981,-0.08235,-0.085806
-0.071747,-0.10929,-0.11013,-0.11089,-0.1214,-0.13169,-0.1252,-0.11305,-0.11397,-0.11371,-0.1096,-0.10638,-0.1009,-0.077459,-0.029808,-0.021304,-0.033879,0.010247,0.056827,0.066716,0.065745,0.056755,0.064425,0.060825,0.056328,0.055976,0.048132,0.031199,0.018075,0.015181,0.017878,0.016466,0.015551,0.01641,0.0079308,0.0090375,0.012681,0.012701,0.012014,0.013847,0.014012,0.012456,0.013676,0.022805,0.059612,0.087688,0.074819,0.068442,0.054663,0.046611,0.048608,0.052454,0.052713,0.050243,0.051463,0.048539,0.050834,0.04982
0.0074942,-0.0051712,0.0013168,-0.001244,0.00026196,0.0014035,0.011475,0.017143,0.018401,0.021606,0.027024,0.019817,0.018399,0.015081,0.015954,-0.018224,0.0060917,-0.022834,-0.026171,-0.041027,-0.047211,-0.036706,-0.035088,-0.03396,-0.030773,-0.035573,-0.023945,-0.01141,0.016065,0.011369,-0.00036056,0.0063033,0.0074914,0.015633,0.029563,0.017602,0.0097497,0.0066978,0.011665,0.0054346,0.0043769,0.0066179,0.010321,0.013818,-0.00051703,-0.019002,-0.018454,-0.0010926,0.015964,0.01789,0.00073693,-0.0085391,0.0037171,0.014416,0.0091994,0.0036516,-0.0016569,-0.00079158
0.10438,0.15093,0.11778,0.077274,0.16993,0.22477,0.238,0.20784,0.20602,0.19553,0.1889,0.18723,0.16528,0.11412,0.063596,0.07014,0.015924,-0.012616,-0.043033,-0.084835,-0.10147,-0.10063,-0.062149,-0.060577,-0.069479,-0.07951,-0.070604,-0.075289,-0.070107,-0.081086,-0.08984,-0.090058,-0.079323,-0.087287,-0.097371,-0.077562,-0.10538,-0.11732,-0.11665,-0.12332,-0.12151,-0.12071,-0.11501,-0.063111,-0.013474,-0.12872,-0.13284,-0.068006,-0.0040244,-0.0086707,-0.025144,-0.015785,0.020217,0.047614,0.049397,0.03278,0.033743,0.031103
