0.16911,0.22321,0.26727,-0.2099,-0.56662,-0.67868,-0.6269,-0.68061,-0.83128,-0.6434,-0.3539,-0.36775,-0.40683,-0.40065,-0.35818,-0.35266,-0.40366,-0.36789,-0.19862,-0.21942,-0.24379,0.095514,0.26218,0.41256,0.19778,0.1646,0.20391,0.26433,0.25476,0.25121,0.20046,0.21796,0.24768,0.25101,0.20761,0.19568,0.21737,0.23729,0.21623,0.15942,0.15819,0.20688,0.20779,0.092357,0.030877,0.044922,0.11155,0.12034,0.077227,0.077259,0.11121,0.13605,0.12918,0.079121,0.09466,0.16532,0.17434,0.13622,0.13154,0.15431,0.18898,0.15551,0.10488,0.10488
0.2753,0.044824,-0.31408,-0.68565,-0.89066,-0.87928,-0.76298,-0.4021,-0.42889,-0.37808,-0.40208,-0.34385,-0.067997,-0.53705,-0.50158,0.13664,-0.37134,-0.47101,-0.45121,-0.35539,-0.022299,0.061351,-0.14827,-0.076654,-0.036825,0.038642,-0.0088778,0.0043743,0.035372,0.60707,0.23235,0.0094698,0.0084955,0.3082,0.47789,0.2149,-0.030085,0.20494,0.56567,0.31914,-0.054755,-0.04087,0.4064,0.59538,0.44183,0.01322,0.11316,0.31316,0.57697,0.0029759,-0.038615,0.1604,0.52577,0.088848,-0.080213,-0.081763,0.20938,0.43982,0.36706,-0.063294,0.43689,0.56006,0.064895,0.064895
-0.11814,0.24943,0.51737,0.5437,0.38713,0.13333,-0.16953,-0.27842,-0.22735,0.027701,0.14751,0.19612,0.1905,0.26213,0.23841,0.13771,0.16082,0.18437,0.21119,0.080954,-0.038011,0.030818,0.04767,0.0073067,-0.076323,-0.084675,-0.024191,-0.002725,-0.031406,-0.12376,-0.07457,-0.031872,-0.05161,-0.098551,-0.11453,-0.045719,-0.0012876,-0.039692,-0.12774,-0.096621,-0.037477,-0.012793,-0.070568,-0.095909,-0.071139,-0.01138,-0.053084,-0.11079,-0.14428,-0.037992,-0.011828,-0.063366,-0.13872,-0.094527,-0.066432,-0.050196,-0.088824,-0.11584,-0.076834,-0.018769,-0.13027,-0.17566,-0.11039,-0.11039
-0.028017,-0.21631,-0.50747,-0.67789,-0.75641,-0.81001,-0.66774,-0.33264,-0.01109,0.25231,0.40361,0.37586,0.38899,0.37433,0.34581,0.32742,0.3193,0.31134,0.26231,0.25516,0.17095,0.042172,-0.030146,-0.077055,-0.021603,-0.0017709,-0.0047872,0.0081786,0.0072766,0.0061461,0.0026175,0.0097368,0.017986,0.018675,0.0092515,0.011832,0.016407,0.022143,0.016529,0.010849,0.0067186,0.01561,0.023023,0.035104,0.0423,0.050769,0.058117,0.021913,-0.042216,-0.04019,-0.030048,-0.022157,-0.023728,-0.031099,-0.032458,-0.0040494,0.051854,0.040125,0.028138,0.022437,0.014555,-0.0019415,-0.013499,-0.013499
-0.092986,-0.097461,-0.075692,-0.074398,-0.10587,-0.13125,-0.072463,0.037706,0.21709,0.30297,0.37001,0.26634,0.2035,0.34583,0.35126,0.11977,0.33477,0.34143,0.30307,0.25091,0.03707,-0.020122,-0.046171,-0.056758,0.038595,-0.00423,-0.017184,-0.0347,-0.03538,-0.19192,-0.093792,-0.036929,-0.020435,-0.090585,-0.14315,-0.073695,-0.0081899,-0.056751,-0.13899,-0.073462,0.022926,0.016353,-0.10167,-0.13913,-0.10599,0.010021,-0.0066546,-0.066069,-0.15208,-0.0022329,-0.0060634,-0.060457,-0.16033,-0.050617,-0.021434,-0.021503,-0.10358,-0.17445,-0.15891,-0.033873,-0.15415,-0.17235,-0.042764,-0.042764
0.12412,0.20961,0.24619,0.15964,0.29122,0.47628,0.4847,0.20962,-0.14159,-0.42163,-0.49468,-0.50065,-0.51139,-0.53038,-0.49705,-0.44753,-0.51169,-0.49104,-0.26125,0.15805,0.19287,0.30546,0.2383,0.16171,0.089241,0.032362,0.045743,0.082485,0.07544,0.11338,0.068213,0.061976,0.072822,0.10111,0.11759,0.094182,0.088228,0.11154,0.13447,0.091821,0.078239,0.10155,0.11841,0.023392,-0.034644,-0.065832,-0.016002,-0.0069958,-0.033413,-0.08009,-0.069917,-0.052846,-0.034698,-0.086802,-0.088242,-0.031218,0.04431,0.044771,0.047409,0.031444,0.094651,0.097861,0.044589,0.044589
-0.062431,-0.21125,-0.34368,-0.31045,-0.2668,-0.2451,-0.20873,-0.17828,-0.14014,-0.13163,-0.11886,-0.11836,-0.11304,-0.10518,-0.11349,-0.12525,-0.11945,-0.12245,-0.14916,-0.21878,-0.12895,-0.19674,-0.12554,0.015481,0.062683,0.076793,0.072838,0.07886,0.080538,0.073087,0.079182,0.08638,0.091174,0.085341,0.076094,0.079816,0.086381,0.081609,0.073802,0.080568,0.086639,0.053705,0.061279,0.075835,0.078978,0.088928,0.092898,0.10514,0.076292,0.087226,0.0898,0.094244,0.10652,0.10398,0.10693,0.12604,0.14401,0.12526,0.14267,0.15065,0.14282,0.1393,0.14697,0.14697
-0.11013,-0.022953,0.099899,0.10004,0.059686,0.0408,0.038083,0.055456,0.10999,0.16427,0.20263,0.18928,0.15699,0.18035,0.17928,0.13851,0.1641,0.17209,0.1717,0.0053871,-0.15238,-0.21272,-0.17144,-0.1068,-0.081706,-0.081193,-0.081471,-0.080652,-0.083246,-0.12413,-0.099157,-0.078705,-0.07981,-0.10479,-0.12126,-0.10445,-0.084511,-0.10603,-0.13636,-0.11964,-0.094024,-0.091359,-0.12438,-0.14686,-0.13623,-0.10169,-0.07341,-0.013132,-0.024671,0.014088,0.042243,0.10211,0.11783,0.15891,0.18795,0.15045,0.13941,0.13598,0.029145,0.025172,-0.01913,-0.070987,-0.04621,-0.04621
0.11489,-0.01237,-0.19444,-0.23783,-0.21896,-0.18659,-0.11694,0.043274,0.14581,0.11305,0.042037,0.0087733,0.04038,-0.0077319,-0.0085856,0.028392,-0.0087721,-0.036311,-0.03811,0.16662,0.22214,0.1569,0.048688,-0.032643,0.054943,0.063728,0.030596,0.028213,0.031009,0.076134,0.042298,0.033165,0.031848,0.04949,0.051229,0.024856,0.0099061,0.023201,0.047908,0.028705,-0.005882,0.0060383,0.040597,0.041239,0.027348,-0.0042213,-0.0015623,-0.014442,0.01967,-0.021267,-0.030064,-0.033847,-0.0079344,-0.0511,-0.075366,-0.087608,-0.086263,-0.064151,-0.054207,-0.081631,-0.039433,-0.020056,-0.057372,-0.057372
0.28234,0.15028,0.043197,0.010534,0.13201,0.1617,0.020651,-0.32934,-0.56258,-0.72064,-0.79291,-0.73415,-0.77257,-0.63614,-0.63109,-0.73875,-0.63023,-0.56613,-0.40207,0.0078751,0.23157,0.38461,0.43091,0.42198,0.26488,0.21292,0.25804,0.28529,0.26615,0.15802,0.22753,0.2405,0.19274,0.13174,0.19018,0.23315,0.28864,0.23507,0.18419,0.21368,0.32028,0.2963,0.14967,-0.12164,-0.15692,-0.07814,-0.048776,-0.044778,-0.063645,0.044471,0.049782,0.013528,-0.078416,0.019854,0.070028,0.12838,0.11828,0.0632,0.12149,0.20643,0.13067,0.11747,0.19934,0.19934
