0.039641,-0.36063,-0.52283,-0.57485,-0.71344,-0.72946,-0.34381,-0.3885,-0.24371,-0.19297,-0.70037,-0.70028,-0.7565,-0.86408,-0.78139,-0.73193,-0.26872,-0.34463,-0.66812,-0.59784,-0.37595,-0.2148,-0.17271,-0.16172,-0.14682,-0.12817,-0.066741,0.12294,0.19258,0.2095,0.22481,0.21924,0.21155,0.22336,0.20995,0.17911,0.18062,0.18537,0.18316,0.19751,0.24187,0.23251,0.16637,0.10872,0.063214,0.037419,0.066614,0.07283,0.053277,0.052533,0.076185,0.12081,0.13357,0.20577,0.2276,0.20863,0.20343,0.21234,0.24139,0.237,0.26803,0.28344,0.26285,0.29551,0.37036,0.36247,0.31513,0.32881,0.34167,0.34319,0.33245,0.34679,0.33409,0.23525,0.21608,0.22386,0.22015,0.19851,0.18424,0.19006,0.18005,0.15337,0.11445,0.10869
-0.33453,-0.5286,-0.52243,-0.41468,0.19809,-0.18986,-0.39123,-0.54188,-0.60418,-0.53747,-0.47302,-0.4435,-0.45054,-0.40136,-0.12188,-0.036921,0.080066,0.055714,0.18321,-0.37683,-0.34081,-0.15619,0.2088,0.24557,0.21739,0.21592,0.1344,0.16143,0.20863,0.25657,0.27769,0.28659,0.31387,0.35737,-0.11181,-0.27229,-0.27568,-0.27244,-0.25109,-0.26855,-0.35367,0.0045009,0.21707,0.16968,0.18142,0.21916,0.2179,0.21938,0.24022,0.25348,0.28265,0.36864,-0.17763,-0.056953,-0.020536,0.003256,0.022323,0.0079923,0.029868,0.036986,0.032889,0.014909,0.023764,0.017826,0.060472,0.051171,0.026735,0.055991,0.11604,0.15665,0.18479,0.22293,0.19327,0.12871,0.14829,0.16528,0.18029,0.19553,0.20859,0.21199,0.17008,0.17543,0.16081,0.14827
0.2055,-0.011365,-0.38029,-0.57157,-0.62933,-0.1711,-0.016687,-0.091473,-0.13435,-0.14177,-0.24132,-0.26436,-0.25236,-0.20473,-0.35625,-0.56519,-0.59325,-0.46433,-0.3888,-0.25236,-0.38739,0.12357,0.27609,0.23562,0.2124,0.15676,0.16434,0.1235,0.098438,0.066865,0.05364,0.042675,0.010987,-0.010362,0.02483,0.027727,0.021717,0.033509,0.033716,0.030258,0.047238,0.035543,0.033347,0.070098,0.082652,0.10543,0.15516,0.18965,0.22161,0.23125,0.24866,0.28783,0.36424,0.35963,0.19567,0.35423,0.35103,0.3361,0.30922,0.2718,0.23423,0.22875,0.2135,0.2453,0.29541,0.29671,0.28812,0.28772,0.30757,0.314,0.29878,0.30746,0.32098,0.33396,-0.073776,-0.47587,-0.44027,-0.40858,-0.41843,-0.42903,-0.44234,-0.44529,-0.44959,-0.45322
-0.52243,-0.62845,-0.65297,-0.46887,-0.078738,0.32448,0.49968,0.42735,0.42343,0.4259,0.47922,0.4624,0.49365,0.48922,0.33989,0.15297,0.11389,0.088643,0.042976,-0.018091,-0.07328,-0.099827,-0.12196,-0.14564,-0.14893,-0.13955,-0.1884,-0.22005,-0.21954,-0.22454,-0.20839,-0.19027,-0.19101,-0.17198,-0.20167,-0.193,-0.18622,-0.18045,-0.17706,-0.16511,-0.13148,-0.09826,-0.054185,-0.01808,-0.045229,-0.0014577,0.0069075,0.021069,0.048564,0.064802,0.084397,0.11874,0.12954,0.14395,0.14601,0.14902,0.14757,0.11417,0.04524,0.040538,0.039161,0.042003,0.033326,0.070911,0.039296,0.016106,0.020158,0.019235,-0.024016,-0.014655,-0.0080778,-0.011153,0.0066681,0.039794,0.015981,-0.0077729,-0.0081413,-0.0076104,-0.015196,-0.026313,-0.037269,-0.026322,-0.0083358,-0.006885
0.21984,0.21444,0.24776,0.30523,0.3739,0.54502,0.6015,0.64012,0.6727,0.64093,0.682,0.7026,0.71737,0.73894,0.549,0.18828,0.00018225,-0.090783,-0.24294,-0.11924,-0.048643,-0.10586,-0.13313,-0.11956,-0.1108,-0.1136,-0.1031,-0.11196,-0.11693,-0.12028,-0.13127,-0.13982,-0.14697,-0.16144,-0.016447,0.023272,0.031278,0.036435,0.02585,0.017152,0.0060443,-0.12966,-0.22153,-0.19573,-0.17553,-0.17762,-0.17607,-0.17606,-0.19502,-0.20353,-0.21273,-0.26067,-0.090958,-0.11242,-0.10283,-0.11222,-0.10921,-0.094497,-0.11048,-0.097184,-0.070481,-0.055809,-0.064224,-0.055739,-0.1146,-0.072509,-0.025306,-0.067166,-0.12967,-0.13672,-0.14913,-0.20327,-0.19351,-0.20329,-0.18262,-0.13799,-0.14142,-0.14992,-0.15842,-0.16318,-0.14949,-0.1559,-0.16463,-0.14815
0.18462,0.23656,0.41433,0.46683,0.23164,-0.12496,-0.10776,-0.15727,-0.18798,-0.22489,-0.32026,-0.33093,-0.34157,-0.40479,-0.22436,0.163,0.29018,0.21851,0.11787,-0.061843,-0.064577,0.027012,0.17777,0.17059,0.15971,0.14246,0.021506,-0.018244,-0.038189,-0.072727,-0.096378,-0.11091,-0.11107,-0.020751,-0.18427,-0.16366,-0.19955,-0.19492,-0.19106,-0.19,-0.18351,-0.12517,-0.069544,0.019652,-0.081611,0.099401,0.10335,0.10202,0.095245,0.08923,0.10984,0.14103,0.058605,0.073258,0.073752,0.079479,0.075253,0.056313,0.04188,0.026154,0.010926,0.0049397,-0.016707,-0.016258,-0.025567,-0.04153,0.032032,0.1091,-0.00053915,0.077666,0.12203,0.12479,0.11647,0.081995,0.034227,0.0063068,0.019827,0.033456,0.037776,-0.027527,-0.14188,-0.10598,-0.049537,-0.050297
-0.57592,-0.51172,-0.47207,-0.43689,-0.38736,-0.3427,-0.34658,-0.35137,-0.34788,-0.34669,-0.36002,-0.36542,-0.34823,-0.34704,-0.33121,-0.13186,-0.04183,0.0039181,0.052712,0.077293,0.063057,0.044547,0.031333,0.034519,0.041936,0.051116,0.052025,0.05566,0.058989,0.060534,0.069833,0.078139,0.07967,0.084263,0.092578,0.097604,0.099588,0.10013,0.10177,0.1024,0.10488,0.098972,0.09282,0.092409,0.090208,0.089725,0.088345,0.087718,0.089467,0.089491,0.091231,0.093103,0.10444,0.10635,0.10828,0.10831,0.10852,0.10876,0.10137,0.10125,0.10234,0.10384,0.1024,0.10396,0.095766,0.091472,0.093701,0.091831,0.08894,0.091081,0.096434,0.095032,0.10888,0.12269,0.11727,0.11252,0.11219,0.11108,0.11149,0.11468,0.11818,0.12373,0.12343,0.1226
0.18841,0.15013,0.092389,0.061692,0.15516,0.28676,0.33217,0.32882,0.28561,0.28822,0.28638,0.26709,0.2377,0.19275,0.16057,0.073592,-0.09565,-0.16246,-0.14939,-0.066433,-0.037952,-0.022281,-0.12505,-0.19315,-0.1825,-0.17553,-0.17043,-0.1675,-0.15075,-0.15704,-0.17807,-0.17945,-0.17994,-0.18263,-0.1504,-0.13691,-0.13925,-0.14029,-0.14336,-0.018745,0.28332,0.36669,0.39894,0.28723,0.14733,0.074509,0.074538,0.041221,0.053649,0.05868,0.03756,0.038398,0.072063,0.091975,0.10284,0.033849,-0.014458,-0.015579,-0.027463,-0.058262,-0.082824,-0.081927,-0.076002,-0.08018,-0.079226,-0.085021,-0.09048,-0.048011,-0.10996,-0.1473,-0.14798,-0.14731,-0.14363,-0.10181,-0.03548,-0.028192,-0.042211,-0.066684,-0.08092,-0.083969,-0.057072,-0.10769,-0.10512,-0.1003
-0.16079,-0.13722,-0.067906,0.011096,0.12382,-0.0088897,-0.15798,-0.17753,-0.17096,-0.14785,-0.11008,-0.10204,-0.067741,-0.012341,0.091917,0.13511,0.22238,0.23088,0.14263,0.027222,-0.026378,-0.057261,-0.019986,0.0066663,0.00099713,0.0012527,0.0076582,-0.0014297,-0.00067031,0.012531,0.032992,0.042897,0.048297,0.050702,0.018244,0.0063972,0.0079021,0.0074482,0.0094871,-0.017058,-0.084686,-0.085595,-0.090689,-0.070849,-0.028186,-0.016467,-0.018302,-0.011931,-0.013996,-0.010188,0.0014038,0.0061598,-0.035277,-0.032193,-0.028098,-0.015679,-0.0036632,-0.0017064,-0.0041352,0.0033269,0.0092535,0.0074559,0.0077815,0.0054534,0.0082464,0.0090508,0.011697,0.0032168,0.022174,0.031438,0.034634,0.034938,0.033404,0.024383,0.018826,0.030306,0.033417,0.038796,0.054213,0.064606,0.059468,0.069071,0.067714,0.066802
-0.30656,-0.27657,-0.2263,-0.28529,-0.53602,-0.58821,-0.53449,-0.50457,-0.48637,-0.49653,-0.57145,-0.57806,-0.5685,-0.58616,-0.5666,-0.23575,0.043456,0.14608,0.089343,0.16263,0.20186,0.21866,0.16598,0.15273,0.15707,0.14931,0.14938,0.147,0.12329,0.093769,0.083499,0.078302,0.074098,0.081811,0.13817,0.16955,0.16107,0.16034,0.15801,0.13387,0.084908,-0.0055466,-0.074953,-0.022545,0.0063549,0.040534,0.041843,0.049442,0.035379,0.030002,0.049225,0.049303,0.13376,0.11054,0.10271,0.1114,0.11674,0.12038,0.12528,0.12747,0.13176,0.13404,0.12748,0.12667,0.12869,0.12668,0.13534,0.13872,0.13208,0.14999,0.15577,0.1524,0.15159,0.11488,0.081504,0.076386,0.078359,0.082149,0.10699,0.11133,0.092276,0.10735,0.11679,0.11671
