0.077885,0.1591,-0.025145,-0.5067,-0.70949,-0.73123,-0.46591,-0.49294,-0.49604,-0.034368,-0.18441,-0.12194,-0.15143,-0.090629,-0.085592,-0.11031,0.069407,-0.29748,-0.25288,-0.012548,0.12728,0.12341,0.24704,0.22593,0.26247,0.24116,0.13669,0.1381,0.16185,0.15072,0.14913,0.11793,0.15103,0.16351,0.12271,0.10978,0.1197,0.13411,0.11685,0.093732,0.091419,0.14298,0.11884,0.096006,0.087383,0.12193,0.11464,0.11788,0.10509,0.13011,0.13733,0.10593
0.3352,0.17374,-0.17529,-0.47445,-0.56726,-0.47383,-0.2633,-0.17046,-0.18738,-0.22668,-0.2477,-0.26771,-0.32773,-0.2827,-0.30153,-0.32965,-0.33773,-0.39179,-0.39693,-0.21124,-0.028207,0.082458,0.22829,0.22346,0.25212,0.22842,0.1286,0.14041,0.12946,0.14272,0.16785,0.17832,0.17185,0.17532,0.16068,0.15012,0.15639,0.15307,0.16355,0.18224,0.18334,0.17461,0.1477,0.15532,0.15209,0.14911,0.149,0.16756,0.1773,0.16869,0.15267,0.15993
-0.074999,0.22044,0.34241,0.2121,-0.044263,-0.30974,-0.42075,-0.37086,-0.041868,0.15837,0.17762,0.21128,0.24123,0.25834,0.27742,0.28959,0.34919,0.11435,0.012538,-0.0028558,-0.11904,-0.086425,-0.086203,-0.089453,-0.16513,-0.13808,-0.065327,-0.060585,-0.029558,-0.022747,-0.02662,-0.036633,-0.039003,-0.067642,-0.044576,-0.043895,-0.024929,-0.028627,-0.016703,-0.029317,-0.035034,-0.070186,-0.040057,-0.038405,-0.031816,-0.021247,-0.019008,-0.004433,-0.019331,-0.029496,-0.031306,-0.038746
-0.13062,-0.32913,-0.52136,-0.64849,-0.67049,-0.6674,-0.53607,-0.23673,0.17045,0.39095,0.39761,0.37296,0.34855,0.38201,0.36883,0.3567,0.30919,0.33015,0.30793,0.19989,0.087577,0.032596,0.029556,0.0020925,0.023135,0.015916,0.021289,0.018286,0.028682,0.027329,0.02545,0.02316,0.030054,0.038843,0.03349,0.014904,0.037026,-0.0566,-0.052415,-0.053257,-0.051773,-0.039418,-0.043198,-0.048059,-0.047009,-0.044672,-0.046862,-0.046944,-0.045023,-0.037009,-0.035156,-0.036938
-0.010212,0.083998,0.019341,-0.01546,-0.0047203,0.008027,0.047838,0.1296,0.2289,0.24456,0.27366,0.25226,0.24217,0.22071,0.20911,0.22466,0.19299,0.051229,-0.12249,-0.17134,-0.1872,-0.10245,-0.076643,-0.070686,-0.064293,-0.060893,-0.054582,-0.056152,-0.056894,-0.06179,-0.08339,-0.085756,-0.068086,-0.057783,-0.056084,-0.049321,-0.053728,-0.046876,-0.06234,-0.07529,-0.07648,-0.052592,-0.049464,-0.04407,-0.043734,-0.041969,-0.043713,-0.060286,-0.072895,-0.065302,-0.057378,-0.066709
0.278,0.33529,0.1113,0.15979,0.28076,0.46124,0.48153,0.18639,-0.24654,-0.38546,-0.40362,-0.38681,-0.38232,-0.42052,-0.41339,-0.3759,-0.18346,0.021933,-0.080199,-0.091902,-0.069965,0.0079957,0.07143,0.098305,0.10537,0.089012,0.04387,0.04843,0.055517,0.050058,0.053209,0.036495,0.062357,0.071633,0.04639,0.031577,0.055093,0.019326,0.014866,0.001504,-0.0041263,0.031315,0.011404,0.00095755,-0.0062736,0.012021,0.012521,0.023886,0.017645,0.026537,0.027618,0.0079285
-0.22068,-0.5274,-0.43285,-0.34103,-0.29102,-0.28817,-0.30214,-0.26182,-0.23313,-0.212,-0.20719,-0.2137,-0.18226,-0.14498,-0.086962,-0.16863,-0.30518,-0.13293,0.069387,0.14614,0.24544,0.19906,0.1118,0.105,0.10512,0.12946,0.12256,0.1142,0.11637,0.11796,0.12613,0.12356,0.11767,0.12795,0.1244,0.12353,0.12509,0.12519,0.12396,0.12802,0.13513,0.13542,0.13611,0.1341,0.13482,0.13661,0.13579,0.13656,0.13623,0.14834,0.17599,0.17899
-0.18537,-0.13587,-0.017995,-0.019341,-0.037618,-0.062228,-0.073428,-0.0016815,0.11698,0.23127,0.18907,0.2001,0.23115,0.23328,0.27392,0.29625,0.30759,0.14261,0.0043927,-0.062704,0.0082487,0.073747,0.075981,0.069023,0.026942,0.029011,0.024316,0.021131,0.019002,-0.031416,-0.028284,-0.036446,-0.047034,-0.075889,-0.083406,-0.084858,-0.082685,-0.11707,-0.088457,-0.089225,-0.08749,-0.084905,-0.086647,-0.13692,-0.13345,-0.13614,-0.13533,-0.12859,-0.081535,-0.075804,-0.069108,-0.057096
0.12358,0.070178,-0.084596,-0.059769,-0.017768,0.027676,0.059019,0.11706,0.11306,-0.059628,-0.063977,-0.078206,-0.08963,-0.087709,-0.10035,-0.096635,-0.10383,0.050949,0.076359,0.042389,-0.040083,-0.040629,-0.033251,-0.023035,-0.028811,-0.030482,-0.014739,-0.010736,-0.0074301,-0.0020842,0.0017818,0.0017576,0.01235,0.019856,0.012447,0.011963,0.016269,0.033781,0.01855,0.016799,0.016469,0.023214,0.020201,0.025211,0.019983,0.025554,0.025875,0.030281,0.021585,0.0193,0.016622,0.0032588
0.24774,0.011452,-0.24856,-0.2187,-0.17877,-0.13241,-0.19784,-0.37462,-0.54857,-0.59871,-0.60538,-0.59406,-0.5922,-0.63179,-0.65615,-0.61754,-0.48292,-0.12829,0.10349,0.17727,0.1681,0.16941,0.15088,0.187,0.17982,0.17462,0.17537,0.17493,0.18668,0.18245,0.1894,0.17358,0.1969,0.21476,0.19352,0.19074,0.20238,0.23052,0.19906,0.18551,0.18727,0.2201,0.21845,0.21368,0.20033,0.22113,0.22471,0.23393,0.21657,0.21519,0.21269,0.17687
0.10844,-0.34511,-0.64241,-0.65812,-0.66135,-0.68854,-0.66255,-0.71376,-0.76588,-0.73438,-0.70015,-0.69767,-0.70599,-0.69492,-0.69591,-0.7096,-0.67559,-0.20615,0.24333,0.39817,0.40791,0.33333,0.32791,0.27988,0.3294,0.32522,0.3252,0.32345,0.304,0.33648,0.31728,0.34452,0.3063,0.28986,0.33514,0.3431,0.31864,0.28612,0.32933,0.34797,0.3419,0.28553,0.2939,0.32801,0.3507,0.31609,0.31133,0.28797,0.29055,0.28498,0.2751,0.33104
-0.24423,-0.074357,-1.0616,-2.7458,-3.5386,-3.8607,-2.4515,-0.73583,0.85026,1.4451,1.5469,1.5544,1.3729,1.8232,1.7644,1.5603,1.7424,1.1529,0.90961,0.67341,0.15104,-0.28,0.098732,-0.11271,-0.055772,-0.074916,-0.11745,-0.095005,-0.036238,-0.032973,-0.042066,-0.051261,-0.016479,3.2621e-05,-0.032131,-0.042555,-0.030317,-0.02586,-0.04239,-0.058034,-0.064099,-0.035641,-0.069994,-0.086141,-0.083842,-0.062043,-0.069955,-0.075514,-0.081601,-0.048267,-0.042266,-0.067337
-0.68508,-0.099898,0.1393,0.77329,1.2038,1.2647,0.77592,0.96865,1.9088,1.9202,2.0019,1.9687,2.0444,2.0673,2.0401,2.0519,2.1375,2.6124,2.2876,1.1349,-0.078001,-0.70427,-1.177,-1.1949,-1.2123,-1.2347,-0.90194,-0.9032,-0.90447,-0.89125,-0.88505,-0.87176,-0.87085,-0.87104,-0.8901,-0.89437,-0.87651,-0.8917,-0.89167,-0.86612,-0.8526,-0.84355,-0.87076,-0.8828,-0.87503,-0.88149,-0.8965,-0.88683,-0.87483,-0.87514,-0.88001,-0.88557
-0.29961,-0.76147,-0.69594,-0.42615,0.46316,1.3779,1.4641,1.3187,0.92011,1.2824,1.2998,1.1884,1.0732,0.95889,0.79346,0.69397,0.24216,-0.2375,-0.75634,-0.85537,-0.1752,-0.10883,-0.13603,-0.12498,0.20551,0.042154,-0.30328,-0.31343,-0.38176,-0.36666,-0.34542,-0.3505,-0.37876,-0.26784,-0.36731,-0.37609,-0.37887,-0.38291,-0.3594,-0.33866,-0.33231,-0.16823,-0.33653,-0.33939,-0.34434,-0.34482,-0.333,-0.3186,-0.32043,-0.33265,-0.33846,-0.32682
-0.1107,-0.78179,-0.94227,-1.0834,-1.0922,-1.171,-0.948,-0.79643,-0.043837,1.3849,1.2641,1.1661,1.1106,1.1087,1.1306,1.152,0.98329,0.5427,0.16479,-0.039693,-0.26549,-0.17281,-0.045668,-0.087845,-0.095246,-0.076629,-0.10044,-0.11635,-0.037619,-0.051873,-0.059387,-0.065353,-0.068891,-0.08762,-0.082653,-0.088671,-0.093889,-0.10883,-0.11566,-0.12931,-0.14041,-0.16696,-0.075994,-0.060647,-0.065697,-0.06925,-0.072243,-0.07655,-0.079588,-0.079787,-0.080149,-0.081008
0.79115,-0.39001,-0.71006,-0.71204,-1.0191,-1.4214,-1.7528,-2.7578,-3.9904,-3.1317,-3.0479,-2.8462,-2.7749,-2.8022,-2.7439,-2.8154,-2.6245,-1.4316,0.11066,1.0897,1.3092,1.0155,1.1905,1.1802,1.1738,1.2033,1.082,1.079,1.0909,1.0949,1.0861,1.0724,1.0618,1.0517,1.0765,1.0779,1.0566,1.0663,1.0663,1.0512,1.0475,1.0324,1.0733,1.0883,1.0833,1.0838,1.0941,1.0828,1.0722,1.0717,1.0774,1.0878
-0.41499,-0.32164,-0.44003,-0.24366,0.22742,0.89562,2.5543,3.3209,1.7865,-1.3233,-1.7233,-1.765,-1.8616,-1.6583,-1.5352,-1.4785,-1.1971,-0.68265,0.096137,0.275,0.17555,0.083156,0.21814,0.11239,0.06626,0.11426,0.11997,0.1318,0.21429,0.21173,0.20891,0.20882,0.23972,0.23088,0.25118,0.25498,0.26348,0.26563,0.23771,0.19713,0.17049,0.075586,0.13596,0.13476,0.13851,0.15249,0.14701,0.13512,0.13063,0.15621,0.16343,0.14317
1.2876,2.1264,1.1628,0.98446,0.8766,0.82367,0.81602,0.76426,0.91496,1.0629,1.083,1.0868,1.0828,1.083,1.07,1.0978,1.3485,1.7774,0.27974,-0.54246,-1.2399,-0.99531,-0.54219,-0.53322,-0.63536,-0.64135,-0.5659,-0.52171,-0.52589,-0.53889,-0.5834,-0.57752,-0.53089,-0.57787,-0.5825,-0.58261,-0.58162,-0.57928,-0.58152,-0.60662,-0.64335,-0.61346,-0.63371,-0.63328,-0.63999,-0.63899,-0.63981,-0.63971,-0.64097,-0.64226,-0.64687,-0.65023
0.37505,-0.3877,-1.0996,-1.1762,-1.1677,-1.1266,-1.0594,-1.1027,-1.1823,-1.3061,-1.3097,-1.3081,-1.3126,-1.3038,-1.3048,-1.298,-1.1406,-0.27374,0.36231,0.56354,0.56531,0.54265,0.53682,0.53307,0.53924,0.53947,0.53931,0.53946,0.54044,0.54558,0.54626,0.54755,0.54791,0.5513,0.55235,0.55285,0.55239,0.55617,0.55379,0.55398,0.55382,0.55015,0.54999,0.55408,0.55447,0.55457,0.55413,0.55306,0.54956,0.55005,0.54977,0.54921
-0.29387,0.79058,1.514,1.3458,1.2056,1.2101,1.3146,1.2329,1.4643,1.7278,1.7534,1.7436,1.7282,1.7433,1.7299,1.7511,2.0513,1.4777,-0.1175,-0.95582,-0.80059,-0.7537,-0.74372,-0.7479,-0.73215,-0.73362,-0.76597,-0.77127,-0.77013,-0.77308,-0.76763,-0.76939,-0.77498,-0.76922,-0.77246,-0.77284,-0.77278,-0.77195,-0.77031,-0.76723,-0.76302,-0.75958,-0.75961,-0.76229,-0.76226,-0.76168,-0.76098,-0.75973,-0.75805,-0.75754,-0.7557,-0.75557
-0.97637,-1.3271,0.067791,0.81782,1.081,0.94761,0.79812,1.8256,1.9607,1.7586,1.6801,1.62,1.6,1.5919,1.614,1.4581,-0.21367,-1.3931,-1.0478,-0.55105,-0.37081,-0.40613,-0.41631,-0.41875,-0.39859,-0.39506,-0.42761,-0.43567,-0.43372,-0.43107,-0.42373,-0.42412,-0.43369,-0.42434,-0.42169,-0.42149,-0.42301,-0.42392,-0.42421,-0.42034,-0.41469,-0.42045,-0.41308,-0.40969,-0.40932,-0.4106,-0.409,-0.40967,-0.41108,-0.412,-0.4101,-0.40833
-1.0696,0.66473,1.8431,1.4509,1.3188,1.363,1.4526,1.1148,1.0438,1.0682,1.0876,1.1113,1.1105,1.1135,1.1009,1.1611,1.506,-0.98628,-1.0493,-0.60228,-0.40485,-0.35019,-0.50773,-0.50542,-0.48507,-0.48645,-0.50943,-0.51787,-0.51818,-0.51684,-0.50708,-0.51052,-0.51682,-0.50707,-0.50751,-0.50749,-0.50653,-0.5026,-0.5038,-0.50005,-0.49178,-0.4958,-0.4941,-0.49672,-0.49581,-0.49289,-0.49311,-0.49257,-0.49322,-0.49265,-0.49495,-0.49827
