0.54697,0.51006,0.6401,1.0275,1.0333,1.1796,1.0944,1.0448,0.85179,0.88624,0.86262,0.93472,1.0702,0.94805,0.92052,1.0436,0.73147,0.080468,-0.4387,-0.14651,-0.23735,-0.34031,-0.31736,-0.38845,-0.42131,-0.44735,-0.40819,-0.45304,-0.52657,-0.64821,-0.66406,-0.63706,-0.60602,-0.58817,-0.67362,-0.58047,-0.70856,-0.63631,-0.67719,-0.71608,-0.75112,-0.74585,-0.47257,-0.063518,-0.053622,-0.033511,-0.097933,-0.078622,-0.0018467,-0.044905,-0.077132,-0.082091,-0.10318,-0.15932,-0.17867,-0.15811,-0.1671,-0.15031,-0.14533,-0.064299,0.023939,0.084159,0.071841,0.101,-0.28251,-0.23527,0.11206,0.097276,-0.36759,-0.1795,0.060636,0.0071029,-0.00021745,-0.0046889,-0.0046889
1.48,1.1042,0.92336,0.90352,0.48824,0.40321,0.56247,0.55047,0.39592,0.34829,0.28177,0.32807,0.46994,0.5337,0.53805,0.45795,0.1755,0.67452,1.2464,0.98512,0.74022,0.35487,-0.36194,-0.68413,-0.71037,-0.63134,-0.70044,-0.78388,-0.76656,-0.75792,-0.72294,-0.69316,-0.64875,-0.63742,-0.64963,-0.59904,-0.4929,-0.43388,-0.38345,-0.39419,-0.41051,-0.41308,-0.34977,-0.28039,-0.22275,-0.18964,-0.22654,-0.22135,-0.19442,-0.17158,-0.14527,-0.14221,-0.12126,-0.093109,-0.10119,-0.12331,-0.099383,-0.064089,0.023298,0.059161,0.036761,0.042842,0.019414,-0.014851,-0.014247,-0.027497,-0.0045758,0.039588,0.070785,0.076265,0.014414,0.017138,0.086139,0.12568,0.12568
0.70943,0.6534,0.51705,-0.47492,-0.70921,-0.75698,-0.74409,-0.96148,-0.93946,-0.68917,-0.83753,-0.94691,-0.83934,-0.84416,-0.7758,-0.66727,-0.64505,-0.35681,-0.29413,-0.20089,0.10039,-0.07354,0.23599,0.51606,0.5185,0.41062,0.28791,0.31667,0.37973,0.34145,0.30936,0.27477,0.23922,0.23642,0.23361,0.20975,0.17957,0.1394,0.11881,0.098439,0.10129,0.13586,0.18641,0.20501,0.18747,0.16111,0.14634,0.15883,0.1664,0.1716,0.17848,0.16972,0.14543,0.11078,0.085251,0.096892,0.11954,0.12537,0.092861,0.092414,0.11788,0.14056,0.11998,0.11419,0.11259,0.20052,0.21923,0.19212,0.1507,0.10595,0.054951,0.042024,0.078383,0.12202,0.12202
0.92125,1.6917,1.9636,2.1273,2.2021,2.1574,2.3645,2.465,2.5494,2.6047,2.6347,2.7097,2.7926,2.8132,2.7739,2.7465,2.7669,2.5398,1.5705,0.49261,-0.35095,-0.80433,-0.94719,-0.96543,-0.97758,-0.93923,-0.92304,-0.91134,-0.96648,-0.95228,-0.94782,-0.94626,-0.97216,-0.97193,-0.94954,-0.94087,-0.89129,-0.85292,-0.86757,-0.87286,-0.86597,-0.85976,-0.82224,-0.79658,-0.79152,-0.78374,-0.7622,-0.75511,-0.75973,-0.76949,-0.77235,-0.75994,-0.75528,-0.76056,-0.75986,-0.74906,-0.74704,-0.74268,-0.75401,-0.76127,-0.73501,-0.78659,-0.78618,-0.77243,-0.77409,-0.75229,-0.74475,-0.73951,-0.73711,-0.73381,-0.73834,-0.7562,-0.78461,-0.78347,-0.78347
-0.8307,-0.74066,-0.44168,-0.013484,0.3857,0.53563,0.51709,0.44412,0.42759,0.37915,0.53197,0.5554,0.48615,0.51093,0.46816,0.43781,0.34279,-0.36748,-0.72998,-0.069978,0.35536,0.24023,0.14481,0.0002912,-0.0061093,0.02291,0.13281,0.14546,0.038804,-0.0047339,-0.040857,-0.020912,0.083974,0.073699,0.047677,0.0021335,-0.021789,-0.0070385,0.02796,0.020982,0.022337,0.041678,0.0050407,-0.03705,-0.048989,-0.040645,-0.0018299,-0.0045073,-0.030303,-0.03609,-0.047519,-0.053813,-0.062111,-0.066088,-0.047981,-0.029707,-0.038251,-0.054367,-0.10523,-0.12605,-0.16467,-0.22967,-0.21954,-0.21009,-0.21506,-0.26305,-0.31964,-0.32732,-0.31435,-0.29326,-0.18423,-0.16305,-0.11899,-0.13989,-0.13989
1.3944,0.89254,0.63483,0.32272,0.36903,0.1648,0.24099,0.45358,0.56257,0.42506,0.52085,0.50074,0.38077,0.33923,0.3647,0.50725,0.39104,0.3758,0.75684,0.81382,0.32269,-0.29827,-0.40841,-0.40396,-0.40473,-0.38208,-0.39063,-0.42631,-0.4045,-0.40699,-0.41517,-0.38779,-0.39634,-0.40706,-0.39627,-0.3456,-0.30098,-0.22708,-0.20729,-0.21286,-0.23102,-0.2107,-0.16803,-0.14373,-0.15671,-0.15366,-0.12733,-0.1065,-0.10266,-0.10702,-0.10448,-0.090908,-0.081685,-0.096136,-0.097733,-0.077386,-0.068205,-0.082102,-0.11874,-0.094593,-0.080588,-0.08935,-0.098827,-0.10374,-0.11637,-0.13004,-0.11786,-0.13318,-0.12987,-0.088969,-0.086644,-0.10552,-0.090283,-0.060679,-0.060679
-0.88302,-0.78801,-0.034682,0.39517,0.58627,0.71873,0.93705,0.98756,1.0493,1.157,1.2809,1.2147,1.2193,1.2364,1.2063,1.1785,1.2554,1.0242,0.64463,0.37841,0.071828,-0.26097,-0.27803,-0.278,-0.27338,-0.26818,-0.27563,-0.27527,-0.27032,-0.26861,-0.27261,-0.272,-0.27466,-0.27806,-0.2824,-0.28276,-0.27948,-0.27774,-0.27761,-0.28212,-0.28153,-0.27723,-0.26463,-0.25418,-0.26596,-0.26993,-0.27177,-0.27175,-0.26891,-0.26934,-0.26642,-0.26327,-0.26362,-0.26473,-0.26513,-0.26399,-0.26183,-0.2621,-0.26498,-0.27115,-0.274,-0.27392,-0.27269,-0.26933,-0.28945,-0.28663,-0.27089,-0.27345,-0.30425,-0.29937,-0.28654,-0.2889,-0.29155,-0.29233,-0.29233
-0.43238,-0.43288,-0.77711,-1.1155,-1.1304,-1.1706,-1.1861,-1.079,-1.0539,-1.0196,-0.8408,-0.54074,-0.46065,-0.45066,-0.4603,-0.42404,-0.3172,-0.19994,-0.39525,-0.8502,-0.93249,-0.52145,-0.1169,0.044815,0.029301,-0.019471,0.13248,0.27789,0.28285,0.26498,0.31702,0.20767,-0.14941,0.070503,0.27727,0.31007,0.30812,0.32278,0.089224,0.14824,0.21399,0.12697,0.095195,0.14735,0.17309,0.14689,0.2072,0.27558,0.32385,0.31527,0.31216,0.35809,0.36334,0.32065,0.32151,0.35855,0.34248,0.35944,0.3589,0.31354,0.37395,0.50138,0.51097,0.54881,0.58642,0.7339,0.81259,0.80311,0.79185,0.74683,0.6566,0.47384,0.061716,-0.021123,-0.021123
0.22278,0.08849,0.13669,0.26509,0.22774,0.18363,0.14581,0.14168,0.10797,0.062969,0.027837,-0.043968,-0.078065,-0.051416,-0.057696,-0.084659,-0.097141,-0.072758,0.11731,0.19912,0.25418,0.20309,0.062494,-0.0052068,0.019533,0.04469,-0.088596,-0.13877,-0.098136,-0.062376,-0.086557,-0.064141,0.014445,-0.020481,-0.063476,-0.081547,-0.063582,-0.077732,-0.030909,-0.046367,-0.044018,-0.0080555,-0.0010943,-0.013881,-0.0061768,0.00041728,-0.014742,-0.030179,-0.041276,-0.034689,-0.030023,-0.037614,-0.036322,-0.023349,-0.018499,-0.023609,-0.013158,-0.011999,-0.015471,-0.0090926,-0.02638,-0.047459,-0.039237,-0.049791,-0.060658,-0.08504,-0.10181,-0.11056,-0.10209,-0.093418,-0.08196,-0.045639,0.037868,0.053522,0.053522
0.41398,0.44522,0.19594,0.016251,0.096119,0.13758,0.021097,-0.023229,0.029334,-0.05028,-0.096944,-0.11274,-0.21365,-0.31204,-0.29417,-0.21577,-0.096196,-0.076862,-0.039103,0.23172,0.21055,0.050846,0.10156,0.11889,0.13947,0.13771,0.1282,0.038016,0.0088504,-0.016505,-0.063675,-0.035843,0.033116,0.0081822,-0.027857,-0.0075284,-0.0092036,0.032778,0.080673,0.077021,0.011293,0.039419,0.048294,0.048403,0.010768,0.0071342,-0.0057695,-0.01842,-0.02532,-0.028821,-0.031319,-0.041705,-0.046027,-0.047151,-0.036985,-0.027036,-0.01226,-0.026154,-0.066193,-0.042242,-0.0342,-0.034697,-0.0057507,-0.0094689,-0.052112,-0.084144,-0.077484,-0.12664,-0.1715,-0.13496,-0.088653,-0.055276,0.02354,0.039969,0.039969
